                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   396101286 |  1659770470 |  1281758463 |  1078388467 |  1225210171 |  2266824313 |  6309911238 |  1317900347 |   520111699 |   249999886 |   704667177 |   545430408 |  2187669561 |   708597414 |   391266331 |  1844340987
  Cycles                             |  3349368406 |  3349367976 |  3349368502 |  3349367980 |  3349368100 |  3349367975 |  3349367975 |  3349368009 |  3349367972 |  3349365570 |  3349368468 |  3349368259 |  3349367975 |  3349367976 |  3349367978 |  3349368351
  IPC                                |        0.12 |        0.50 |        0.38 |        0.32 |        0.37 |        0.68 |        1.88 |        0.39 |        0.16 |        0.07 |        0.21 |        0.16 |        0.65 |        0.21 |        0.12 |        0.55
  Time (ns)                          |  1116456136 |  1116455992 |  1116456168 |  1116455994 |  1116456034 |  1116455992 |  1116455992 |  1116456003 |  1116455991 |  1116455190 |  1116456156 |  1116456087 |  1116455992 |  1116455992 |  1116455993 |  1116456117
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    66703862 |   133554336 |    72783545 |    24776545 |    54086170 |   292064761 |   290575252 |   201331831 |    31610554 |    34399075 |   105930080 |     4948538 |   146053259 |    37662803 |    31045522 |   340374928
  num incorrect                      |     6152832 |    22409350 |    12327479 |      440028 |     3058775 |    68150393 |     2417570 |    51734493 |    19022131 |     4720676 |    23718999 |       33142 |    24958558 |      881126 |     2549426 |    23220592
  misprediction rate                 |       8.45% |      14.37% |      14.48% |       1.74% |       5.35% |      18.92% |       0.83% |      20.44% |      37.57% |      12.07% |      18.29% |       0.67% |      14.59% |       2.29% |       7.59% |       6.39%
  mpki                               |       15.53 |       13.50 |        9.62 |        0.41 |        2.50 |       30.06 |        0.38 |       39.26 |       36.57 |       18.88 |       33.66 |        0.06 |       11.41 |        1.24 |        6.52 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
