                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   856997533 |  1593497364 |   249999909 |   824229003
  Cycles                             |  1113445800 |  1113445800 |  1113443448 |  1113445718
  IPC                                |        0.77 |        1.43 |        0.22 |        0.74
  Time (ns)                          |   371148600 |   371148600 |   371147816 |   371148573
Branch predictor stats               |             |             |             |            
  num correct                        |    43727281 |   211288283 |     2271023 |   123893100
  num incorrect                      |    33467072 |    21417837 |       15217 |    13993649
  misprediction rate                 |      43.35% |       9.20% |       0.67% |      10.15%
  mpki                               |       39.05 |       13.44 |        0.06 |       16.98
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    68210389 |   239494931 |    22095385 |   132123324
    num misses                       |          52 |        1122 |           3 |        5401
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   250253670 |   624032311 |    68115827 |   333619670
    num misses                       |       13786 |      203872 |      121838 |     1954152
    miss rate                        |       0.01% |       0.03% |       0.18% |       0.59%
    mpki                             |        0.02 |        0.13 |        0.49 |        2.37
  L2 TLB                             |             |             |             |            
    num accesses                     |       13838 |      204994 |      121841 |     1959553
    num misses                       |       12327 |        5960 |      121749 |      283456
    miss rate                        |      89.08% |       2.91% |      99.92% |      14.47%
    mpki                             |        0.01 |        0.00 |        0.49 |        0.34
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    68210389 |   239494931 |    22095385 |   132123324
    num cache misses                 |       21106 |     4911303 |       71002 |     2405990
    miss rate                        |       0.03% |       2.05% |       0.32% |       1.82%
    mpki                             |        0.02 |        3.08 |        0.28 |        2.92
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   250253670 |   624032311 |    68115827 |   333619670
    num cache misses                 |      858608 |     8182453 |    12858718 |     3139839
    miss rate                        |       0.34% |       1.31% |      18.88% |       0.94%
    mpki                             |        1.00 |        5.13 |       51.43 |        3.81
  Cache L2                           |             |             |             |            
    num cache accesses               |      915084 |    13152156 |    12929724 |     5658646
    num cache misses                 |      833768 |      655714 |     7869089 |     1739357
    miss rate                        |      91.11% |       4.99% |      60.86% |      30.74%
    mpki                             |        0.97 |        0.41 |       31.48 |        2.11
  Cache L3                           |             |             |             |            
    num cache accesses               |      869952 |      714289 |     7869093 |     1853028
    num cache misses                 |      831608 |      437577 |     7754081 |      997141
    miss rate                        |      95.59% |      61.26% |      98.54% |      53.81%
    mpki                             |        0.97 |        0.27 |       31.02 |        1.21
DRAM summary                         |             |             |             |            
  num dram accesses                  |    16804212 |           0 |           0 |           0
  average dram access latency (ns)   |      296.93 |         inf |         inf |         inf
  average dram queueing delay        |      176.91 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
