                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   845759952 |  1851817768 |  1663404259 |   934513479 |   766196949 |  1192342101 |  1856449532
  Cycles                             |  1079139935 |  1079143255 |  1079143200 |  1079143205 |  1079143137 |  1079143200 |  1079143188 |  1079143201
  IPC                                |        0.23 |        0.78 |        1.72 |        1.54 |        0.87 |        0.71 |        1.10 |        1.72
  Time (ns)                          |   359713312 |   359714419 |   359714400 |   359714402 |   359714379 |   359714400 |   359714396 |   359714401
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19170509 |   105822849 |    72755044 |     1218199 |    46574762 |   179998431 |   246383058
  num incorrect                      |     2521753 |      339826 |    17931999 |     4145997 |       20646 |    28027282 |    20166272 |    24970314
  misprediction rate                 |       5.85% |       1.74% |      14.49% |       5.39% |       1.67% |      37.57% |      10.07% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.68 |        2.49 |        0.02 |       36.58 |       16.91 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    76343603 |   208690662 |   158958525 |   107042469 |    91445536 |   190762550 |   279085928
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6992 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   332730421 |   869425659 |   508380439 |   699070057 |   352281210 |   479049198 |   726651501
    num misses                       |       88470 |      168983 |      562836 |      159163 |    25272188 |     2423394 |     2600662 |      233961
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.04 |        3.16 |        2.18 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      168987 |      562892 |      159171 |    25272194 |     2423404 |     2607654 |      235242
    num misses                       |       88474 |       93288 |       88447 |        4100 |    18093595 |     1926162 |      375698 |        6836
    miss rate                        |     100.00% |      55.20% |      15.71% |       2.58% |      71.59% |      79.48% |      14.41% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.36 |        2.51 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    76343603 |   208690662 |   158958525 |   107042469 |    91445536 |   190762550 |   279085928
    num cache misses                 |        1836 |       23263 |      331086 |        6567 |      111292 |       20327 |     3120603 |     5715047
    miss rate                        |       0.00% |       0.03% |       0.16% |       0.00% |       0.10% |       0.02% |       1.64% |       2.05%
    mpki                             |        0.01 |        0.03 |        0.18 |        0.00 |        0.12 |        0.03 |        2.62 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   332730421 |   869425659 |   508380439 |   699070057 |   352281210 |   479049198 |   726651501
    num cache misses                 |     5660890 |     8337911 |     5188875 |    13555275 |     7646741 |     5428074 |     4136330 |     9523108
    miss rate                        |       7.48% |       2.51% |       0.60% |       2.67% |       1.09% |       1.54% |       0.86% |       1.31%
    mpki                             |       22.64 |        9.86 |        2.80 |        8.15 |        8.18 |        7.08 |        3.47 |        5.13
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7682420 |     8374154 |     5522616 |    13619290 |     7761571 |     5871051 |     7398624 |    15304899
    num cache misses                 |     5662726 |     5921588 |     2781196 |      305649 |     5176479 |     3512112 |     1625500 |      467926
    miss rate                        |      73.71% |      70.71% |      50.36% |       2.24% |      66.69% |      59.82% |      21.97% |       3.06%
    mpki                             |       22.65 |        7.00 |        1.50 |        0.18 |        5.54 |        4.58 |        1.36 |        0.25
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7682420 |     5939450 |     2790765 |      363832 |     5180139 |     4091129 |     1769273 |      537876
    num cache misses                 |     5660106 |     5894947 |      325011 |      300299 |     5062618 |     1324592 |     1317426 |      382325
    miss rate                        |      73.68% |      99.25% |      11.65% |      82.54% |      97.73% |      32.38% |      74.46% |      71.08%
    mpki                             |       22.64 |        6.97 |        0.18 |        0.18 |        5.42 |        1.73 |        1.10 |        0.21
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    26876608 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      145.03 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       35.02 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      74.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
