                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4400227784 |   853556419 |  4592289736 |   249999989 |  4931741742 |  3304252911 |   575573924 |  1076161640
  Cycles                             |  4801839730 |  4801840582 |  4801839723 |  4801838065 |  4801840300 |  4801839778 |  4801841356 |  4801839845
  IPC                                |        0.92 |        0.18 |        0.96 |        0.05 |        1.03 |        0.69 |        0.12 |        0.22
  Time (ns)                          |  1600613243 |  1600613527 |  1600613241 |  1600612688 |  1600613433 |  1600613259 |  1600613785 |  1600613282
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   236311658 |   117386684 |    86476919 |    43244780 |   634703756 |    75989711 |   134824320 |   182128693
  num incorrect                      |   167379103 |    16123131 |    13122259 |    11689069 |   148294067 |     1354502 |    14968520 |    16756206
  misprediction rate                 |      41.46% |      12.08% |      13.18% |      21.28% |      18.94% |       1.75% |       9.99% |       8.43%
  mpki                               |       38.04 |       18.89 |        2.86 |       46.76 |       30.07 |        0.41 |       26.01 |       15.57
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   357934796 |   149574166 |   437436570 |    23761816 |   691668630 |   295386389 |    48671224 |   125021550
    num misses                       |          52 |         101 |         130 |           3 |         314 |           4 |       39704 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1296658058 |   397732356 |  2329468624 |    88558906 |  1928092052 |  1296514845 |   199432124 |   374301307
    num misses                       |       76998 |    15494863 |     5226044 |    21160464 |     3431354 |      687242 |     3042618 |     6397416
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.71%
    mpki                             |        0.02 |       18.15 |        1.14 |       84.64 |        0.70 |        0.21 |        5.29 |        5.94
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       77050 |    15494964 |     5226174 |    21160467 |     3431668 |      687246 |     3082322 |     6397458
    num misses                       |       68672 |     4648396 |       71889 |    10898662 |      548120 |      359069 |     2604839 |     1738257
    miss rate                        |      89.13% |      30.00% |       1.38% |      51.50% |      15.97% |      52.25% |      84.51% |      27.17%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.53 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   357934796 |   149574166 |   437436570 |    23761816 |   691668630 |   295386389 |    48671224 |   125021550
    num cache misses                 |      142827 |     3458015 |      798851 |      204587 |    21454165 |      454108 |      931225 |      147279
    miss rate                        |       0.04% |       2.31% |       0.18% |       0.86% |       3.10% |       0.15% |       1.91% |       0.12%
    mpki                             |        0.03 |        4.05 |        0.17 |        0.82 |        4.35 |        0.14 |        1.62 |        0.14
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1296658058 |   397732356 |  2329468624 |    88558906 |  1928092052 |  1296514845 |   199432124 |   374301307
    num cache misses                 |     4790285 |    22877866 |    35997914 |    28821339 |    23940736 |    33538268 |    17159034 |    43968631
    miss rate                        |       0.37% |       5.75% |       1.55% |      32.54% |       1.24% |       2.59% |       8.60% |      11.75%
    mpki                             |        1.09 |       26.80 |        7.84 |      115.29 |        4.85 |       10.15 |       29.81 |       40.86
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5150219 |    31587407 |    37282543 |    32928112 |    46255882 |    34075245 |    18132780 |    48503618
    num cache misses                 |     4785167 |    22682836 |    19248232 |    24646293 |    20484408 |    23822168 |    17337503 |    39019484
    miss rate                        |      92.91% |      71.81% |      51.63% |      74.85% |      44.28% |      69.91% |      95.61% |      80.45%
    mpki                             |        1.09 |       26.57 |        4.19 |       98.59 |        4.15 |        7.21 |       30.12 |       36.26
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5005604 |    27944070 |    19734317 |    28575333 |    21348201 |    23935295 |    17381208 |    43408915
    num cache misses                 |     4751037 |    17638678 |     3171310 |    20072752 |     1954846 |    22893066 |    16045890 |    22754444
    miss rate                        |      94.91% |      63.12% |      16.07% |      70.25% |       9.16% |      95.65% |      92.32% |      52.42%
    mpki                             |        1.08 |       20.66 |        0.69 |       80.29 |        0.40 |        6.93 |       27.88 |       21.14
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   141981647 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      171.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       60.99 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
