                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  270451563 |  429688714 |  249999969 |  402667539
  Cycles                             |  264971366 |  264971100 |  264968714 |  264971223
  IPC                                |       1.02 |       1.62 |       0.94 |       1.52
  Time (ns)                          |   88323789 |   88323700 |   88322905 |   88323741
Branch predictor stats               |            |            |            |           
  num correct                        |   40679582 |   24650425 |   32217105 |   18529742
  num incorrect                      |    4623064 |    4233863 |    7507996 |     151884
  misprediction rate                 |     10.20% |     14.66% |     18.90% |      0.81%
  mpki                               |      17.09 |       9.85 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   43355438 |   48370025 |   35058549 |   30795865
    num misses                       |       1659 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  109377104 |  201554320 |   97606891 |  231715658
    num misses                       |     641830 |     125983 |     176183 |      30316
    miss rate                        |      0.59% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.37 |       0.29 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     643489 |     126039 |     176289 |      30359
    num misses                       |      93142 |      20006 |      28110 |       9925
    miss rate                        |     14.47% |     15.87% |     15.95% |     32.69%
    mpki                             |       0.34 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   43355438 |   48370025 |   35058549 |   30795865
    num cache misses                 |     791738 |      94735 |    1031127 |      19143
    miss rate                        |      1.83% |      0.20% |      2.94% |      0.06%
    mpki                             |       2.93 |       0.22 |       4.12 |       0.05
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  109377104 |  201554320 |   97606891 |  231715658
    num cache misses                 |    1038692 |    1197755 |    1214958 |    2111540
    miss rate                        |      0.95% |      0.59% |      1.24% |      0.91%
    mpki                             |       3.84 |       2.79 |       4.86 |       5.24
  Cache L2                           |            |            |            |           
    num cache accesses               |    1881824 |    1293369 |    2316563 |    2134968
    num cache misses                 |     633695 |     724289 |     654946 |    1306887
    miss rate                        |     33.67% |     56.00% |     28.27% |     61.21%
    mpki                             |       2.34 |       1.69 |       2.62 |       3.25
  Cache L3                           |            |            |            |           
    num cache accesses               |     685501 |     725358 |     726680 |    1311743
    num cache misses                 |     446976 |     190069 |     251696 |     842980
    miss rate                        |     65.20% |     26.20% |     34.64% |     64.26%
    mpki                             |       1.65 |       0.44 |       1.01 |       2.09
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2816348 |          0 |          0 |          0
  average dram access latency (ns)   |     113.96 |        inf |        inf |        inf
  average dram queueing delay        |       3.95 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     31.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
