                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1158759743 |  10968508258 |   448949065 |  8163065980 |   475067223 |  8164449451 |  3754883933 |   524592167 |   866537207 |  1756661613 |  1075665451 |  3928438368 |   249999981 |   681748931 |  9186624927 |  7383041218
  Cycles                             |  6089118069 |   6089116500 |  6089116507 |  6089116500 |  6089116603 |  6089116500 |  6089117276 |  6089116890 |  6089118104 |  6089117884 |  6089117938 |  6089117997 |  6089112057 |  6089117388 |  6089116500 |  6089117266
  IPC                                |        0.19 |         1.80 |        0.07 |        1.34 |        0.08 |        1.34 |        0.62 |        0.09 |        0.14 |        0.29 |        0.18 |        0.65 |        0.04 |        0.11 |        1.51 |        1.21
  Time (ns)                          |  2029706023 |   2029705500 |  2029705503 |  2029705500 |  2029705535 |  2029705500 |  2029705759 |  2029705630 |  2029706035 |  2029705962 |  2029705980 |  2029705999 |  2029704019 |  2029705796 |  2029705500 |  2029705756
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61988134 |   2024243165 |    74528212 |   723084327 |    65312558 |  1087147654 |   566294274 |    89167811 |     7855822 |    40498394 |    35252926 |   209659197 |    58565837 |    12604325 |   612380351 |   325191722
  num incorrect                      |     1450198 |    138091097 |     4513439 |   120645749 |     8977493 |   109891800 |    63665168 |     8127085 |       52598 |      722356 |    16610800 |   149933673 |     6500447 |    17570469 |   105009656 |    18470565
  misprediction rate                 |       2.29% |        6.39% |       5.71% |      14.30% |      12.08% |       9.18% |      10.11% |       8.35% |       0.67% |       1.75% |      32.03% |      41.70% |       9.99% |      58.23% |      14.64% |       5.37%
  mpki                               |        1.25 |        12.59 |       10.05 |       14.78 |       18.90 |       13.46 |       16.96 |       15.49 |        0.06 |        0.41 |       15.44 |       38.17 |       26.00 |       25.77 |       11.43 |        2.50
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115788551 |   1798559801 |    75690785 |   926683599 |    83206809 |  1224118299 |   601201675 |    60874608 |    76585086 |   156983798 |    83989204 |   318696942 |    21135842 |    73787416 |  1114675251 |   703769819
    num misses                       |          47 |           39 |           4 |        2768 |          92 |        5287 |       21887 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   404791840 |   3574616163 |   135979061 |  3413786586 |   221379665 |  3185913694 |  1512415878 |   181460928 |   235881856 |   689876368 |   471731329 |  1156325932 |    86633855 |   248209200 |  3873392180 |  2247746111
    num misses                       |      612076 |           23 |      162749 |     1802129 |     8616526 |      985563 |     8450011 |     3033671 |      420990 |      368296 |      485680 |       67980 |     1331677 |     1720247 |    27473928 |      715708
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.67% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.14 |        0.12 |        2.25 |        5.78 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        2.99 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      612123 |           62 |      162753 |     1804897 |     8616618 |      990850 |     8471898 |     3033713 |      420993 |      368300 |      485683 |       68032 |     1349118 |     1720261 |    27473946 |      715716
    num misses                       |      191157 |           62 |      162753 |       56846 |     2573064 |       28956 |     1205048 |      829802 |      420674 |      191538 |      329423 |       60624 |     1140462 |     1720242 |      209746 |       17799
    miss rate                        |      31.23% |      100.00% |     100.00% |       3.15% |      29.86% |       2.92% |      14.22% |      27.35% |      99.92% |      52.01% |      67.83% |      89.11% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.16 |         0.00 |        0.36 |        0.01 |        5.42 |        0.00 |        0.32 |        1.58 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115788551 |   1798559801 |    75690785 |   926683599 |    83206809 |  1224118299 |   601201675 |    60874608 |    76585086 |   156983798 |    83989204 |   318696942 |    21135842 |    73787416 |  1114675251 |   703769819
    num cache misses                 |       70264 |     16951806 |        6347 |    11423379 |     1256053 |    25107844 |    10387034 |       43995 |      245993 |      101632 |       58869 |       72181 |      361730 |       28251 |     9244240 |       58322
    miss rate                        |       0.06% |        0.94% |       0.01% |       1.23% |       1.51% |       2.05% |       1.73% |       0.07% |       0.32% |       0.06% |       0.07% |       0.02% |       1.71% |       0.04% |       0.83% |       0.01%
