                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   402692121 |   351250008 |   468317427 |   249999973
  Cycles                             |  1389680682 |  1389680219 |  1389680724 |  1389676341
  IPC                                |        0.29 |        0.25 |        0.34 |        0.18
  Time (ns)                          |   463226894 |   463226740 |   463226908 |   463225447
Branch predictor stats               |             |             |             |            
  num correct                        |    24447700 |    27814347 |     4224349 |    40600608
  num incorrect                      |    14712723 |     2278101 |       28234 |     2521753
  misprediction rate                 |      37.57% |       7.57% |       0.66% |       5.85%
  mpki                               |       36.54 |        6.49 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    47979623 |    29848787 |    41388996 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   185347881 |    96579500 |   127189235 |    75636447
    num misses                       |     1257511 |      472495 |      225739 |       88470
    miss rate                        |       0.68% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.12 |        1.35 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     1257521 |      472537 |      225742 |       88474
    num misses                       |      996913 |      149459 |      225567 |       88474
    miss rate                        |      79.28% |      31.63% |      99.92% |     100.00%
    mpki                             |        2.48 |        0.43 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    47979623 |    29848787 |    41388996 |    41868591
    num cache misses                 |       57892 |       74325 |      202939 |        7078
    miss rate                        |       0.12% |       0.25% |       0.49% |       0.02%
    mpki                             |        0.14 |        0.21 |        0.43 |        0.03
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   185347881 |    96579500 |   127189235 |    75636447
    num cache misses                 |     2955116 |     5221312 |    23836331 |     5663844
    miss rate                        |       1.59% |       5.41% |      18.74% |       7.49%
    mpki                             |        7.34 |       14.86 |       50.90 |       22.66
  Cache L2                           |             |             |             |            
    num cache accesses               |     3610246 |     5368153 |    24045436 |     7690657
    num cache misses                 |     2837437 |     4854886 |    14716316 |     5670922
    miss rate                        |      78.59% |      90.44% |      61.20% |      73.74%
    mpki                             |        7.05 |       13.82 |       31.42 |       22.68
  Cache L3                           |             |             |             |            
    num cache accesses               |     3437150 |     4927756 |    14722482 |     7690657
    num cache misses                 |     2815896 |     4853330 |    14609422 |     5669683
    miss rate                        |      81.93% |      98.49% |      99.23% |      73.72%
    mpki                             |        6.99 |       13.82 |       31.20 |       22.68
DRAM summary                         |             |             |             |            
  num dram accesses                  |    42214885 |           0 |           0 |           0
  average dram access latency (ns)   |      178.68 |         inf |         inf |         inf
  average dram queueing delay        |       68.67 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      91.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
