                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   544368310 |   370829747 |   480905141 |   249999973
  Cycles                             |  1379650330 |  1379650880 |  1379650633 |  1379648049
  IPC                                |        0.39 |        0.27 |        0.35 |        0.18
  Time (ns)                          |   459883443 |   459883627 |   459883544 |   459882683
Branch predictor stats               |             |             |             |            
  num correct                        |    33077954 |    29426079 |     4337013 |    40600608
  num incorrect                      |    19904792 |     2405337 |       28985 |     2521753
  misprediction rate                 |      37.57% |       7.56% |       0.66% |       5.85%
  mpki                               |       36.56 |        6.49 |        0.06 |       10.09
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    64948749 |    31346108 |    42501449 |    41868591
    num misses                       |          10 |          42 |           3 |           4
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   250439938 |   102111179 |   130595892 |    75636447
    num misses                       |     1716764 |      500019 |      231732 |       88470
    miss rate                        |       0.69% |       0.49% |       0.18% |       0.12%
    mpki                             |        3.15 |        1.35 |        0.48 |        0.35
  L2 TLB                             |             |             |             |            
    num accesses                     |     1716774 |      500061 |      231735 |       88474
    num misses                       |     1364352 |      157581 |      231555 |       88474
    miss rate                        |      79.47% |      31.51% |      99.92% |     100.00%
    mpki                             |        2.51 |        0.42 |        0.48 |        0.35
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    64948749 |    31346108 |    42501449 |    41868591
    num cache misses                 |       25457 |       42030 |      136406 |        3610
    miss rate                        |       0.04% |       0.13% |       0.32% |       0.01%
    mpki                             |        0.05 |        0.11 |        0.28 |        0.01
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   250439938 |   102111179 |   130595892 |    75636447
    num cache misses                 |     3917856 |     5453523 |    24459501 |     5661785
    miss rate                        |       1.56% |       5.34% |      18.73% |       7.49%
    mpki                             |        7.20 |       14.71 |       50.86 |       22.65
  Cache L2                           |             |             |             |            
    num cache accesses               |     4556363 |     5544654 |    24595912 |     7685089
    num cache misses                 |     3346029 |     4754254 |    14969168 |     5665395
    miss rate                        |      73.44% |      85.74% |      60.86% |      73.72%
    mpki                             |        6.15 |       12.82 |       31.13 |       22.66
  Cache L3                           |             |             |             |            
    num cache accesses               |     4061546 |     4803487 |    14969173 |     7685089
    num cache misses                 |     2353478 |     4560242 |    14815787 |     5660106
    miss rate                        |      57.95% |      94.94% |      98.98% |      73.65%
    mpki                             |        4.32 |       12.30 |       30.81 |       22.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    41937188 |           0 |           0 |           0
  average dram access latency (ns)   |      179.95 |         inf |         inf |         inf
  average dram queueing delay        |       69.95 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      91.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
