                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  723961096 |  249999973 |  942676189 |  1286124053
  Cycles                             |  935878891 |  935877673 |  935878856 |   935878871
  IPC                                |       0.77 |       0.27 |       1.01 |        1.37
  Time (ns)                          |  311959630 |  311959224 |  311959619 |   311959624
Branch predictor stats               |            |            |            |            
  num correct                        |   57405315 |   40600608 |   45884663 |   103428769
  num incorrect                      |    4700333 |    2521753 |   37649508 |    17381334
  misprediction rate                 |      7.57% |      5.85% |     45.07% |      14.39%
  mpki                               |       6.49 |      10.09 |      39.94 |       13.51
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   60722620 |   41868591 |   73582442 |   188417948
    num misses                       |         42 |          4 |         52 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |  199357479 |   75636447 |  273066606 |   616618723
    num misses                       |     975712 |      88470 |      13991 |     3442389
    miss rate                        |      0.49% |      0.12% |      0.01% |       0.56%
    mpki                             |       1.35 |       0.35 |       0.01 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     975754 |      88474 |      14043 |     3442454
    num misses                       |     303292 |      88474 |      12338 |       21989
    miss rate                        |     31.08% |    100.00% |     87.86% |       0.64%
    mpki                             |       0.42 |       0.35 |       0.01 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   60722620 |   41868591 |   73582442 |   188417948
    num cache misses                 |     115906 |       7438 |      38385 |     6294825
    miss rate                        |      0.19% |      0.02% |      0.05% |       3.34%
    mpki                             |       0.16 |       0.03 |       0.04 |        4.89
  Cache L1-D                         |            |            |            |            
    num cache accesses               |  199357479 |   75636447 |  273066606 |   616618723
    num cache misses                 |   10671682 |    5663809 |     874248 |    20860471
    miss rate                        |      5.35% |      7.49% |      0.32% |       3.38%
    mpki                             |      14.74 |      22.66 |       0.93 |       16.22
  Cache L2                           |            |            |            |            
    num cache accesses               |   10831718 |    7690943 |     972610 |    27167078
    num cache misses                 |   10000665 |    5671247 |     889031 |     4387999
    miss rate                        |     92.33% |     73.74% |     91.41% |      16.15%
    mpki                             |      13.81 |      22.68 |       0.94 |        3.41
  Cache L3                           |            |            |            |            
    num cache accesses               |   10044975 |    7690943 |     949782 |     4402095
    num cache misses                 |    2966396 |    5661344 |     865174 |      300247
    miss rate                        |     29.53% |     73.61% |     91.09% |       6.82%
    mpki                             |       4.10 |      22.65 |       0.92 |        0.23
DRAM summary                         |            |            |            |            
  num dram accesses                  |   12710403 |          0 |          0 |           0
  average dram access latency (ns)   |     117.00 |        inf |        inf |         inf
  average dram queueing delay        |       6.99 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     40.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
