                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1498930390 |  1063334266 |   981414325 |   376151135 |  1516698426 |   249999973 |  1545560446 |   699471736
  Cycles                             |  1174101918 |  1174101966 |  1174102200 |  1174101912 |  1174101910 |  1174099084 |  1174101935 |  1174102096
  IPC                                |        1.28 |        0.91 |        0.84 |        0.32 |        1.29 |        0.21 |        1.32 |        0.60
  Time (ns)                          |   391367306 |   391367322 |   391367400 |   391367304 |   391367304 |   391366362 |   391367312 |   391367366
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    85406960 |   162382322 |    17750716 |     7125434 |   134792662 |    40600608 |   124303986 |    42499955
  num incorrect                      |    14450177 |    41772860 |     2605954 |     9906109 |    22499625 |     2521753 |    20888554 |    25574033
  misprediction rate                 |      14.47% |      20.46% |      12.80% |      58.16% |      14.30% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.64 |       39.28 |        2.66 |       26.34 |       14.83 |       10.09 |       13.52 |       36.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   168295096 |   138379876 |    93377346 |    41404544 |   172195678 |    41868591 |   226436069 |    83420234
    num misses                       |          56 |          19 |          71 |          14 |         593 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   704402619 |   357776232 |   501587942 |   138549751 |   634067718 |    75636447 |   741054719 |   321658578
    num misses                       |      454579 |     1586008 |     1113945 |      991747 |      331380 |       88470 |     4135725 |     2199595
    miss rate                        |       0.06% |       0.44% |       0.22% |       0.72% |       0.05% |       0.12% |       0.56% |       0.68%
    mpki                             |        0.30 |        1.49 |        1.14 |        2.64 |        0.22 |        0.35 |        2.68 |        3.14
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      454635 |     1586027 |     1114016 |      991761 |      331973 |       88474 |     4135790 |     2199605
    num misses                       |       71850 |      331637 |       14582 |      991750 |       10705 |       88474 |       26388 |     1745943
    miss rate                        |      15.80% |      20.91% |       1.31% |     100.00% |       3.22% |     100.00% |       0.64% |      79.38%
    mpki                             |        0.05 |        0.31 |        0.01 |        2.64 |        0.01 |        0.35 |        0.02 |        2.50
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   168295096 |   138379876 |    93377346 |    41404544 |   172195678 |    41868591 |   226436069 |    83420234
    num cache misses                 |      250499 |      501729 |       16602 |        4484 |     2079983 |        1370 |     6681305 |       12064
    miss rate                        |       0.15% |       0.36% |       0.02% |       0.01% |       1.21% |       0.00% |       2.95% |       0.01%
    mpki                             |        0.17 |        0.47 |        0.02 |        0.01 |        1.37 |        0.01 |        4.32 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   704402619 |   357776232 |   501587942 |   138549751 |   634067718 |    75636447 |   741054719 |   321658578
    num cache misses                 |     4221109 |     1369380 |     7632952 |    10647265 |     5793140 |     5660464 |    24503628 |     4967732
    miss rate                        |       0.60% |       0.38% |       1.52% |       7.68% |       0.91% |       7.48% |       3.31% |       1.54%
    mpki                             |        2.82 |        1.29 |        7.78 |       28.31 |        3.82 |       22.64 |       15.85 |        7.10
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4481970 |     2177111 |     7949675 |    12061377 |     7916012 |     7681528 |    31201663 |     5460074
    num cache misses                 |     1985703 |      569707 |     1232467 |    10651661 |      740896 |     5661834 |      385641 |     2376297
    miss rate                        |      44.30% |      26.17% |      15.50% |      88.31% |       9.36% |      73.71% |       1.24% |      43.52%
    mpki                             |        1.32 |        0.54 |        1.26 |       28.32 |        0.49 |       22.65 |        0.25 |        3.40
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2108485 |      882540 |     1546487 |    12061289 |      792134 |     7681528 |      404917 |     3035554
    num cache misses                 |     1550776 |      565194 |     1139932 |    10645765 |      727800 |     5660887 |      385557 |     1663233
    miss rate                        |      73.55% |      64.04% |      73.71% |      88.26% |      91.88% |      73.69% |      95.22% |      54.79%
    mpki                             |        1.03 |        0.53 |        1.16 |       28.30 |        0.48 |       22.64 |        0.25 |        2.38
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    31822346 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      157.80 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       47.80 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
