                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11      | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   900295441 |  1131089058 |  2215285827 |  1148498364 |  2274100711 |   428971862 |  1791474053 |  1229633820 |  2739447350 |   475321642 |   744850207 |  10775803931 |   249999981 |  1785545157 |   801563901 |  2910590613
  Cycles                             |  4970864942 |  4970865044 |  4970864758 |  4970865375 |  4970865017 |  4970864996 |  4970865314 |  4970865749 |  4970865878 |  4970864855 |  4970865073 |   4970864400 |  4970860737 |  4970865711 |  4970864407 |  4970864409
  IPC                                |        0.18 |        0.23 |        0.45 |        0.23 |        0.46 |        0.09 |        0.36 |        0.25 |        0.55 |        0.10 |        0.15 |         2.17 |        0.05 |        0.36 |        0.16 |        0.59
  Time (ns)                          |  1656954981 |  1656955015 |  1656954919 |  1656955125 |  1656955006 |  1656954999 |  1656955105 |  1656955250 |  1656955293 |  1656954952 |  1656955024 |   1656954800 |  1656953579 |  1656955237 |  1656954802 |  1656954803
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num correct                        |    54701412 |    36125266 |     2881045 |    70690332 |   129423577 |    58957318 |    78766480 |    22306817 |   505566400 |    78638531 |    59046534 |    496237631 |    58565837 |    41022835 |   121895640 |   194198571
  num incorrect                      |    32917521 |    17135567 |       48826 |     2557722 |    21859746 |     8124411 |     4478601 |     3304213 |    34489154 |     4730039 |     4829979 |      4129945 |     6500447 |      731099 |    26258394 |    33229431
  misprediction rate                 |      37.57% |      32.17% |       1.67% |       3.49% |      14.45% |      12.11% |       5.38% |      12.90% |       6.39% |       5.67% |       7.56% |        0.83% |       9.99% |       1.75% |      17.72% |      14.61%
  mpki                               |       36.56 |       15.15 |        0.02 |        2.23 |        9.61 |       18.94 |        2.50 |        2.69 |       12.59 |        9.95 |        6.48 |         0.38 |       26.00 |        0.41 |       32.76 |       11.42
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |   107383616 |    88135557 |   253766091 |   109238852 |   255178940 |    75125165 |   170882827 |   117001858 |   449201024 |    81589671 |    62395484 |    824402407 |    21135842 |   159606078 |   110755189 |   353058088
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          75 |          39 |           4 |          42 |           43 |       17441 |           4 |         216 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |   414105136 |   501371148 |  1657094905 |   382435197 |  1069074989 |   199907296 |   545941122 |   628146342 |   892781411 |   146507667 |   205009745 |   6200749432 |    86633855 |   700386925 |   311246448 |  1226786878
    num misses                       |     2832215 |      514423 |    59667529 |     3049107 |      688919 |     7776839 |      171224 |     1393771 |          23 |      174273 |     1001716 |       835988 |     1331632 |      370376 |     1662549 |     8666854
    miss rate                        |       0.68% |       0.10% |       3.60% |       0.80% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |        0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.15 |        0.45 |       26.93 |        2.65 |        0.30 |       18.13 |        0.10 |        1.13 |        0.00 |        0.37 |        1.34 |         0.08 |        5.33 |        0.21 |        2.07 |        2.98
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |     2832225 |      514426 |    59667535 |     3049129 |      688975 |     7776931 |      171232 |     1393846 |          62 |      174277 |     1001758 |       836031 |     1349073 |      370380 |     1662765 |     8666872
    num misses                       |     2249112 |      346037 |    42554297 |      289108 |      109212 |     2320894 |        4465 |       18419 |          62 |      174277 |      311548 |       239488 |     1140464 |      193733 |      156380 |       65966
    miss rate                        |      79.41% |      67.27% |      71.32% |       9.48% |      15.85% |      29.84% |       2.61% |       1.32% |     100.00% |     100.00% |      31.10% |       28.65% |      84.54% |      52.31% |       9.40% |       0.76%
    mpki                             |        2.50 |        0.31 |       19.21 |        0.25 |        0.05 |        5.41 |        0.00 |        0.01 |        0.00 |        0.37 |        0.42 |         0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |   107383616 |    88135557 |   253766091 |   109238852 |   255178940 |    75125165 |   170882827 |   117001858 |   449201024 |    81589671 |    62395484 |    824402407 |    21135842 |   159606078 |   110755189 |   353058088
    num cache misses                 |       47249 |       68664 |      566155 |      387849 |     1288063 |     1250577 |      261482 |      419275 |     6986177 |        7876 |      153533 |       561825 |      423033 |      120430 |     7673689 |     4581091
    miss rate                        |       0.04% |       0.08% |       0.22% |       0.36% |       0.50% |       1.66% |       0.15% |       0.36% |       1.56% |       0.01% |       0.25% |        0.07% |       2.00% |       0.08% |       6.93% |       1.30%
    mpki                             |        0.05 |        0.06 |        0.26 |        0.34 |        0.57 |        2.92 |        0.15 |        0.34 |        2.55 |        0.02 |        0.21 |         0.05 |        1.69 |        0.07 |        9.57 |        1.57
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |   414105136 |   501371148 |  1657094905 |   382435197 |  1069074989 |   199907296 |   545941122 |   628146342 |   892781411 |   146507667 |   205009745 |   6200749432 |    86633855 |   700386925 |   311246448 |  1226786878
    num cache misses                 |     6774754 |    25089830 |    18144903 |    21715665 |     7386128 |    11275972 |    17026220 |    10074029 |     1047378 |    11153016 |    11320732 |     56494356 |     7537976 |    18044315 |     7941634 |     8153870
    miss rate                        |       1.64% |       5.00% |       1.09% |       5.68% |       0.69% |       5.64% |       3.12% |       1.60% |       0.12% |       7.61% |       5.52% |        0.91% |       8.70% |       2.58% |       2.55% |       0.66%
    mpki                             |        7.53 |       22.18 |        8.19 |       18.91 |        3.25 |       26.29 |        9.50 |        8.19 |        0.38 |       23.46 |       15.20 |         5.24 |       30.15 |       10.11 |        9.91 |        2.80
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |     8052105 |    26752342 |    18735030 |    23774799 |     8813239 |    15266009 |    18032365 |    12643970 |     8223900 |    15026705 |    11606487 |     57061135 |     8002619 |    18215617 |    16299804 |    13270907
    num cache misses                 |     6354486 |    22241890 |    12673080 |     7108620 |     7402541 |    10263864 |     5671894 |     6509514 |     3882358 |    11160892 |    10435440 |     34593616 |     7641065 |    12487197 |     9862280 |     4977035
    miss rate                        |      78.92% |      83.14% |      67.64% |      29.90% |      83.99% |      67.23% |      31.45% |      51.48% |      47.21% |      74.27% |      89.91% |       60.63% |      95.48% |      68.55% |      60.51% |      37.50%
    mpki                             |        7.06 |       19.66 |        5.72 |        6.19 |        3.26 |       23.93 |        3.17 |        5.29 |        1.42 |       23.48 |       14.01 |         3.21 |       30.56 |        6.99 |       12.30 |        1.71
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |     7612238 |    23835738 |    12697384 |     8813530 |     7545551 |    13011353 |     6464821 |     8661302 |     4072815 |    15026705 |    10568337 |     34598807 |     7683728 |    12555499 |    10552127 |     5532292
    num cache misses                 |     5876944 |    22153195 |    12084212 |     6661785 |     7139107 |     9167840 |     5619950 |     5777872 |     3860427 |    11136578 |     8582341 |       674168 |     7536582 |    12340620 |     5177814 |     4850901
    miss rate                        |      77.20% |      92.94% |      95.17% |      75.59% |      94.61% |      70.46% |      86.93% |      66.71% |      94.79% |      74.11% |      81.21% |        1.95% |      98.08% |      98.29% |      49.07% |      87.68%
    mpki                             |        6.53 |       19.59 |        5.45 |        5.80 |        3.14 |       21.37 |        3.14 |        4.70 |        1.41 |       23.43 |       11.52 |         0.06 |       30.15 |        6.91 |        6.46 |        1.67
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num dram accesses                  |   159083418 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      361.56 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      251.55 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
