                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2087452323 |  1443985113 |   763545261 |   249999989
  Cycles                             |  4336707318 |  4336707555 |  4336707616 |  4336702756
  IPC                                |        0.48 |        0.33 |        0.18 |        0.06
  Time (ns)                          |  1445569106 |  1445569185 |  1445569205 |  1445567585
Branch predictor stats               |             |             |             |            
  num correct                        |   225827065 |   114515882 |   105072603 |    43244780
  num incorrect                      |    34396654 |     9384891 |    14411439 |    11689069
  misprediction rate                 |      13.22% |       7.57% |      12.06% |      21.28%
  mpki                               |       16.48 |        6.50 |       18.87 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   245517802 |   120666795 |   133788156 |    23761816
    num misses                       |          10 |          42 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   938013264 |   397581982 |   355834892 |    88558906
    num misses                       |     9621010 |     1955557 |    13862187 |    21161135
    miss rate                        |       1.03% |       0.49% |       3.90% |      23.89%
    mpki                             |        4.61 |        1.35 |       18.16 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |     9621020 |     1955599 |    13862287 |    21161138
    num misses                       |      859540 |      609495 |     4165273 |    10898975
    miss rate                        |       8.93% |      31.17% |      30.05% |      51.50%
    mpki                             |        0.41 |        0.42 |        5.46 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   245517802 |   120666795 |   133788156 |    23761816
    num cache misses                 |      250010 |      258070 |     3068146 |      189276
    miss rate                        |       0.10% |       0.21% |       2.29% |       0.80%
    mpki                             |        0.12 |        0.18 |        4.02 |        0.76
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   938013264 |   397581982 |   355834892 |    88558906
    num cache misses                 |    30580965 |    21430661 |    20705972 |    28992098
    miss rate                        |       3.26% |       5.39% |       5.82% |      32.74%
    mpki                             |       14.65 |       14.84 |       27.12 |      115.97
  Cache L2                           |             |             |             |            
    num cache accesses               |    31793175 |    21981792 |    29497438 |    33620662
    num cache misses                 |    21042683 |    19680441 |    20435433 |    24849938
    miss rate                        |      66.19% |      89.53% |      69.28% |      73.91%
    mpki                             |       10.08 |       13.63 |       26.76 |       99.40
  Cache L3                           |             |             |             |            
    num cache accesses               |    22041838 |    19974455 |    26171910 |    29330880
    num cache misses                 |    20386062 |    19659089 |    20092126 |    24668647
    miss rate                        |      92.49% |      98.42% |      76.77% |      84.10%
    mpki                             |        9.77 |       13.61 |       26.31 |       98.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |   105318399 |           0 |           0 |           0
  average dram access latency (ns)   |      137.34 |         inf |         inf |         inf
  average dram queueing delay        |       27.33 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      72.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
