                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   614807727 |  2003527032 |   613447962 |   929532350 |  1830531796 |  2157139073 |   358329542 |  1219521650 |  1953190116 |  3663454327 |   565462322 |  3607780645 |   249999886 |  2157441238 |  1996403815 |  1448024681
  Cycles                             |  2850812379 |  2850810609 |  2850811839 |  2850810609 |  2850810609 |  2850811673 |  2850812090 |  2850810885 |  2850810762 |  2850810609 |  2850810609 |  2850812361 |  2850809549 |  2850812220 |  2850812003 |  2850810683
  IPC                                |        0.22 |        0.70 |        0.22 |        0.33 |        0.64 |        0.76 |        0.13 |        0.43 |        0.69 |        1.29 |        0.20 |        1.27 |        0.09 |        0.76 |        0.70 |        0.51
  Time (ns)                          |   950270793 |   950270203 |   950270613 |   950270203 |   950270203 |   950270558 |   950270697 |   950270295 |   950270254 |   950270203 |   950270203 |   950270787 |   950269850 |   950270740 |   950270668 |   950270228
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    32961373 |   258243512 |    37671251 |    21085848 |   275713985 |    99327998 |     6927050 |     1585426 |   102976910 |   324359071 |    18061343 |   290142641 |    34399075 |   123540351 |    36753623 |   159028346
  num incorrect                      |      771228 |    60168490 |     1268256 |      374923 |    31035863 |      824549 |     9588695 |       26870 |    75308408 |    54146125 |     8567002 |    48729551 |     4720676 |    20909076 |     5631087 |    24190820
  misprediction rate                 |       2.29% |      18.90% |       3.26% |       1.75% |      10.12% |       0.82% |      58.06% |       1.67% |      42.24% |      14.31% |      32.17% |      14.38% |      12.07% |      14.48% |      13.29% |      13.20%
  mpki                               |        1.25 |       30.03 |        2.07 |        0.40 |       16.95 |        0.38 |       26.76 |        0.02 |       38.56 |       14.78 |       15.15 |       13.51 |       18.88 |        9.69 |        2.82 |       16.71
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61600846 |   280949411 |    58432729 |    83435176 |   293230176 |   165024322 |    39857158 |   139700743 |   155944429 |   415728074 |    44061631 |   528496781 |    43801034 |   242754299 |   189941882 |   170231525
    num misses                       |          47 |         183 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |        1292 |           3 |          65 |          84 |          56 |          88 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214733716 |   782217326 |   203697807 |   366574710 |   738572367 |  1241294162 |   133345265 |   912229908 |   571726947 |  1532394502 |   250641612 |  1729743365 |   116504258 |  1012320055 |  1014910680 |   644293036
    num misses                       |      338086 |     1409993 |     1715510 |      190339 |     4196413 |      166688 |      956088 |    32846807 |       34193 |      811409 |      257336 |     9650061 |     4542416 |      652771 |     2241252 |     6721416
    miss rate                        |       0.16% |       0.18% |       0.84% |       0.05% |       0.57% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.04%
    mpki                             |        0.55 |        0.70 |        2.80 |        0.20 |        2.29 |        0.08 |        2.67 |       26.93 |        0.02 |        0.22 |        0.46 |        2.67 |       18.17 |        0.30 |        1.12 |        4.64
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338133 |     1410176 |     1715532 |      190343 |     4207606 |      166731 |      956102 |    32846813 |       34245 |      812701 |      257339 |     9650126 |     4542500 |      652827 |     2241340 |     6721426
    num misses                       |      104140 |      224166 |      153965 |      102499 |      602636 |       48942 |      956091 |    23446873 |       30499 |       25604 |      173000 |       61452 |     1361671 |      102930 |       30716 |      593933
    miss rate                        |      30.80% |      15.90% |       8.97% |      53.85% |      14.32% |      29.35% |     100.00% |      71.38% |      89.06% |       3.15% |      67.23% |       0.64% |      29.98% |      15.77% |       1.37% |       8.84%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.67 |       19.23 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61600846 |   280949411 |    58432729 |    83435176 |   293230176 |   165024322 |    39857158 |   139700743 |   155944429 |   415728074 |    44061631 |   528496781 |    43801034 |   242754299 |   189941882 |   170231525
    num cache misses                 |       60657 |     8739281 |      391110 |      113993 |     5680143 |      147705 |       31425 |      587849 |       40234 |     5718265 |       64805 |    17500504 |      951773 |      703313 |      342011 |      127122
    miss rate                        |       0.10% |       3.11% |       0.67% |       0.14% |       1.94% |       0.09% |       0.08% |       0.42% |       0.03% |       1.38% |       0.15% |       3.31% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.36 |        0.64 |        0.12 |        3.10 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.85 |        3.81 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
