                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   855550568 |  1366897884 |  1685515936 |   969611529 |   731090927 |  1173098544 |  1851566225
  Cycles                             |  1135431780 |  1135434968 |  1135434774 |  1135434787 |  1135434683 |  1135434921 |  1135434784 |  1135434793
  IPC                                |        0.22 |        0.75 |        1.20 |        1.48 |        0.85 |        0.64 |        1.03 |        1.63
  Time (ns)                          |   378477260 |   378478323 |   378478258 |   378478263 |   378478228 |   378478307 |   378478262 |   378478265
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19240903 |    78308928 |    73927832 |     1260882 |    44433416 |   177069588 |   245737696
  num incorrect                      |     2521753 |      341000 |    13301894 |     4207631 |       21370 |    26740528 |    19830101 |    24901036
  misprediction rate                 |       5.85% |       1.74% |      14.52% |       5.39% |       1.67% |      37.57% |      10.07% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.73 |        2.50 |        0.02 |       36.58 |       16.90 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77189495 |   154144055 |   160915283 |   111071602 |    87230985 |   187642286 |   278257515
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6850 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   337591104 |   641307678 |   514348656 |   725294927 |   336117436 |   471201118 |   724664284
    num misses                       |       88470 |      170542 |      412025 |      163023 |    26134592 |     2306072 |     2533140 |      233880
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.60% |       0.69% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       26.95 |        3.15 |        2.16 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      170546 |      412081 |      163031 |    26134598 |     2306082 |     2539990 |      235161
    num misses                       |       88474 |       94767 |       64949 |        4182 |    18706071 |     1833521 |      365149 |        6836
    miss rate                        |     100.00% |      55.57% |      15.76% |       2.57% |      71.58% |      79.51% |      14.38% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.29 |        2.51 |        0.31 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77189495 |   154144055 |   160915283 |   111071602 |    87230985 |   187642286 |   278257515
    num cache misses                 |        1836 |       22753 |      250467 |       13056 |       98890 |       19719 |     3066251 |     5716233
    miss rate                        |       0.00% |       0.03% |       0.16% |       0.01% |       0.09% |       0.02% |       1.63% |       2.05%
    mpki                             |        0.01 |        0.03 |        0.18 |        0.01 |        0.10 |        0.03 |        2.61 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   337591104 |   641307678 |   514348656 |   725294927 |   336117436 |   471201118 |   724664284
    num cache misses                 |     5660895 |     8427950 |     3827727 |    13710683 |     7918170 |     5177560 |     4044361 |     9537839
    miss rate                        |       7.48% |       2.50% |       0.60% |       2.67% |       1.09% |       1.54% |       0.86% |       1.32%
    mpki                             |       22.64 |        9.85 |        2.80 |        8.13 |        8.17 |        7.08 |        3.45 |        5.15
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7682425 |     8457433 |     4087479 |    13786036 |     8018414 |     5657867 |     7272136 |    15325872
    num cache misses                 |     5662731 |     5990086 |     2130038 |      389643 |     5329622 |     3453614 |     1651794 |      601377
    miss rate                        |      73.71% |      70.83% |      52.11% |       2.83% |      66.47% |      61.04% |      22.71% |       3.92%
    mpki                             |       22.65 |        7.00 |        1.56 |        0.23 |        5.50 |        4.72 |        1.41 |        0.32
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7682425 |     5999220 |     2157731 |      454324 |     5331096 |     4068614 |     1815723 |      676559
    num cache misses                 |     5660115 |     5962503 |     1876301 |      388907 |     5031363 |     1527751 |     1450798 |      556105
    miss rate                        |      73.68% |      99.39% |      86.96% |      85.60% |      94.38% |      37.55% |      79.90% |      82.20%
    mpki                             |       22.64 |        6.97 |        1.37 |        0.23 |        5.19 |        2.09 |        1.24 |        0.30
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29994537 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      154.53 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       44.52 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
