                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3059443499 |   894496782 |  6098612807 |  3178043278 |  3642574572 |   486769877 |  2217816647 |   249999989
  Cycles                             |  3187585503 |  3187585632 |  3187585503 |  3187585520 |  3187585526 |  3187586254 |  3187586158 |  3187581848
  IPC                                |        0.96 |        0.28 |        1.91 |        1.00 |        1.14 |        0.15 |        0.70 |        0.08
  Time (ns)                          |  1062528501 |  1062528544 |  1062528501 |  1062528507 |  1062528509 |  1062528751 |  1062528719 |  1062527283
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   467581259 |   122919199 |  1125502615 |   168614620 |   549466083 |   114044429 |   336983735 |    43244780
  num incorrect                      |   119958043 |    16900582 |    76780836 |   121671283 |    61693296 |    12660706 |    72888532 |    11689069
  misprediction rate                 |      20.42% |      12.09% |       6.39% |      41.91% |      10.09% |       9.99% |      17.78% |      21.28%
  mpki                               |       39.21 |       18.89 |       12.59 |       38.28 |       16.94 |       26.01 |       32.86 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   398053645 |   156691059 |  1000021255 |   257169791 |   583095692 |    41149824 |   306909739 |    23761816
    num misses                       |          19 |         105 |          39 |          52 |       21330 |       33796 |         432 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1029757201 |   416817762 |  1987532344 |   934457758 |  1466238898 |   168669529 |   860567049 |    88558906
    num misses                       |     4559967 |    16219338 |          23 |       54453 |     8129890 |     2591493 |     4573693 |    21160160
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.55% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.13 |        0.00 |        0.02 |        2.23 |        5.32 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4559986 |    16219443 |          62 |       54505 |     8151220 |     2625289 |     4574125 |    21160163
    num misses                       |      954569 |     4848563 |          62 |       48552 |     1162504 |     2220007 |      436284 |    10898251
    miss rate                        |      20.93% |      29.89% |     100.00% |      89.08% |      14.26% |      84.56% |       9.54% |      51.50%
    mpki                             |        0.31 |        5.42 |        0.00 |        0.02 |        0.32 |        4.56 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   398053645 |   156691059 |  1000021255 |   257169791 |   583095692 |    41149824 |   306909739 |    23761816
    num cache misses                 |     2046429 |     3367274 |     9495911 |       79672 |    10999712 |      783071 |    17883490 |      189562
    miss rate                        |       0.51% |       2.15% |       0.95% |       0.03% |       1.89% |       1.90% |       5.83% |       0.80%
    mpki                             |        0.67 |        3.76 |        1.56 |        0.03 |        3.02 |        1.61 |        8.06 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1029757201 |   416817762 |  1987532344 |   934457758 |  1466238898 |   168669529 |   860567049 |    88558906
    num cache misses                 |     4248595 |    23680172 |      100133 |     3390567 |    13614497 |    14511850 |    19305511 |    28748630
    miss rate                        |       0.41% |       5.68% |       0.01% |       0.36% |       0.93% |       8.60% |       2.24% |      32.46%
    mpki                             |        1.39 |       26.47 |        0.02 |        1.07 |        3.74 |       29.81 |        8.70 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7128750 |    31043162 |     9610573 |     3591451 |    25058298 |    15329008 |    37998406 |    32549152
    num cache misses                 |     2854294 |    23248029 |      303238 |     3306293 |    13207733 |    14660426 |    18778008 |    24325549
    miss rate                        |      40.04% |      74.89% |       3.16% |      92.06% |      52.71% |      95.64% |      49.42% |      74.73%
    mpki                             |        0.93 |       25.99 |        0.05 |        1.04 |        3.63 |       30.12 |        8.47 |       97.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3702672 |    27248592 |      317767 |     3429288 |    13653510 |    14695517 |    19588611 |    27962148
    num cache misses                 |     1277031 |    13753152 |      300000 |     3283055 |     4009152 |    13686898 |     4753927 |    15998053
    miss rate                        |      34.49% |      50.47% |      94.41% |      95.74% |      29.36% |      93.14% |      24.27% |      57.21%
    mpki                             |        0.42 |       15.38 |        0.05 |        1.03 |        1.10 |       28.12 |        2.14 |       63.99
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    72682328 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.31 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.30 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
