                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3010562416 |  3627041295 |  2300841997 |   463042549 |  1126093955 |  8548260530 |  4372867499 |  6927610434 |  1736656507 |   249999981 |  6821414446 |   661447413 |  4396444570 |  9489168130 |   898669747 |  1962658418
  Cycles                             |  5267527734 |  5267526498 |  5267527220 |  5267526847 |  5267527638 |  5267526498 |  5267526499 |  5267526498 |  5267526498 |  5267525171 |  5267526498 |  5267526508 |  5267526497 |  5267526498 |  5267527570 |  5267527489
  IPC                                |        0.57 |        0.69 |        0.44 |        0.09 |        0.21 |        1.62 |        0.83 |        1.32 |        0.33 |        0.05 |        1.29 |        0.13 |        0.83 |        1.80 |        0.17 |        0.37
  Time (ns)                          |  1755842578 |  1755842166 |  1755842407 |  1755842282 |  1755842546 |  1755842166 |  1755842166 |  1755842166 |  1755842166 |  1755841724 |  1755842166 |  1755842169 |  1755842166 |  1755842166 |  1755842523 |  1755842496
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   326108720 |   194698406 |   139865716 |    63665060 |    60680966 |   569277464 |   563415622 |   557133033 |    40001146 |    58565837 |   300671469 |    12377239 |   202451712 |  1751230128 |     8143360 |   297948560
  num incorrect                      |    49645362 |   137999130 |    84164380 |     8756023 |     1419346 |    97770126 |   131454606 |    93577366 |      713389 |     6500447 |    17076196 |    17207130 |     1683182 |   119466428 |       54514 |    64602899
  misprediction rate                 |      13.21% |      41.48% |      37.57% |      12.09% |       2.29% |      14.66% |      18.92% |      14.38% |       1.75% |       9.99% |       5.37% |      58.16% |       0.82% |       6.39% |       0.66% |      17.82%
  mpki                               |       16.49 |       38.05 |       36.58 |       18.91 |        1.26 |       11.44 |       30.06 |       13.51 |        0.41 |       26.00 |        2.50 |       26.01 |        0.38 |       12.59 |        0.06 |       32.92
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   354509604 |   294982740 |   274633879 |    81102508 |   112962564 |  1037213004 |   613161052 |  1014850388 |   155256972 |    21135842 |   650049742 |    72016141 |   336343792 |  1555984519 |    79424805 |   271321494
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         289 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1353878300 |  1068722924 |  1057933103 |   215763754 |   392041148 |  3604482407 |  1707693642 |  3321474513 |   682479474 |    86633855 |  2075916329 |   242350367 |  2529858909 |  3092500467 |   244577124 |   762101482
    num misses                       |    13494231 |       63471 |     7274456 |     8394312 |      606530 |    25625107 |     3060874 |    18533345 |      364000 |     1331687 |      661030 |     1695942 |      340507 |          23 |      436281 |     4048090
    miss rate                        |       1.00% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.48 |        0.02 |        3.16 |       18.13 |        0.54 |        3.00 |        0.70 |        2.68 |        0.21 |        5.33 |        0.10 |        2.56 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13494241 |       63523 |     7274466 |     8394404 |      606577 |    25625125 |     3061163 |    18533410 |      364004 |     1349128 |      661038 |     1695956 |      340550 |          62 |      436284 |     4048484
    num misses                       |     1191077 |       56600 |     5783984 |     2503632 |      187801 |      195995 |      487855 |      117574 |      189779 |     1140468 |       16479 |     1695937 |       98413 |          62 |      435954 |      376335
    miss rate                        |       8.83% |      89.10% |      79.51% |      29.83% |      30.96% |       0.76% |      15.94% |       0.63% |      52.14% |      84.53% |       2.49% |     100.00% |      28.90% |     100.00% |      99.92% |       9.30%
    mpki                             |        0.40 |        0.02 |        2.51 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.56 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   354509604 |   294982740 |   274633879 |    81102508 |   112962564 |  1037213004 |   613161052 |  1014850388 |   155256972 |    21135842 |   650049742 |    72016141 |   336343792 |  1555984519 |    79424805 |   271321494
    num cache misses                 |      258240 |       77564 |      150858 |     1755836 |      110503 |     8932470 |    19032872 |    33569588 |      222988 |      402828 |      108835 |       54020 |      302541 |    14702703 |      617027 |    15867962
    miss rate                        |       0.07% |       0.03% |       0.05% |       2.16% |       0.10% |       0.86% |       3.10% |       3.31% |       0.14% |       1.91% |       0.02% |       0.08% |       0.09% |       0.94% |       0.78% |       5.85%
    mpki                             |        0.09 |        0.02 |        0.07 |        3.79 |        0.10 |        1.04 |        4.35 |        4.85 |        0.13 |        1.61 |        0.02 |        0.08 |        0.07 |        1.55 |        0.69 |        8.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1353878300 |  1068722924 |  1057933103 |   215763754 |   392041148 |  3604482407 |  1707693642 |  3321474513 |   682479474 |    86633855 |  2075916329 |   242350367 |  2529858909 |  3092500467 |   244577124 |   762101482
