                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  379194593 |  273969150 |  456057943
  Cycles                             |  254933563 |  254935706 |  254935691 |  254935729
  IPC                                |       0.98 |       1.49 |       1.07 |       1.79
  Time (ns)                          |   84977854 |   84978569 |   84978564 |   84978576
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   30554791 |    6198715 |   57307692
  num incorrect                      |    9793313 |    5106870 |     926467 |    6408822
  misprediction rate                 |     20.40% |     14.32% |     13.00% |     10.06%
  mpki                               |      39.17 |      13.47 |       3.38 |      14.05
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   55596272 |   26509146 |   70508405
    num misses                       |         19 |         65 |         62 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |  181799520 |  138797152 |  184645130
    num misses                       |     372578 |    1023797 |     319656 |      54683
    miss rate                        |      0.44% |      0.56% |      0.23% |      0.03%
    mpki                             |       1.49 |       2.70 |       1.17 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372597 |    1023862 |     319718 |      55041
    num misses                       |      78124 |       6281 |       4614 |       1798
    miss rate                        |     20.97% |      0.61% |      1.44% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   55596272 |   26509146 |   70508405
    num cache misses                 |     103875 |    1643239 |       2317 |    1486713
    miss rate                        |      0.32% |      2.96% |      0.01% |      2.11%
    mpki                             |       0.42 |       4.33 |       0.01 |       3.26
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |  181799520 |  138797152 |  184645130
    num cache misses                 |     309916 |    6019281 |    2283763 |    1436921
    miss rate                        |      0.37% |      3.31% |      1.65% |      0.78%
    mpki                             |       1.24 |      15.87 |       8.34 |       3.15
  Cache L2                           |            |            |            |           
    num cache accesses               |     480249 |    7663294 |    2306343 |    2928297
    num cache misses                 |      96622 |      19822 |     206976 |      64310
    miss rate                        |     20.12% |      0.26% |      8.97% |      2.20%
    mpki                             |       0.39 |       0.05 |       0.76 |       0.14
  Cache L3                           |            |            |            |           
    num cache accesses               |     164300 |      20738 |     228904 |      70124
    num cache misses                 |      91240 |      19743 |     142084 |      60714
    miss rate                        |     55.53% |     95.20% |     62.07% |     86.58%
    mpki                             |       0.36 |       0.05 |       0.52 |       0.13
DRAM summary                         |            |            |            |           
  num dram accesses                  |     444799 |          0 |          0 |          0
  average dram access latency (ns)   |     110.99 |        inf |        inf |        inf
  average dram queueing delay        |       0.98 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
