                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  310753954 |  407455686 |  249999883 |  354275776
  Cycles                             |  241619074 |  241618825 |  241616161 |  241618859
  IPC                                |       1.29 |       1.69 |       1.03 |       1.47
  Time (ns)                          |   80539691 |   80539608 |   80538720 |   80539620
Branch predictor stats               |            |            |            |           
  num correct                        |   25038817 |   27443129 |   13678195 |   14741515
  num incorrect                      |    4216080 |    4603626 |    9414386 |     848049
  misprediction rate                 |     14.41% |     14.37% |     40.77% |      5.44%
  mpki                               |      13.57 |      11.30 |      37.66 |       2.39
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   45584934 |   49316017 |   20500819 |   34482531
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  149113106 |  171260943 |   73920987 |  111207490
    num misses                       |     834211 |    1160402 |       4511 |      26376
    miss rate                        |      0.56% |      0.68% |      0.01% |      0.02%
    mpki                             |       2.68 |       2.85 |       0.02 |       0.07
  L2 TLB                             |            |            |            |           
    num accesses                     |     834276 |    1160420 |       4563 |      26384
    num misses                       |       5403 |       8522 |       4160 |        946
    miss rate                        |      0.65% |      0.73% |     91.17% |      3.59%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   45584934 |   49316017 |   20500819 |   34482531
    num cache misses                 |    1336261 |     416586 |       4013 |       4778
    miss rate                        |      2.93% |      0.84% |      0.02% |      0.01%
    mpki                             |       4.30 |       1.02 |       0.02 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  149113106 |  171260943 |   73920987 |  111207490
    num cache misses                 |    5032322 |     851513 |     274436 |    3047626
    miss rate                        |      3.37% |      0.50% |      0.37% |      2.74%
    mpki                             |      16.19 |       2.09 |       1.10 |       8.60
  Cache L2                           |            |            |            |           
    num cache accesses               |    6376036 |    1280438 |     284380 |    3068558
    num cache misses                 |     155853 |      95967 |     266910 |     112756
    miss rate                        |      2.44% |      7.49% |     93.86% |      3.67%
    mpki                             |       0.50 |       0.24 |       1.07 |       0.32
  Cache L3                           |            |            |            |           
    num cache accesses               |     164832 |     108830 |     272981 |     129828
    num cache misses                 |     138217 |      93874 |     266760 |     109308
    miss rate                        |     83.85% |     86.26% |     97.72% |     84.19%
    mpki                             |       0.44 |       0.23 |       1.07 |       0.31
DRAM summary                         |            |            |            |           
  num dram accesses                  |     884242 |          0 |          0 |          0
  average dram access latency (ns)   |     113.45 |        inf |        inf |        inf
  average dram queueing delay        |       3.44 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     10.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
