                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  491110184 |  1420038593 |  249999898 |  725645935 |  1080029181 |  1217902479 |  422181087 |  535894834
  Cycles                             |  907601176 |   907601202 |  907599631 |  907601463 |   907601354 |   907601177 |  907601635 |  907601244
  IPC                                |       0.54 |        1.56 |       0.28 |       0.80 |        1.19 |        1.34 |       0.47 |       0.59
  Time (ns)                          |  302533725 |   302533734 |  302533210 |  302533821 |   302533785 |   302533726 |  302533878 |  302533748
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   74379424 |    94883747 |    4856955 |   12998245 |    96281097 |    56083785 |   22462819 |   42457348
  num incorrect                      |   16237568 |    16169650 |    6669357 |    1878484 |    16145642 |      466392 |     525397 |    3470688
  misprediction rate                 |     17.92% |      14.56% |     57.86% |     12.63% |      14.36% |       0.82% |      2.29% |      7.56%
  mpki                               |      33.06 |       11.39 |      26.68 |       2.59 |       14.95 |        0.38 |       1.24 |       6.48
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   68171584 |   172159257 |   27532058 |   69052013 |   122751779 |    93174798 |   42421001 |   45083815
    num misses                       |        171 |          18 |         14 |         66 |         448 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  190895460 |   598084395 |   93614435 |  372157223 |   451651480 |   700818283 |  149206744 |  147475454
    num misses                       |    1017995 |     4179326 |     661938 |     832383 |      234481 |       94503 |     228467 |     719142
    miss rate                        |      0.53% |       0.70% |      0.71% |      0.22% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.07 |        2.94 |       2.65 |       1.15 |        0.22 |        0.08 |       0.54 |       1.34
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1018166 |     4179344 |     661952 |     832449 |      234929 |       94546 |     228514 |     719184
    num misses                       |     101133 |       31624 |     661946 |      10556 |        7560 |       27550 |      72317 |     225304
    miss rate                        |      9.93% |       0.76% |    100.00% |      1.27% |       3.22% |      29.14% |     31.65% |     31.33%
    mpki                             |       0.21 |        0.02 |       2.65 |       0.01 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   68171584 |   172159257 |   27532058 |   69052013 |   122751779 |    93174798 |   42421001 |   45083815
    num cache misses                 |    4029363 |     1567647 |      19626 |     133794 |     1726847 |       83847 |      45952 |      85163
    miss rate                        |      5.91% |       0.91% |      0.07% |      0.19% |       1.41% |       0.09% |      0.11% |      0.19%
    mpki                             |       8.20 |        1.10 |       0.08 |       0.18 |        1.60 |        0.07 |       0.11 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  190895460 |   598084395 |   93614435 |  372157223 |   451651480 |   700818283 |  149206744 |  147475454
    num cache misses                 |    4215567 |     3013940 |    7295614 |    5692228 |     4051051 |     6588736 |    5286870 |    7884567
    miss rate                        |      2.21% |       0.50% |      7.79% |      1.53% |       0.90% |       0.94% |      3.54% |      5.35%
    mpki                             |       8.58 |        2.12 |      29.18 |       7.84 |        3.75 |        5.41 |      12.52 |      14.71
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8452973 |     4626405 |    8260128 |    6045543 |     5814805 |     6678542 |    6045132 |    7996197
    num cache misses                 |    4214596 |      719737 |    7315240 |    3079287 |     2388501 |     4612134 |    4366470 |    7392468
    miss rate                        |     49.86% |      15.56% |     88.56% |     50.93% |      41.08% |      69.06% |     72.23% |     92.45%
    mpki                             |       8.58 |        0.51 |      29.26 |       4.24 |        2.21 |        3.79 |      10.34 |      13.79
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4423297 |      765952 |    8260128 |    3298930 |     2426665 |     4618382 |    5094883 |    7419075
    num cache misses                 |    1300500 |      344532 |    7295111 |     889919 |      632331 |     2157854 |    3852066 |    2281882
    miss rate                        |     29.40% |      44.98% |     88.32% |     26.98% |      26.06% |      46.72% |     75.61% |     30.76%
    mpki                             |       2.65 |        0.24 |      29.18 |       1.23 |        0.59 |        1.77 |       9.12 |       4.26
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   26701088 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     181.31 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      71.30 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     88.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
