                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  2079113017 |   249999989 |   880136106 |  2189159794
  Cycles                             |  3222245021 |  3222240926 |  3222245227 |  3222245104
  IPC                                |        0.65 |        0.08 |        0.27 |        0.68
  Time (ns)                          |  1074081674 |  1074080309 |  1074081743 |  1074081702
Branch predictor stats               |             |             |             |            
  num correct                        |   126375416 |    43244780 |   120976707 |   332692418
  num incorrect                      |    76046391 |    11689069 |    16627943 |    71883966
  misprediction rate                 |      37.57% |      21.28% |      12.08% |      17.77%
  mpki                               |       36.58 |       46.76 |       18.89 |       32.84
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   248144012 |    23761816 |   154195349 |   302248242
    num misses                       |          10 |           3 |         105 |         427
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   956120651 |    88558906 |   410120511 |   849817290
    num misses                       |     6564236 |    21160501 |    15966823 |     4499482
    miss rate                        |       0.69% |      23.89% |       3.89% |       0.53%
    mpki                             |        3.16 |       84.64 |       18.14 |        2.06
  L2 TLB                             |             |             |             |            
    num accesses                     |     6564246 |    21160504 |    15966928 |     4499909
    num misses                       |     5218901 |    10898553 |     4781608 |      419227
    miss rate                        |      79.50% |      51.50% |      29.95% |       9.32%
    mpki                             |        2.51 |       43.59 |        5.43 |        0.19
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   248144012 |    23761816 |   154195349 |   302248242
    num cache misses                 |       57909 |       55013 |     1840218 |    17418969
    miss rate                        |       0.02% |       0.23% |       1.19% |       5.76%
    mpki                             |        0.03 |        0.22 |        2.09 |        7.96
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   956120651 |    88558906 |   410120511 |   849817290
    num cache misses                 |    14801793 |    28765969 |    22758932 |    18659009
    miss rate                        |       1.55% |      32.48% |       5.55% |       2.20%
    mpki                             |        7.12 |      115.06 |       25.86 |        8.52
  Cache L2                           |             |             |             |            
    num cache accesses               |    16437983 |    32543429 |    29047533 |    36989156
    num cache misses                 |    10174201 |    20366524 |    18707429 |    13731341
    miss rate                        |      61.89% |      62.58% |      64.40% |      37.12%
    mpki                             |        4.89 |       81.47 |       21.26 |        6.27
  Cache L3                           |             |             |             |            
    num cache accesses               |    12173070 |    24161468 |    23174336 |    14648280
    num cache misses                 |     5310395 |    17291442 |    15121643 |     5321540
    miss rate                        |      43.62% |      71.57% |      65.25% |      36.33%
    mpki                             |        2.55 |       69.17 |       17.18 |        2.43
DRAM summary                         |             |             |             |            
  num dram accesses                  |    58280666 |           0 |           0 |           0
  average dram access latency (ns)   |      118.23 |         inf |         inf |         inf
  average dram queueing delay        |        8.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      54.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
