                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1350599661 |   249999989 |   890320190 |   851028607
  Cycles                             |  4009904272 |  4009900392 |  4009904196 |  4009904190
  IPC                                |        0.34 |        0.06 |        0.22 |        0.21
  Time (ns)                          |  1336634757 |  1336633464 |  1336634732 |  1336634730
Branch predictor stats               |             |             |             |            
  num correct                        |   107061785 |    43244780 |   150900091 |   117050494
  num incorrect                      |     8756491 |    11689069 |    13907956 |    16074761
  misprediction rate                 |       7.56% |      21.28% |       8.44% |      12.07%
  mpki                               |        6.48 |       46.76 |       15.62 |       18.89
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   113490463 |    23761816 |   103137962 |   149141121
    num misses                       |          42 |           3 |          42 |         101
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   371630488 |    88558906 |   308442837 |   396577793
    num misses                       |     1817682 |    21160489 |     5194692 |    15450481
    miss rate                        |       0.49% |      23.89% |       1.68% |       3.90%
    mpki                             |        1.35 |       84.64 |        5.83 |       18.16
  L2 TLB                             |             |             |             |            
    num accesses                     |     1817724 |    21160492 |     5194734 |    15450582
    num misses                       |      567387 |    10898512 |     1430508 |     4634739
    miss rate                        |      31.21% |      51.50% |      27.54% |      30.00%
    mpki                             |        0.42 |       43.59 |        1.61 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   113490463 |    23761816 |   103137962 |   149141121
    num cache misses                 |      154811 |      108116 |       80515 |     2331712
    miss rate                        |       0.14% |       0.45% |       0.08% |       1.56%
    mpki                             |        0.11 |        0.43 |        0.09 |        2.74
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   371630488 |    88558906 |   308442837 |   396577793
    num cache misses                 |    19925133 |    28819383 |    36319065 |    22386561
    miss rate                        |       5.36% |      32.54% |      11.77% |       5.64%
    mpki                             |       14.75 |      115.28 |       40.79 |       26.31
  Cache L2                           |             |             |             |            
    num cache accesses               |    20289740 |    32826757 |    41605248 |    30030292
    num cache misses                 |    17532435 |    22684388 |    29894848 |    20093871
    miss rate                        |      86.41% |      69.10% |      71.85% |      66.91%
    mpki                             |       12.98 |       90.74 |       33.58 |       23.61
  Cache L3                           |             |             |             |            
    num cache accesses               |    17742696 |    26631666 |    35103839 |    25420910
    num cache misses                 |    17150077 |    20192257 |    25924373 |    17667702
    miss rate                        |      96.66% |      75.82% |      73.85% |      69.50%
    mpki                             |       12.70 |       80.77 |       29.12 |       20.76
DRAM summary                         |             |             |             |            
  num dram accesses                  |   103845812 |           0 |           0 |           0
  average dram access latency (ns)   |      139.53 |         inf |         inf |         inf
  average dram queueing delay        |       29.52 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
