                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   427014967 |  6323399296 |   274428956 |   388170902 |   263015845 |   984101171 |   647422945 |   249999886 |  4020718498 |   627549694 |  1345033604 |   587098244 |  3613789710 |  1325222525 |  2217320432 |  4385393730
  Cycles                             |  3639103421 |  3639103360 |  3639103198 |  3639103263 |  3639103099 |  3639102943 |  3639102900 |  3639098827 |  3639102900 |  3639103018 |  3639102914 |  3639103033 |  3639102922 |  3639102900 |  3639102900 |  3639103504
  IPC                                |        0.12 |        1.74 |        0.08 |        0.11 |        0.07 |        0.27 |        0.18 |        0.07 |        1.10 |        0.17 |        0.37 |        0.16 |        0.99 |        0.36 |        0.61 |        1.21
  Time (ns)                          |  1213034474 |  1213034454 |  1213034400 |  1213034421 |  1213034367 |  1213034315 |  1213034300 |  1213032943 |  1213034300 |  1213034340 |  1213034305 |  1213034345 |  1213034308 |  1213034300 |  1213034300 |  1213034502
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33889179 |  1166987067 |    46814623 |     7259884 |    42947165 |    59816195 |    39633496 |    34399075 |   177408265 |    19038568 |   145383471 |     5321412 |   290632865 |     1728372 |   126502244 |   582967380
  num incorrect                      |     2791115 |    79610894 |     4213835 |    10121229 |     2538660 |    35995984 |     1489948 |     4720676 |    10074542 |     9154863 |    22117164 |       35626 |    48808450 |       29292 |    21411533 |    58951222
  misprediction rate                 |       7.61% |       6.39% |       8.26% |      58.23% |       5.58% |      37.57% |       3.62% |      12.07% |       5.37% |      32.47% |      13.20% |       0.67% |      14.38% |       1.67% |      14.48% |       9.18%
  mpki                               |        6.54 |       12.59 |       15.35 |       26.07 |        9.65 |       36.58 |        2.30 |       18.88 |        2.51 |       14.59 |       16.44 |        0.06 |       13.51 |        0.02 |        9.66 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    35545964 |  1036880654 |    31891384 |    42453253 |    44232056 |   117438002 |    61671560 |    43801034 |   383002957 |    48706514 |   158023710 |    51888065 |   529383229 |   151793176 |   249078515 |   658086943
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2901
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   117744423 |  2060790330 |    94808505 |   142018556 |    79190104 |   452423539 |   216434209 |   116504258 |  1222881309 |   283845130 |   604240488 |   159800439 |  1732623493 |   991351530 |  1041535673 |  1713407572
    num misses                       |      585092 |          23 |     1571562 |     1006137 |       93087 |     3107539 |     1729063 |     4541523 |      391471 |      288641 |     6274218 |      285149 |     9667554 |    35846069 |      671112 |      534753
    miss rate                        |       0.50% |       0.00% |       1.66% |       0.71% |       0.12% |       0.69% |       0.80% |       3.90% |       0.03% |       0.10% |       1.04% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
    mpki                             |        1.37 |        0.00 |        5.73 |        2.59 |        0.35 |        3.16 |        2.67 |       18.17 |        0.10 |        0.46 |        4.66 |        0.49 |        2.68 |       27.05 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      585134 |          62 |     1571604 |     1006151 |       93091 |     3107549 |     1729085 |     4541607 |      391479 |      288644 |     6274228 |      285152 |     9667619 |    35846075 |      671168 |      537654
