                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4370128959 |   846595209 |  4267968211 |   249999989 |  4499220125 |  3226323596 |   559718380 |  1045911589
  Cycles                             |  4794264229 |  4794264678 |  4794264011 |  4794260431 |  4794264122 |  4794264048 |  4794265529 |  4794264300
  IPC                                |        0.91 |        0.18 |        0.89 |        0.05 |        0.94 |        0.67 |        0.12 |        0.22
  Time (ns)                          |  1598088077 |  1598088226 |  1598088004 |  1598086811 |  1598088041 |  1598088016 |  1598088510 |  1598088100
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   235560752 |   116472678 |    79574838 |    43244780 |   579794079 |    74318931 |   131138832 |   176539999
  num incorrect                      |   165903120 |    15987356 |    12136976 |    11689069 |   135121600 |     1325441 |    14562818 |    16274003
  misprediction rate                 |      41.32% |      12.07% |      13.23% |      21.28% |      18.90% |       1.75% |       9.99% |       8.44%
  mpki                               |       37.96 |       18.88 |        2.84 |       46.76 |       30.03 |        0.41 |       26.02 |       15.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   356053048 |   148368834 |   406382753 |    23761816 |   630947545 |   288427429 |    47334143 |   121436432
    num misses                       |          52 |         101 |         126 |           3 |         293 |           4 |       38554 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1288645944 |   394493982 |  2168472271 |    88558906 |  1756650595 |  1267874650 |   193951338 |   364669118
    num misses                       |       76997 |    15370951 |     4807540 |    21160321 |     3168864 |      676124 |     2960885 |     6287332
    miss rate                        |       0.01% |       3.90% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.16 |        1.13 |       84.64 |        0.70 |        0.21 |        5.29 |        6.01
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       77049 |    15371052 |     4807666 |    21160324 |     3169157 |      676128 |     2999439 |     6287374
    num misses                       |       68671 |     4612824 |       66262 |    10898663 |      502782 |      352534 |     2537382 |     1700506
    miss rate                        |      89.13% |      30.01% |       1.38% |      51.51% |      15.86% |      52.14% |      84.60% |      27.05%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.53 |        1.63
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   356053048 |   148368834 |   406382753 |    23761816 |   630947545 |   288427429 |    47334143 |   121436432
    num cache misses                 |      125361 |     2415353 |      212718 |      123379 |    18416587 |      215271 |      813931 |       92573
    miss rate                        |       0.04% |       1.63% |       0.05% |       0.52% |       2.92% |       0.07% |       1.72% |       0.08%
    mpki                             |        0.03 |        2.85 |        0.05 |        0.49 |        4.09 |        0.07 |        1.45 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1288645944 |   394493982 |  2168472271 |    88558906 |  1756650595 |  1267874650 |   193951338 |   364669118
    num cache misses                 |     4774074 |    22243382 |    33279637 |    28814879 |    21750559 |    32865212 |    16625831 |    42691366
    miss rate                        |       0.37% |       5.64% |       1.53% |      32.54% |       1.24% |       2.59% |       8.57% |      11.71%
    mpki                             |        1.09 |       26.27 |        7.80 |      115.26 |        4.83 |       10.19 |       29.70 |       40.82
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5108141 |    29797338 |    34349719 |    32794478 |    41146199 |    33154105 |    17481345 |    47212933
    num cache misses                 |     4748976 |    20070711 |     8305965 |    22768427 |    11176566 |    22646565 |    16584065 |    35039228
    miss rate                        |      92.97% |      67.36% |      24.18% |      69.43% |      27.16% |      68.31% |      94.87% |      74.22%
    mpki                             |        1.09 |       23.71 |        1.95 |       91.07 |        2.48 |        7.02 |       29.63 |       33.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4962392 |    25224090 |     9164762 |    26672600 |    12172184 |    22747291 |    16627388 |    39471301
    num cache misses                 |     4734566 |    17229709 |     4111194 |    19676903 |     2935349 |    22260144 |    15563362 |    22412009
    miss rate                        |      95.41% |      68.31% |      44.86% |      73.77% |      24.12% |      97.86% |      93.60% |      56.78%
    mpki                             |        1.08 |       20.35 |        0.96 |       78.71 |        0.65 |        6.90 |       27.81 |       21.43
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   142113332 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      174.95 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       64.94 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
