                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999981 |   460223933 |   828984457 |   700820519
  Cycles                             |  3153285525 |  3153288444 |  3153288500 |  3153288401
  IPC                                |        0.08 |        0.15 |        0.26 |        0.22
  Time (ns)                          |  1051095175 |  1051096148 |  1051096167 |  1051096134
Branch predictor stats               |             |             |             |            
  num correct                        |    58565837 |    76391508 |     7519687 |    13111972
  num incorrect                      |     6500447 |     4671399 |       50360 |    17992165
  misprediction rate                 |       9.99% |       5.76% |       0.67% |      57.84%
  mpki                               |       26.00 |       10.15 |        0.06 |       25.67
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    21135842 |    77712041 |    73266287 |    75854853
    num misses                       |       17441 |           4 |           3 |          14
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    86633855 |   139089925 |   225718363 |   256837867
    num misses                       |     1331609 |      166697 |      403109 |     1794150
    miss rate                        |       1.54% |       0.12% |       0.18% |       0.70%
    mpki                             |        5.33 |        0.36 |        0.49 |        2.56
  L2 TLB                             |             |             |             |            
    num accesses                     |     1349050 |      166701 |      403112 |     1794164
    num misses                       |     1140468 |      166701 |      402809 |     1794142
    miss rate                        |      84.54% |     100.00% |      99.92% |     100.00%
    mpki                             |        4.56 |        0.36 |        0.49 |        2.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    21135842 |    77712041 |    73266287 |    75854853
    num cache misses                 |      516913 |       30570 |      386629 |       63365
    miss rate                        |       2.45% |       0.04% |       0.53% |       0.08%
    mpki                             |        2.07 |        0.07 |        0.47 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    86633855 |   139089925 |   225718363 |   256837867
    num cache misses                 |     7591310 |    10671463 |    42565306 |    19824198
    miss rate                        |       8.76% |       7.67% |      18.86% |       7.72%
    mpki                             |       30.37 |       23.19 |       51.35 |       28.29
  Cache L2                           |             |             |             |            
    num cache accesses               |     8182305 |    14152685 |    42961792 |    22249236
    num cache misses                 |     7902923 |    10702033 |    27306359 |    19887434
    miss rate                        |      96.59% |      75.62% |      63.56% |      89.38%
    mpki                             |       31.61 |       23.25 |       32.94 |       28.38
  Cache L3                           |             |             |             |            
    num cache accesses               |     7979198 |    14152685 |    27316216 |    22249107
    num cache misses                 |     7901266 |    10700297 |    27150172 |    19871228
    miss rate                        |      99.02% |      75.61% |      99.39% |      89.31%
    mpki                             |       31.61 |       23.25 |       32.75 |       28.35
DRAM summary                         |             |             |             |            
  num dram accesses                  |    98058562 |           0 |           0 |           0
  average dram access latency (ns)   |      223.49 |         inf |         inf |         inf
  average dram queueing delay        |      113.48 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
