                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  442402958 |  376021709 |  249999923 |  257219646
  Cycles                             |  245593804 |  245593853 |  245591168 |  245593800
  IPC                                |       1.80 |       1.53 |       1.02 |       1.05
  Time (ns)                          |   81864601 |   81864618 |   81863723 |   81864600
Branch predictor stats               |            |            |            |           
  num correct                        |   55667246 |   15719827 |   13678195 |    5142587
  num incorrect                      |    6161190 |     898266 |    9414386 |     779105
  misprediction rate                 |      9.96% |      5.41% |     40.77% |     13.16%
  mpki                               |      13.93 |       2.39 |      37.66 |       3.03
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   68322018 |   36589094 |   20500819 |   24625926
    num misses                       |        358 |          8 |         52 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  179033001 |  117758693 |   73920987 |  130550710
    num misses                       |      54651 |      27506 |       4511 |     293977
    miss rate                        |      0.03% |      0.02% |      0.01% |      0.23%
    mpki                             |       0.12 |       0.07 |       0.02 |       1.14
  L2 TLB                             |            |            |            |           
    num accesses                     |      55009 |      27514 |       4563 |     294039
    num misses                       |       1798 |        994 |       4160 |       4283
    miss rate                        |      3.27% |      3.61% |     91.17% |      1.46%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   68322018 |   36589094 |   20500819 |   24625926
    num cache misses                 |    1437686 |       7504 |      12201 |      45930
    miss rate                        |      2.10% |      0.02% |      0.06% |      0.19%
    mpki                             |       3.25 |       0.02 |       0.05 |       0.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  179033001 |  117758693 |   73920987 |  130550710
    num cache misses                 |    1446582 |    3208924 |     286179 |    2058976
    miss rate                        |      0.81% |      2.72% |      0.39% |      1.58%
    mpki                             |       3.27 |       8.53 |       1.14 |       8.00
  Cache L2                           |            |            |            |           
    num cache accesses               |    2889024 |    3235011 |     304867 |    2127266
    num cache misses                 |     201143 |     117731 |     287995 |    1083165
    miss rate                        |      6.96% |      3.64% |     94.47% |     50.92%
    mpki                             |       0.45 |       0.31 |       1.15 |       4.21
  Cache L3                           |            |            |            |           
    num cache accesses               |     205903 |     136441 |     294592 |    1105733
    num cache misses                 |      55329 |      83628 |     285914 |     165538
    miss rate                        |     26.87% |     61.29% |     97.05% |     14.97%
    mpki                             |       0.13 |       0.22 |       1.14 |       0.64
DRAM summary                         |            |            |            |           
  num dram accesses                  |     883280 |          0 |          0 |          0
  average dram access latency (ns)   |     112.67 |        inf |        inf |        inf
  average dram queueing delay        |       2.66 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     10.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
