                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  5931969228 |  3966861823 |  2180526917
  Cycles                             |  7066710901 |  7066713118 |  7066713301 |  7066713483
  IPC                                |        0.04 |        0.84 |        0.56 |        0.31
  Time (ns)                          |  2355570300 |  2355571039 |  2355571100 |  2355571161
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   273161832 |     5162193 |   116340485
  num incorrect                      |    11689069 |     2271091 |       87482 |     2721915
  misprediction rate                 |      21.28% |       0.82% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   453815948 |   454403983 |   217462739
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  3413459597 |  2967353433 |   758843789
    num misses                       |    21159922 |      459620 |   106887362 |     1161013
    miss rate                        |      23.89% |       0.01% |       3.60% |       0.15%
    mpki                             |       84.64 |        0.08 |       26.95 |        0.53
  L2 TLB                             |             |             |             |            
    num accesses                     |    21159925 |      459663 |   106887368 |     1161060
    num misses                       |    10898456 |      132448 |    76290961 |      359000
    miss rate                        |      51.51% |      28.81% |      71.38% |      30.92%
    mpki                             |       43.59 |        0.02 |       19.23 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   453815948 |   454403983 |   217462739
    num cache misses                 |      106373 |      307895 |      847078 |      131319
    miss rate                        |       0.45% |       0.07% |       0.19% |       0.06%
    mpki                             |        0.43 |        0.05 |        0.21 |        0.06
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  3413459597 |  2967353433 |   758843789
    num cache misses                 |    28767770 |    31176185 |    32472521 |    26679845
    miss rate                        |      32.48% |       0.91% |       1.09% |       3.52%
    mpki                             |      115.07 |        5.26 |        8.19 |       12.24
  Cache L2                           |             |             |             |            
    num cache accesses               |    32623770 |    31571307 |    33327284 |    30806337
    num cache misses                 |    22373824 |    19458115 |    22477068 |    20108630
    miss rate                        |      68.58% |      61.63% |      67.44% |      65.27%
    mpki                             |       89.50 |        3.28 |        5.67 |        9.22
  Cache L3                           |             |             |             |            
    num cache accesses               |    26170356 |    19555084 |    22485341 |    24261773
    num cache misses                 |    18027282 |    15272755 |    21195419 |    19373601
    miss rate                        |      68.88% |      78.10% |      94.26% |      79.85%
    mpki                             |       72.11 |        2.57 |        5.34 |        8.88
DRAM summary                         |             |             |             |            
  num dram accesses                  |   106574287 |           0 |           0 |           0
  average dram access latency (ns)   |      303.63 |         inf |         inf |         inf
  average dram queueing delay        |      183.61 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
