                                     | Core 0      | Core 1     | Core 2     | Core 3      | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  1236841286 |  571068311 |  996476049 |  1267068753 |  413855466 |  249999888 |  648219745 |  779387684
  Cycles                             |   749557800 |  749558126 |  749557812 |   749557800 |  749557860 |  749555415 |  749557804 |  749557810
  IPC                                |        1.65 |       0.76 |       1.33 |        1.69 |       0.55 |       0.33 |       0.86 |       1.04
  Time (ns)                          |   249852600 |  249852709 |  249852604 |   249852600 |  249852620 |  249851805 |  249852601 |  249852603
Branch predictor stats               |             |            |            |             |            |            |            |           
  num correct                        |   163621129 |   13025258 |   80124026 |    84221922 |   22209039 |   19818647 |     840912 |  117372843
  num incorrect                      |    16777652 |     230635 |   13461248 |    14484114 |     519501 |    1620730 |      14252 |   13268689
  misprediction rate                 |       9.30% |      1.74% |     14.38% |      14.67% |      2.29% |      7.56% |      1.67% |     10.16%
  mpki                               |       13.56 |       0.40 |      13.51 |       11.43 |       1.26 |       6.48 |       0.02 |      17.02
TLB Summary                          |             |            |            |             |            |            |            |           
  I-TLB                              |             |            |            |             |            |            |            |           
    num accesses                     |   185966581 |   51591207 |  145967286 |   153694153 |   41547106 |   20925725 |   74261187 |  124898429
    num misses                       |         848 |          4 |         65 |          18 |         47 |         42 |          6 |       4841
    miss rate                        |       0.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |             |            |            |             |            |            |            |           
    num accesses                     |   484762707 |  223034112 |  477755002 |   534081848 |  146872236 |   68803935 |  484865224 |  314555178
    num misses                       |      147784 |     112443 |    2664265 |     3781522 |     213132 |     336452 |   17514950 |    1797267
    miss rate                        |       0.03% |      0.05% |      0.56% |       0.71% |      0.15% |      0.49% |      3.61% |      0.57%
    mpki                             |        0.12 |       0.20 |       2.67 |        2.98 |       0.51 |       1.35 |      27.02 |       2.31
  L2 TLB                             |             |            |            |             |            |            |            |           
    num accesses                     |      148632 |     112447 |    2664330 |     3781540 |     213179 |     336494 |   17514956 |    1802108
    num misses                       |        4511 |      61962 |      17155 |       29108 |      69377 |     104713 |   12579323 |     257996
    miss rate                        |       3.04% |     55.10% |      0.64% |       0.77% |     32.54% |     31.12% |     71.82% |     14.32%
    mpki                             |        0.00 |       0.11 |       0.02 |        0.02 |       0.17 |       0.42 |      19.41 |       0.33
Cache Summary                        |             |            |            |             |            |            |            |           
  Cache L1-I                         |             |            |            |             |            |            |            |           
    num cache accesses               |   185966581 |   51591207 |  145967286 |   153694153 |   41547106 |   20925725 |   74261187 |  124898429
    num cache misses                 |     3845486 |      29462 |    4331746 |     1284456 |      26064 |      27971 |     138613 |    2204059
    miss rate                        |       2.07% |      0.06% |      2.97% |       0.84% |      0.06% |      0.13% |      0.19% |      1.76%
    mpki                             |        3.11 |       0.05 |       4.35 |        1.01 |       0.06 |       0.11 |       0.21 |       2.83
  Cache L1-D                         |             |            |            |             |            |            |            |           
    num cache accesses               |   484762707 |  223034112 |  477755002 |   534081848 |  146872236 |   68803935 |  484865224 |  314555178
    num cache misses                 |     6095065 |    5545922 |   15737948 |     2477549 |    5149624 |    3674475 |    5298708 |    2877934
    miss rate                        |       1.26% |      2.49% |      3.29% |       0.46% |      3.51% |      5.34% |      1.09% |      0.91%
    mpki                             |        4.93 |       9.71 |      15.79 |        1.96 |      12.44 |      14.70 |       8.17 |       3.69
  Cache L2                           |             |            |            |             |            |            |            |           
    num cache accesses               |     9989279 |    5579401 |   20080762 |     3786534 |    5850042 |    3732834 |    5437907 |    5188417
    num cache misses                 |      515994 |    3935554 |     301477 |      183005 |    3863702 |    3198611 |    3670844 |    1607248
    miss rate                        |       5.17% |     70.54% |      1.50% |       4.83% |     66.05% |     85.69% |     67.50% |     30.98%
    mpki                             |        0.42 |       6.89 |       0.30 |        0.14 |       9.34 |      12.79 |       5.66 |       2.06
  Cache L3                           |             |            |            |             |            |            |            |           
    num cache accesses               |      564967 |    3941278 |     314684 |      208121 |    4567992 |    3229081 |    3671509 |    1714512
    num cache misses                 |      350261 |    3898922 |     248534 |      175242 |    3664118 |    2998127 |    3356397 |     962698
    miss rate                        |      62.00% |     98.93% |     78.98% |      84.20% |     80.21% |     92.85% |     91.42% |     56.15%
    mpki                             |        0.28 |       6.83 |       0.25 |        0.14 |       8.85 |      11.99 |       5.18 |       1.24
DRAM summary                         |             |            |            |             |            |            |            |           
  num dram accesses                  |    19822421 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      150.53 |        inf |        inf |         inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       40.52 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      79.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |             |            |            |            |           
  num loads from dram                |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |           0 |          0 |          0 |          0 |          0
