                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  6333969230 |  3264244774 |  2190654620
  Cycles                             |  4072186464 |  4072188409 |  4072188464 |  4072188755
  IPC                                |        0.06 |        1.56 |        0.80 |        0.54
  Time (ns)                          |  1357395488 |  1357396137 |  1357396155 |  1357396252
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   291685430 |     4252494 |   117011492
  num incorrect                      |    11689069 |     2427171 |       72066 |     2737349
  misprediction rate                 |      21.28% |       0.83% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   484582986 |   373905795 |   218222480
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  3644755706 |  2441817035 |   762949318
    num misses                       |    21160806 |      491328 |    88051001 |     1164137
    miss rate                        |      23.89% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       26.97 |        0.53
  L2 TLB                             |             |             |             |            
    num accesses                     |    21160809 |      491371 |    88051007 |     1164184
    num misses                       |    10898766 |      141073 |    62931912 |      361098
    miss rate                        |      51.50% |      28.71% |      71.47% |      31.02%
    mpki                             |       43.60 |        0.02 |       19.28 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   484582986 |   373905795 |   218222480
    num cache misses                 |      225542 |      440865 |     2201772 |      250312
    miss rate                        |       0.95% |       0.09% |       0.59% |       0.11%
    mpki                             |        0.90 |        0.07 |        0.67 |        0.11
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  3644755706 |  2441817035 |   762949318
    num cache misses                 |    28888272 |    34313324 |    27121217 |    27039679
    miss rate                        |      32.62% |       0.94% |       1.11% |       3.54%
    mpki                             |      115.55 |        5.42 |        8.31 |       12.34
  Cache L2                           |             |             |             |            
    num cache accesses               |    33152290 |    34802518 |    29426406 |    31424204
    num cache misses                 |    25158828 |    24106661 |    22406417 |    22982411
    miss rate                        |      75.89% |      69.27% |      76.14% |      73.14%
    mpki                             |      100.64 |        3.81 |        6.86 |       10.49
  Cache L3                           |             |             |             |            
    num cache accesses               |    29222632 |    24157088 |    22510334 |    27273607
    num cache misses                 |    21273812 |     9661138 |    19900256 |    20983448
    miss rate                        |      72.80% |      39.99% |      88.40% |      76.94%
    mpki                             |       85.10 |        1.53 |        6.10 |        9.58
DRAM summary                         |             |             |             |            
  num dram accesses                  |    99152849 |           0 |           0 |           0
  average dram access latency (ns)   |      146.18 |         inf |         inf |         inf
  average dram queueing delay        |       36.17 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      73.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
