                                     | Core 0     | Core 1      | Core 2     | Core 3     
  Instructions                       |  335338347 |  1198421284 |  249999881 |  1452856193
  Cycles                             |  800786024 |   800785901 |  800784580 |   800785800
  IPC                                |       0.42 |        1.50 |       0.31 |        1.81
  Time (ns)                          |  266928675 |   266928634 |  266928193 |   266928600
Branch predictor stats               |            |             |            |            
  num correct                        |    3034503 |    96377406 |   19818647 |    96961951
  num incorrect                      |      20306 |    16176697 |    1620730 |    16568711
  misprediction rate                 |      0.66% |      14.37% |      7.56% |      14.59%
  mpki                               |       0.06 |       13.50 |       6.48 |       11.40
TLB Summary                          |            |             |            |            
  I-TLB                              |            |             |            |            
    num accesses                     |   29637048 |   175581901 |   20925725 |   176212121
    num misses                       |          3 |          65 |         42 |          18
    miss rate                        |      0.00% |       0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |        0.00
  D-TLB                              |            |             |            |            
    num accesses                     |   91206197 |   574458470 |   68803936 |   612153136
    num misses                       |     162463 |     3215902 |     336483 |     4287646
    miss rate                        |      0.18% |       0.56% |      0.49% |       0.70%
    mpki                             |       0.48 |        2.68 |       1.35 |        2.95
  L2 TLB                             |            |             |            |            
    num accesses                     |     162466 |     3215967 |     336525 |     4287664
    num misses                       |     162343 |       20062 |     104713 |       32712
    miss rate                        |     99.92% |       0.62% |     31.12% |       0.76%
    mpki                             |       0.48 |        0.02 |       0.42 |        0.02
Cache Summary                        |            |             |            |            
  Cache L1-I                         |            |             |            |            
    num cache accesses               |   29637048 |   175581901 |   20925725 |   176212121
    num cache misses                 |     135051 |     5183904 |      56936 |     1406392
    miss rate                        |      0.46% |       2.95% |      0.27% |       0.80%
    mpki                             |       0.40 |        4.33 |       0.23 |        0.97
  Cache L1-D                         |            |             |            |            
    num cache accesses               |   91206197 |   574458470 |   68803936 |   612153136
    num cache misses                 |   17147604 |    18884743 |    3713771 |     2791898
    miss rate                        |     18.80% |       3.29% |      5.40% |       0.46%
    mpki                             |      51.14 |       15.76 |      14.86 |        1.92
  Cache L2                           |            |             |            |            
    num cache accesses               |   17285337 |    24070041 |    3823981 |     4202351
    num cache misses                 |   10538934 |       71756 |    3505084 |       31828
    miss rate                        |     60.97% |       0.30% |     91.66% |       0.76%
    mpki                             |      31.43 |        0.06 |      14.02 |        0.02
  Cache L3                           |            |             |            |            
    num cache accesses               |   10541616 |       73367 |    3558704 |       36004
    num cache misses                 |   10443884 |       33970 |    3455319 |       28336
    miss rate                        |     99.07% |      46.30% |     97.09% |      78.70%
    mpki                             |      31.14 |        0.03 |      13.82 |        0.02
DRAM summary                         |            |             |            |            
  num dram accesses                  |   22039291 |           0 |          0 |           0
  average dram access latency (ns)   |     138.78 |         inf |        inf |         inf
  average dram queueing delay        |      28.77 |        0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     82.00% |       0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |             |            |            
  num loads from dram                |          0 |           0 |          0 |           0
  num loads from dram cache          |          0 |           0 |          0 |           0
  num loads from remote cache        |          0 |           0 |          0 |           0
