                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   369936606 |  1308297352 |   267735214 |   374704339 |   249999973 |  1159946774 |   625220805 |   251106115 |  4215170981 |   607112432 |  1395477639 |   476173699 |  3875184797 |  1285480018 |  2236289546 |  4465273596
  Cycles                             |  3600295099 |  3600295265 |  3600295944 |  3600294600 |  3600290864 |  3600294600 |  3600294842 |  3600296238 |  3600294600 |  3600294762 |  3600294612 |  3600297363 |  3600294600 |  3600295483 |  3600296308 |  3600295226
  IPC                                |        0.10 |        0.36 |        0.07 |        0.10 |        0.07 |        0.32 |        0.17 |        0.07 |        1.17 |        0.17 |        0.39 |        0.13 |        1.08 |        0.36 |        0.62 |        1.24
  Time (ns)                          |  1200098367 |  1200098422 |  1200098648 |  1200098200 |  1200096955 |  1200098200 |  1200098281 |  1200098746 |  1200098200 |  1200098254 |  1200098204 |  1200099121 |  1200098200 |  1200098495 |  1200098770 |  1200098409
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29325184 |   241447881 |    45726775 |     7109252 |    40600608 |    70486017 |    38338464 |    34542919 |   185950763 |    18716896 |   151304044 |     4294517 |   311663413 |     1674511 |   127413498 |   592551823
  num incorrect                      |     2401361 |    16472046 |     4095076 |     9880217 |     2521753 |    42415791 |     1336380 |     4739135 |    10555432 |     8961357 |    23098280 |       28704 |    52336392 |       28378 |    21587895 |    60368253
  misprediction rate                 |       7.57% |       6.39% |       8.22% |      58.15% |       5.85% |      37.57% |       3.37% |      12.06% |       5.37% |      32.38% |      13.24% |       0.66% |      14.38% |       1.67% |      14.49% |       9.25%
  mpki                               |        6.49 |       12.59 |       15.30 |       26.37 |       10.09 |       36.57 |        2.14 |       18.87 |        2.50 |       14.76 |       16.55 |        0.06 |       13.51 |        0.02 |        9.65 |       13.52
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31216096 |   214530734 |    31141744 |    41278318 |    41868591 |   138377301 |    59556442 |    43992205 |   401584165 |    47177561 |   164076851 |    42083193 |   567688311 |   147246874 |   251075143 |   670820877
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2902
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   101863090 |   426379704 |    92613115 |   138132227 |    75636447 |   533442588 |   207968628 |   117021845 |  1282172374 |   272915556 |   626122449 |   129313053 |  1857959317 |   961601379 |  1051004698 |  1746279431
    num misses                       |      497993 |          23 |     1546478 |      990015 |       88470 |     3654615 |     1720991 |     4562494 |      411520 |      277889 |     6448667 |      229466 |    10369532 |    34704529 |      676514 |      535155
    miss rate                        |       0.49% |       0.00% |       1.67% |       0.72% |       0.12% |       0.69% |       0.83% |       3.90% |       0.03% |       0.10% |       1.03% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.78 |        2.64 |        0.35 |        3.15 |        2.75 |       18.17 |        0.10 |        0.46 |        4.62 |        0.48 |        2.68 |       27.00 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      498035 |          62 |     1546520 |      990029 |       88474 |     3654625 |     1721013 |     4562578 |      411528 |      277892 |     6448677 |      229469 |    10369597 |    34704535 |      676570 |      538057
    num misses                       |      157339 |          62 |      424711 |      990018 |       88474 |     2903313 |      155221 |     1367533 |       10284 |      185488 |      579787 |      229291 |       65899 |    24747952 |      106624 |       15815
    miss rate                        |      31.59% |     100.00% |      27.46% |     100.00% |     100.00% |      79.44% |       9.02% |      29.97% |       2.50% |      66.75% |       8.99% |      99.92% |       0.64% |      71.31% |      15.76% |       2.94%
    mpki                             |        0.43 |        0.00 |        1.59 |        2.64 |        0.35 |        2.50 |        0.25 |        5.45 |        0.00 |        0.31 |        0.42 |        0.48 |        0.02 |       19.25 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31216096 |   214530734 |    31141744 |    41278318 |    41868591 |   138377301 |    59556442 |    43992205 |   401584165 |    47177561 |   164076851 |    42083193 |   567688311 |   147246874 |   251075143 |   670820877
    num cache misses                 |       31740 |     3659015 |       16117 |        9110 |        1874 |       32384 |       84479 |      533596 |       25813 |       18925 |       31359 |       66290 |    16766294 |      136186 |      418476 |    13801671
    miss rate                        |       0.10% |       1.71% |       0.05% |       0.02% |       0.00% |       0.02% |       0.14% |       1.21% |       0.01% |       0.04% |       0.02% |       0.16% |       2.95% |       0.09% |       0.17% |       2.06%
    mpki                             |        0.09 |        2.80 |        0.06 |        0.02 |        0.01 |        0.03 |        0.14 |        2.12 |        0.01 |        0.03 |        0.02 |        0.14 |        4.33 |        0.11 |        0.19 |        3.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   101863090 |   426379704 |    92613115 |   138132227 |    75636447 |   533442588 |   207968628 |   117021845 |  1282172374 |   272915556 |   626122449 |   129313053 |  1857959317 |   961601379 |  1051004698 |  1746279431
    num cache misses                 |     5431887 |      601549 |    11014152 |    10621521 |     5660988 |     8239187 |    12093613 |     6523675 |    33994459 |    13484949 |    20165023 |    24211814 |    61212041 |    10510874 |     6299761 |    23099377
    miss rate                        |       5.33% |       0.14% |      11.89% |       7.69% |       7.48% |       1.54% |       5.82% |       5.57% |       2.65% |       4.94% |       3.22% |      18.72% |       3.29% |       1.09% |       0.60% |       1.32%
    mpki                             |       14.68 |        0.46 |       41.14 |       28.35 |       22.64 |        7.10 |       19.34 |       25.98 |        8.06 |       22.21 |       14.45 |       50.85 |       15.80 |        8.18 |        2.82 |        5.17
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5511215 |     4379828 |    12296537 |    12040498 |     7682531 |     9016975 |    13050061 |     8440246 |    34156833 |    14300043 |    20439860 |    24278109 |    78011509 |    10650579 |     6734127 |    37075176
    num cache misses                 |     4637302 |     2305916 |     8260322 |    10630545 |     5662862 |     5564835 |     3506998 |     5377506 |      842012 |    11895594 |     7978252 |    14758880 |      775105 |     7089182 |     3534836 |     1341097
    miss rate                        |      84.14% |      52.65% |      67.18% |      88.29% |      73.71% |      61.72% |      26.87% |      63.71% |       2.47% |      83.19% |      39.03% |      60.79% |       0.99% |      66.56% |      52.49% |       3.62%
    mpki                             |       12.54 |        1.76 |       30.85 |       28.37 |       22.65 |        4.80 |        5.61 |       21.42 |        0.20 |       19.59 |        5.72 |       30.99 |        0.20 |        5.51 |        1.58 |        0.30
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     4689513 |     2425188 |     9529240 |    12040412 |     7682531 |     6546452 |     4388257 |     6766210 |      983025 |    12691763 |     8283218 |    14758885 |      814460 |     7092901 |     3581552 |     1524306
    num cache misses                 |     4536602 |     2263796 |     6741847 |    10622295 |     5660362 |     2545380 |     3377261 |     4638841 |      840040 |    11872335 |     3952895 |    14684695 |      764580 |     6798554 |     3204084 |     1222300
    miss rate                        |      96.74% |      93.35% |      70.75% |      88.22% |      73.68% |      38.88% |      76.96% |      68.56% |      85.45% |      93.54% |      47.72% |      99.50% |      93.88% |      95.85% |      89.46% |      80.19%
    mpki                             |       12.26 |        1.73 |       25.18 |       28.35 |       22.64 |        2.19 |        5.40 |       18.47 |        0.20 |       19.56 |        2.83 |       30.84 |        0.20 |        5.29 |        1.43 |        0.27
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   116765875 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      506.02 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      396.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
