                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   817479518 |   249999898 |   478122472 |   733552524
  Cycles                             |  2921627422 |  2921625080 |  2921627894 |  2921630487
  IPC                                |        0.28 |        0.09 |        0.16 |        0.25
  Time (ns)                          |   973875807 |   973875027 |   973875965 |   973876829
Branch predictor stats               |             |             |             |            
  num correct                        |     1071748 |     4856955 |    29387394 |   110940395
  num incorrect                      |       18164 |     6669357 |     1038916 |    24346423
  misprediction rate                 |       1.67% |      57.86% |       3.41% |      18.00%
  mpki                               |        0.02 |       26.68 |        2.17 |       33.19
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    93619318 |    27532058 |    45569488 |   101991791
    num misses                       |           6 |          14 |          22 |         208
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   611582621 |    93614435 |   159884200 |   285205655
    num misses                       |    22241987 |      661938 |     1317781 |     1522727
    miss rate                        |       3.64% |       0.71% |       0.82% |       0.53%
    mpki                             |       27.21 |        2.65 |        2.76 |        2.08
  L2 TLB                             |             |             |             |            
    num accesses                     |    22241993 |      661952 |     1317803 |     1522935
    num misses                       |    15890648 |      661946 |      128866 |      151204
    miss rate                        |      71.44% |     100.00% |       9.78% |       9.93%
    mpki                             |       19.44 |        2.65 |        0.27 |        0.21
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    93619318 |    27532058 |    45569488 |   101991791
    num cache misses                 |      202805 |        9930 |      137675 |     5828964
    miss rate                        |       0.22% |       0.04% |       0.30% |       5.72%
    mpki                             |        0.25 |        0.04 |        0.29 |        7.95
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   611582621 |    93614435 |   159884200 |   285205655
    num cache misses                 |     6729570 |     7294569 |     9284930 |     5891506
    miss rate                        |       1.10% |       7.79% |       5.81% |       2.07%
    mpki                             |        8.23 |       29.18 |       19.42 |        8.03
  Cache L2                           |             |             |             |            
    num cache accesses               |     6936625 |     8249512 |    10132355 |    11991872
    num cache misses                 |     4709086 |     7304461 |     2959939 |     5271696
    miss rate                        |      67.89% |      88.54% |      29.21% |      43.96%
    mpki                             |        5.76 |       29.22 |        6.19 |        7.19
  Cache L3                           |             |             |             |            
    num cache accesses               |     4713459 |     8249474 |     3675864 |     5543847
    num cache misses                 |     4492295 |     7296335 |     2544225 |     1579787
    miss rate                        |      95.31% |      88.45% |      69.21% |      28.50%
    mpki                             |        5.50 |       29.19 |        5.32 |        2.15
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21937038 |           0 |           0 |           0
  average dram access latency (ns)   |      686.07 |         inf |         inf |         inf
  average dram queueing delay        |      546.03 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
