                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1474200598 |  2222453554 |  3757229320 |  1717813179 |   612138128 |   636642540 |  1438697465 |   284465142 |  2281661454 |   612851067 |  2143913617 |   942960195 |  1207712997 |  2655030892 |  1520022990
  Cycles                             |  1828089668 |  1828091921 |  1828091861 |  1828091850 |  1828091850 |  1828091860 |  1828091852 |  1828091860 |  1828092566 |  1828091821 |  1828092265 |  1828091822 |  1828092365 |  1828091850 |  1828091861 |  1828091962
  IPC                                |        0.14 |        0.81 |        1.22 |        2.06 |        0.94 |        0.33 |        0.35 |        0.79 |        0.16 |        1.25 |        0.34 |        1.17 |        0.52 |        0.66 |        1.45 |        0.83
  Time (ns)                          |   609363223 |   609363974 |   609363954 |   609363950 |   609363950 |   609363954 |   609363951 |   609363954 |   609364189 |   609363941 |   609364089 |   609363941 |   609364122 |   609363950 |   609363954 |   609363988
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    78515090 |   196416032 |   173027923 |    98050613 |    37178428 |    34462515 |   220126810 |    47719391 |   100499470 |    37639520 |   172469892 |    21464851 |    22170902 |   177150440 |   229155229
  num incorrect                      |     4720676 |    56482536 |    32770627 |     1440615 |    16594847 |    22372785 |      806007 |    56322395 |     4396715 |     5708602 |     1263032 |    28948320 |      381922 |     3283549 |    30313397 |    25802394
  misprediction rate                 |      12.07% |      41.84% |      14.30% |       0.83% |      14.47% |      37.57% |       2.29% |      20.37% |       8.44% |       5.37% |       3.25% |      14.37% |       1.75% |      12.90% |      14.61% |      10.12%
  mpki                               |       18.88 |       38.31 |       14.75 |        0.38 |        9.66 |       36.55 |        1.27 |       39.15 |       15.46 |        2.50 |        2.06 |       13.50 |        0.41 |        2.72 |       11.42 |       16.98
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   118561501 |   252216409 |   287451411 |   193003181 |    72999398 |    64109296 |   187163138 |    33007856 |   217486658 |    58375345 |   314113011 |    84563843 |   114989588 |   322052052 |   243417818
    num misses                       |          84 |          52 |         825 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          74 |          18 |        8899
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   432700789 |   929763419 |  2162017856 |   806783581 |   281759879 |   222863870 |   484159402 |    99843768 |   694628818 |   203487053 |  1027910761 |   371577964 |   616107833 |  1119045490 |   612559396
    num misses                       |     4541567 |       26044 |      492688 |      291532 |      519827 |     1916896 |      342135 |     2138892 |     1765982 |      219953 |     1715066 |     5744052 |      194004 |     1385238 |     7901023 |     3442789
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.68% |       0.15% |       0.44% |       1.77% |       0.03% |       0.84% |       0.56% |       0.05% |       0.22% |       0.71% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.13 |        0.54 |        1.49 |        6.21 |        0.10 |        2.80 |        2.68 |        0.21 |        1.15 |        2.98 |        2.26
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4541651 |       26096 |      493513 |      291575 |      519883 |     1916906 |      342182 |     2138911 |     1766024 |      219961 |     1715088 |     5744117 |      194008 |     1385312 |     7901041 |     3451688
    num misses                       |     1361688 |       23268 |       15741 |       83540 |       81957 |     1521943 |      107419 |      447911 |      489259 |        5642 |      153891 |       36258 |      103759 |       18193 |       60089 |      491943
    miss rate                        |      29.98% |      89.16% |       3.19% |      28.65% |      15.76% |      79.40% |      31.39% |      20.94% |      27.70% |       2.57% |       8.97% |       0.63% |      53.48% |       1.31% |       0.76% |      14.25%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.49 |        0.17 |        0.31 |        1.72 |        0.00 |        0.25 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   118561501 |   252216409 |   287451411 |   193003181 |    72999398 |    64109296 |   187163138 |    33007856 |   217486658 |    58375345 |   314113011 |    84563843 |   114989588 |   322052052 |   243417818
    num cache misses                 |      982083 |       54636 |     3504013 |      259872 |      573345 |       43944 |       64280 |     1111104 |       38482 |       58648 |      401237 |    10550909 |      121361 |      223069 |     2992904 |     4655900
    miss rate                        |       2.24% |       0.05% |       1.39% |       0.09% |       0.30% |       0.06% |       0.10% |       0.59% |       0.12% |       0.03% |       0.69% |       3.36% |       0.14% |       0.19% |       0.93% |       1.91%
    mpki                             |        3.93 |        0.04 |        1.58 |        0.07 |        0.33 |        0.07 |        0.10 |        0.77 |        0.14 |        0.03 |        0.65 |        4.92 |        0.13 |        0.18 |        1.13 |        3.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   432700789 |   929763419 |  2162017856 |   806783581 |   281759879 |   222863870 |   484159402 |    99843768 |   694628818 |   203487053 |  1027910761 |   371577964 |   616107833 |  1119045490 |   612559396
    num cache misses                 |     6684570 |     1650232 |     8636417 |    20321133 |     4967241 |     4429795 |     7946663 |     2127376 |    11787153 |    18582932 |    12088705 |    34710593 |     9513001 |     9509446 |     5578352 |     5778600
    miss rate                        |       5.74% |       0.38% |       0.93% |       0.94% |       0.62% |       1.57% |       3.57% |       0.44% |      11.81% |       2.68% |       5.94% |       3.38% |       2.56% |       1.54% |       0.50% |       0.94%
    mpki                             |       26.74 |        1.12 |        3.89 |        5.41 |        2.89 |        7.24 |       12.48 |        1.48 |       41.44 |        8.14 |       19.73 |       16.19 |       10.09 |        7.87 |        2.10 |        3.80
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     9086628 |     1800233 |    12176867 |    20582844 |     5550551 |     5189576 |     9156862 |     3665160 |    13023208 |    18763644 |    13364273 |    45289298 |     9646249 |    10211180 |     8649376 |    10642498
    num cache misses                 |     6595783 |     1648495 |     4889554 |    14223076 |     3931551 |     4173165 |     6517043 |     1637419 |    10467638 |      946305 |     5798771 |     7415746 |     6818150 |     5258345 |     1360547 |     5632284
