                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1562512971 |  2284454344 |  2909151922 |  1727137702 |  1044224643 |   654068317 |  1554596682 |   367646309 |  2632317841 |   610160473 |  2275281069 |   918003292 |  1486168323 |  2979831514 |  1475807402
  Cycles                             |  1862350429 |  1862354982 |  1862355106 |  1862354818 |  1862355065 |  1862355120 |  1862355280 |  1862355000 |  1862354932 |  1862355026 |  1862355014 |  1862354838 |  1862354820 |  1862354895 |  1862354880 |  1862354736
  IPC                                |        0.13 |        0.84 |        1.23 |        1.56 |        0.93 |        0.56 |        0.35 |        0.83 |        0.20 |        1.41 |        0.33 |        1.22 |        0.49 |        0.80 |        1.60 |        0.79
  Time (ns)                          |   620783477 |   620784994 |   620785036 |   620784940 |   620785022 |   620785040 |   620785094 |   620785000 |   620784978 |   620785009 |   620785005 |   620784946 |   620784940 |   620784965 |   620784960 |   620784912
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    83645301 |   202930376 |   133957798 |    98665726 |    63468379 |    35147597 |   237508179 |    62424894 |   115355351 |    37494838 |   182954964 |    20760612 |    27225045 |   198497158 |   222566163
  num incorrect                      |     4720676 |    59536252 |    33861613 |     1112674 |    16721285 |    38192562 |      822161 |    61009057 |     5708609 |     6559851 |     1241089 |    30742876 |      368915 |     4055426 |    34048369 |    24995318
  misprediction rate                 |      12.07% |      41.58% |      14.30% |       0.82% |      14.49% |      37.57% |       2.29% |      20.44% |       8.38% |       5.38% |       3.20% |      14.39% |       1.75% |      12.96% |      14.64% |      10.10%
  mpki                               |       18.88 |       38.10 |       14.82 |        0.38 |        9.68 |       36.58 |        1.26 |       39.24 |       15.53 |        2.49 |        2.03 |       13.51 |        0.40 |        2.73 |       11.43 |       16.94
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   126927785 |   259392130 |   222555680 |   194159134 |   124621139 |    65601135 |   202293066 |    42816965 |   251409062 |    58116639 |   333297695 |    82466006 |   141284406 |   361545039 |   236305107
    num misses                       |          84 |          52 |         839 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          79 |          18 |        8790
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   460172555 |   955030400 |  1674029581 |   810901829 |   480223199 |   229685486 |   523142607 |   127497790 |   803677264 |   202537605 |  1090846196 |   362280776 |   757054861 |  1256278953 |   594496295
    num misses                       |     4541650 |       27194 |      497259 |      225289 |      523862 |     3298900 |      344390 |     2318212 |     2166810 |      251694 |     1713860 |     6087343 |      186938 |     1676600 |     8892054 |     3340255
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.15% |       0.44% |       1.70% |       0.03% |       0.85% |       0.56% |       0.05% |       0.22% |       0.71% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.16 |        0.53 |        1.49 |        5.89 |        0.10 |        2.81 |        2.68 |        0.20 |        1.13 |        2.98 |        2.26
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4541734 |       27246 |      498098 |      225332 |      523918 |     3298910 |      344437 |     2318231 |     2166852 |      251702 |     1713882 |     6087408 |      186942 |     1676679 |     8892072 |     3349045
    num misses                       |     1361684 |       24365 |       15925 |       65604 |       82335 |     2622427 |      109160 |      484960 |      593915 |        6425 |      153635 |       38881 |      101399 |       22617 |       68037 |      477043
    miss rate                        |      29.98% |      89.43% |       3.20% |      29.11% |      15.72% |      79.49% |      31.69% |      20.92% |      27.41% |       2.55% |       8.96% |       0.64% |      54.24% |       1.35% |       0.77% |      14.24%
    mpki                             |        5.45 |        0.02 |        0.01 |        0.02 |        0.05 |        2.51 |        0.17 |        0.31 |        1.62 |        0.00 |        0.25 |        0.02 |        0.11 |        0.02 |        0.02 |        0.32
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    43801034 |   126927785 |   259392130 |   222555680 |   194159134 |   124621139 |    65601135 |   202293066 |    42816965 |   251409062 |    58116639 |   333297695 |    82466006 |   141284406 |   361545039 |   236305107
    num cache misses                 |      538658 |       15849 |     3129182 |      106255 |      341703 |       28352 |       22017 |      746775 |       21564 |       13350 |       94361 |     9839557 |       28645 |       26511 |     2986297 |     4062516
    miss rate                        |       1.23% |       0.01% |       1.21% |       0.05% |       0.18% |       0.02% |       0.03% |       0.37% |       0.05% |       0.01% |       0.16% |       2.95% |       0.03% |       0.02% |       0.83% |       1.72%
    mpki                             |        2.15 |        0.01 |        1.37 |        0.04 |        0.20 |        0.03 |        0.03 |        0.48 |        0.06 |        0.01 |        0.15 |        4.32 |        0.03 |        0.02 |        1.00 |        2.75
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   460172555 |   955030400 |  1674029581 |   810901829 |   480223199 |   229685486 |   523142607 |   127497790 |   803677264 |   202537605 |  1090846196 |   362280776 |   757054861 |  1256278953 |   594496295
    num cache misses                 |     6508875 |     1630441 |     8684391 |    15087579 |     4863117 |     7413758 |     8088184 |     2026784 |    15085760 |    21381743 |    12017058 |    35980159 |     9172828 |    11523669 |     5931571 |     5356494
    miss rate                        |       5.59% |       0.35% |       0.91% |       0.90% |       0.60% |       1.54% |       3.52% |       0.39% |      11.83% |       2.66% |       5.93% |       3.30% |       2.53% |       1.52% |       0.47% |       0.90%
    mpki                             |       26.04 |        1.04 |        3.80 |        5.19 |        2.82 |        7.10 |       12.37 |        1.30 |       41.03 |        8.12 |       19.69 |       15.81 |        9.99 |        7.75 |        1.99 |        3.63
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8490817 |     1671040 |    11859919 |    15200917 |     5220444 |     8032271 |     9198850 |     3205521 |    16164526 |    21481506 |    13005048 |    45831916 |     9223959 |    11794675 |     8992353 |     9649997
    num cache misses                 |     5438445 |     1578937 |     1167550 |     8162959 |     2815957 |     4833951 |     5946643 |      836825 |    11270327 |      492797 |     3609632 |      538885 |     6488560 |     1816886 |      414523 |     2240459
    miss rate                        |      64.05% |      94.49% |       9.84% |      53.70% |      53.94% |      60.18% |      64.65% |      26.11% |      69.72% |       2.29% |      27.76% |       1.18% |      70.34% |      15.40% |       4.61% |      23.22%
    mpki                             |       21.75 |        1.01 |        0.51 |        2.81 |        1.63 |        4.63 |        9.09 |        0.54 |       30.66 |        0.19 |        5.92 |        0.24 |        7.07 |        1.22 |        0.14 |        1.52
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
