                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999923 |  357508723 |  251851576 |  356452987
  Cycles                             |  244236979 |  244239550 |  244239827 |  244239600
  IPC                                |       1.02 |       1.46 |       1.03 |       1.46
  Time (ns)                          |   81412327 |   81413184 |   81413276 |   81413200
Branch predictor stats               |            |            |            |           
  num correct                        |   13678195 |   32175485 |    4865560 |   28702759
  num incorrect                      |    9414386 |    5504269 |     740680 |    4806420
  misprediction rate                 |     40.77% |     14.61% |     13.21% |     14.34%
  mpki                               |      37.66 |      15.40 |       2.94 |      13.48
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20500819 |   40754103 |   24044643 |   52237431
    num misses                       |         52 |        208 |         62 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   73920988 |  149675916 |  127851194 |  170885199
    num misses                       |       4511 |      80146 |     286575 |     958141
    miss rate                        |      0.01% |      0.05% |      0.22% |      0.56%
    mpki                             |       0.02 |       0.22 |       1.14 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |       4563 |      80354 |     286637 |     958206
    num misses                       |       4160 |       2632 |       4157 |       6073
    miss rate                        |     91.17% |      3.28% |      1.45% |      0.63%
    mpki                             |       0.02 |       0.01 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20500819 |   40754103 |   24044643 |   52237431
    num cache misses                 |       9337 |     577676 |      45600 |    1721243
    miss rate                        |      0.05% |      1.42% |      0.19% |      3.30%
    mpki                             |       0.04 |       1.62 |       0.18 |       4.83
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   73920988 |  149675916 |  127851194 |  170885199
    num cache misses                 |     282423 |    1152573 |    1992936 |    5819580
    miss rate                        |      0.38% |      0.77% |      1.56% |      3.41%
    mpki                             |       1.13 |       3.22 |       7.91 |      16.33
  Cache L2                           |            |            |            |           
    num cache accesses               |     297756 |    1733160 |    2064988 |    7542143
    num cache misses                 |     280769 |     673288 |    1064237 |    1153061
    miss rate                        |     94.29% |     38.85% |     51.54% |     15.29%
    mpki                             |       1.12 |       1.88 |       4.23 |       3.23
  Cache L3                           |            |            |            |           
    num cache accesses               |     286904 |     676231 |    1090833 |    1154693
    num cache misses                 |     279134 |      41481 |     185784 |      30868
    miss rate                        |     97.29% |      6.13% |     17.03% |      2.67%
    mpki                             |       1.12 |       0.12 |       0.74 |       0.09
DRAM summary                         |            |            |            |           
  num dram accesses                  |     807786 |          0 |          0 |          0
  average dram access latency (ns)   |     112.57 |        inf |        inf |        inf
  average dram queueing delay        |       2.56 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
