                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1902803173 |  6768557200 |   942567099 |  5745458390 |  3987759442 |  10177325798 |  2082090207 |  15586612639 |  6160046152 |  5550401358 |  4535878627 |  3249271084 |  1258824935 |   249999989 |  6683504333 |  10959628729
  Cycles                             |  8557406352 |  8557405801 |  8557406347 |  8557405830 |  8557405800 |   8557405842 |  8557405803 |   8557405800 |  8557405814 |  8557406329 |  8557405815 |  8557405789 |  8557406311 |  8557388047 |  8557405818 |   8557405800
  IPC                                |        0.22 |        0.79 |        0.11 |        0.67 |        0.47 |         1.19 |        0.24 |         1.82 |        0.72 |        0.65 |        0.53 |        0.38 |        0.15 |        0.03 |        0.78 |         1.28
  Time (ns)                          |  2852468784 |  2852468601 |  2852468783 |  2852468610 |  2852468600 |   2852468614 |  2852468601 |   2852468600 |  2852468605 |  2852468777 |  2852468605 |  2852468597 |  2852468771 |  2852462683 |  2852468606 |   2852468600
Branch predictor stats               |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num correct                        |    17264357 |   385441428 |   159151677 |   740397234 |     5189809 |    901297191 |   128817755 |   2876517024 |   332304423 |   104625791 |   491002213 |   495996231 |    99766670 |    43244780 |  1021963300 |    483849312
  num incorrect                      |      115624 |    65167896 |    14726514 |   172554119 |       87950 |    150327364 |     4323470 |    196232305 |   233760837 |    15920692 |    74749922 |   105600726 |     8157666 |    11689069 |   261791072 |     27462165
  misprediction rate                 |       0.67% |      14.46% |       8.47% |      18.90% |       1.67% |       14.29% |       3.25% |        6.39% |      41.30% |      13.21% |      13.21% |      17.55% |       7.56% |      21.28% |      20.39% |        5.37%
  mpki                               |        0.06 |        9.63 |       15.62 |       30.03 |        0.02 |        14.77 |        2.08 |        12.59 |       37.95 |        2.87 |       16.48 |       32.50 |        6.48 |       46.76 |       39.17 |         2.51
TLB Summary                          |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   168171567 |   759760843 |   109365073 |   805708697 |   456796587 |   1155385474 |   197768603 |   2555812487 |   502054374 |   528909854 |   533964749 |   447354047 |   105444433 |    23761816 |   869489026 |   1043815885
    num misses                       |           3 |          56 |          42 |         348 |           6 |         3426 |          22 |           39 |          52 |         146 |          10 |         589 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   518157577 |  3181415904 |   327963538 |  2243254762 |  2982989803 |   4256057364 |   688836476 |   5079649397 |  1816718755 |  2819298111 |  2038715089 |  1259870410 |   346550158 |    88558906 |  2249765091 |   3332278122
    num misses                       |      925582 |     2054866 |     5637822 |     4044205 |   107435221 |      2247200 |     5633034 |           23 |      108561 |     6273978 |    20715201 |     6687755 |     1691430 |    21159705 |     9954844 |      1069465
    miss rate                        |       0.18% |       0.06% |       1.72% |       0.18% |       3.60% |        0.05% |       0.82% |        0.00% |       0.01% |       0.22% |       1.02% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.98 |        0.70 |       26.94 |         0.22 |        2.71 |         0.00 |        0.02 |        1.13 |        4.57 |        2.06 |        1.34 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
