                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  6970239481 |  1589152956 |   249999989 |  2134059537 |   873064998 |  7355113111 |  5245549220 |  10337391152
  Cycles                             |  6336247231 |  6336246761 |  6336245363 |  6336247039 |  6336246760 |  6336247034 |  6336246772 |   6336246759
  IPC                                |        1.10 |        0.25 |        0.04 |        0.34 |        0.14 |        1.16 |        0.83 |         1.63
  Time (ns)                          |  2112082411 |  2112082254 |  2112081788 |  2112082347 |  2112082254 |  2112082345 |  2112082258 |   2112082253
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   397576450 |    14424003 |    43244780 |   114315351 |   120007887 |   338697305 |   791170423 |    688676418
  num incorrect                      |    67213902 |       96612 |    11689069 |     2674349 |    16491920 |     2816885 |    88898844 |    118241092
  misprediction rate                 |      14.46% |       0.67% |      21.28% |       2.29% |      12.08% |       0.82% |      10.10% |       14.65%
  mpki                               |        9.64 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.95 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   782932158 |   140451273 |    23761816 |   213245498 |   152963247 |   562691452 |   839828695 |   1254329879
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       30514 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  3274565785 |   432821529 |    88558906 |   741700059 |   406806830 |  4232381521 |  2112417825 |   4359022559
    num misses                       |     2115982 |      773481 |    21159797 |     1139673 |    15835349 |      570394 |    11762587 |     30998772
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.53 |       18.14 |        0.08 |        2.24 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     2116038 |      773484 |    21159800 |     1139720 |    15835454 |      570437 |    11793101 |     30998790
    num misses                       |      333388 |      772898 |    10898321 |      351715 |     4745921 |      164061 |     1675317 |       236786
    miss rate                        |      15.76% |      99.92% |      51.50% |      30.86% |      29.97% |      28.76% |      14.21% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   782932158 |   140451273 |    23761816 |   213245498 |   152963247 |   562691452 |   839828695 |   1254329879
    num cache misses                 |     2280914 |     1091417 |      190180 |      210716 |     3336478 |      507772 |    16035750 |     10983672
    miss rate                        |       0.29% |       0.78% |       0.80% |       0.10% |       2.18% |       0.09% |       1.91% |        0.88%
    mpki                             |        0.33 |        0.69 |        0.76 |        0.10 |        3.82 |        0.07 |        3.06 |         1.06
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  3274565785 |   432821529 |    88558906 |   741700059 |   406806830 |  4232381521 |  2112417825 |   4359022559
    num cache misses                 |    20102565 |    81713128 |    28758788 |    26224354 |    23212295 |    39785561 |    19853241 |     20953138
    miss rate                        |       0.61% |      18.88% |      32.47% |       3.54% |       5.71% |       0.94% |       0.94% |        0.48%
    mpki                             |        2.88 |       51.42 |      115.04 |       12.29 |       26.59 |        5.41 |        3.78 |         2.03
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    22403894 |    82804565 |    32652372 |    30222869 |    31160933 |    40332878 |    36556874 |     32163828
    num cache misses                 |    15766938 |    53811847 |    24339814 |    21347373 |    22800183 |    27846984 |    19365732 |      3630813
    miss rate                        |      70.38% |      64.99% |      74.54% |      70.63% |      73.17% |      69.04% |      52.97% |       11.29%
    mpki                             |        2.26 |       33.86 |       97.36 |       10.00 |       26.12 |        3.79 |        3.69 |         0.35
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    15789321 |    53811867 |    28068633 |    25196938 |    27419346 |    27888499 |    20036212 |      3860667
    num cache misses                 |     6671443 |    49450003 |    17330323 |    18677316 |    15625284 |    11788884 |     6234350 |      1186134
    miss rate                        |      42.25% |      91.89% |      61.74% |      74.13% |      56.99% |      42.27% |      31.12% |       30.72%
    mpki                             |        0.96 |       31.12 |       69.32 |        8.75 |       17.90 |        1.60 |        1.19 |         0.11
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   199525663 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      248.89 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      138.88 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
