                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   448417611 |   249999980 |  2043693274 |   293743658
  Cycles                             |  1085816144 |  1085812523 |  1085814494 |  1085815372
  IPC                                |        0.41 |        0.23 |        1.88 |        0.27
  Time (ns)                          |   361938715 |   361937508 |   361938165 |   361938457
Branch predictor stats               |             |             |             |            
  num correct                        |    13073534 |    42338506 |   377165682 |     6009167
  num incorrect                      |     6339460 |     3913322 |    25730537 |     8437026
  misprediction rate                 |      32.66% |       8.46% |       6.39% |      58.40%
  mpki                               |       14.14 |       15.65 |       12.59 |       28.72
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    36068525 |    28960848 |   335116192 |    33808516
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   203806351 |    86565665 |   666042891 |   113027259
    num misses                       |      206566 |     1461703 |          23 |      794086
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.70%
    mpki                             |        0.46 |        5.85 |        0.00 |        2.70
  L2 TLB                             |             |             |             |            
    num accesses                     |      206569 |     1461745 |          62 |      794100
    num misses                       |      136578 |      397306 |          62 |      794091
    miss rate                        |      66.12% |      27.18% |     100.00% |     100.00%
    mpki                             |        0.30 |        1.59 |        0.00 |        2.70
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    36068525 |    28960848 |   335116192 |    33808516
    num cache misses                 |       67031 |       45163 |     3194227 |       32956
    miss rate                        |       0.19% |       0.16% |       0.95% |       0.10%
    mpki                             |        0.15 |        0.18 |        1.56 |        0.11
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   203806351 |    86565665 |   666042891 |   113027259
    num cache misses                 |    10015839 |    10148361 |       31785 |     8891759
    miss rate                        |       4.91% |      11.72% |       0.00% |       7.87%
    mpki                             |       22.34 |       40.59 |        0.02 |       30.27
  Cache L2                           |             |             |             |            
    num cache accesses               |    10643432 |    11305911 |     3231743 |    10336976
    num cache misses                 |     9002933 |     9143066 |      117072 |     8924715
    miss rate                        |      84.59% |      80.87% |       3.62% |      86.34%
    mpki                             |       20.08 |       36.57 |        0.06 |       30.38
  Cache L3                           |             |             |             |            
    num cache accesses               |     9563495 |    10255830 |      122803 |    10336976
    num cache misses                 |     8931882 |     5408920 |      108139 |     8907251
    miss rate                        |      93.40% |      52.74% |      88.06% |      86.17%
    mpki                             |       19.92 |       21.64 |        0.05 |       30.32
DRAM summary                         |             |             |             |            
  num dram accesses                  |    30147504 |           0 |           0 |           0
  average dram access latency (ns)   |      183.33 |         inf |         inf |         inf
  average dram queueing delay        |       73.32 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
