                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  276115571 |  323372487 |  249999969 |  400990871
  Cycles                             |  235828203 |  235827907 |  235825730 |  235827817
  IPC                                |       1.17 |       1.37 |       1.06 |       1.70
  Time (ns)                          |   78609401 |   78609302 |   78608577 |   78609272
Branch predictor stats               |            |            |            |           
  num correct                        |   41513098 |   18225118 |   32217105 |   18453624
  num incorrect                      |    4726051 |    3135978 |    7507996 |     151380
  misprediction rate                 |     10.22% |     14.68% |     18.90% |      0.81%
  mpki                               |      17.12 |       9.70 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44302697 |   36483050 |   35058549 |   30668653
    num misses                       |       1736 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  111689680 |  152496696 |   97606891 |  230748558
    num misses                       |     652062 |      98168 |     176169 |      30286
    miss rate                        |      0.58% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.36 |       0.30 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     653798 |      98224 |     176275 |      30329
    num misses                       |      94539 |      15434 |      28108 |       9865
    miss rate                        |     14.46% |     15.71% |     15.95% |     32.53%
    mpki                             |       0.34 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44302697 |   36483050 |   35058549 |   30668653
    num cache misses                 |     862306 |     104371 |    1088493 |      25883
    miss rate                        |      1.95% |      0.29% |      3.10% |      0.08%
    mpki                             |       3.12 |       0.32 |       4.35 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  111689680 |  152496696 |   97606891 |  230748558
    num cache misses                 |    1084350 |     927279 |    1224329 |    2166916
    miss rate                        |      0.97% |      0.61% |      1.25% |      0.94%
    mpki                             |       3.93 |       2.87 |       4.90 |       5.40
  Cache L2                           |            |            |            |           
    num cache accesses               |    1979339 |    1032490 |    2363150 |    2194420
    num cache misses                 |    1065794 |     723976 |    1054117 |    1513736
    miss rate                        |     53.85% |     70.12% |     44.61% |     68.98%
    mpki                             |       3.86 |       2.24 |       4.22 |       3.77
  Cache L3                           |            |            |            |           
    num cache accesses               |    1098584 |     724912 |    1104567 |    1515398
    num cache misses                 |     312748 |     398237 |     124072 |     626181
    miss rate                        |     28.47% |     54.94% |     11.23% |     41.32%
    mpki                             |       1.13 |       1.23 |       0.50 |       1.56
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2373219 |          0 |          0 |          0
  average dram access latency (ns)   |     114.19 |        inf |        inf |        inf
  average dram queueing delay        |       4.18 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     30.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
