                                     | Core 0     | Core 1     | Core 2     | Core 3     
  Instructions                       |  332112743 |  249999973 |  958206999 |  1434351777
  Cycles                             |  956776196 |  956774252 |  956776475 |   956776103
  IPC                                |       0.35 |       0.26 |       1.00 |        1.50
  Time (ns)                          |  318925399 |  318924751 |  318925492 |   318925368
Branch predictor stats               |            |            |            |            
  num correct                        |   26332264 |   40600608 |   48955065 |   115397989
  num incorrect                      |    2149487 |    2521753 |   37651770 |    19366002
  misprediction rate                 |      7.55% |      5.85% |     43.47% |      14.37%
  mpki                               |       6.47 |      10.09 |      39.29 |       13.50
TLB Summary                          |            |            |            |            
  I-TLB                              |            |            |            |            
    num accesses                     |   28294478 |   41868591 |   74805207 |   210174026
    num misses                       |         42 |          4 |         52 |          65
    miss rate                        |      0.00% |      0.00% |      0.00% |       0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |        0.00
  D-TLB                              |            |            |            |            
    num accesses                     |   91373577 |   75636447 |  278147938 |   687662016
    num misses                       |     445316 |      88470 |      16353 |     3848286
    miss rate                        |      0.49% |      0.12% |      0.01% |       0.56%
    mpki                             |       1.34 |       0.35 |       0.02 |        2.68
  L2 TLB                             |            |            |            |            
    num accesses                     |     445358 |      88474 |      16405 |     3848351
    num misses                       |     140547 |      88474 |      14590 |       23935
    miss rate                        |     31.56% |    100.00% |     88.94% |       0.62%
    mpki                             |       0.42 |       0.35 |       0.02 |        0.02
Cache Summary                        |            |            |            |            
  Cache L1-I                         |            |            |            |            
    num cache accesses               |   28294478 |   41868591 |   74805207 |   210174026
    num cache misses                 |     121080 |      14755 |      28422 |     6195780
    miss rate                        |      0.43% |      0.04% |      0.04% |       2.95%
    mpki                             |       0.36 |       0.06 |       0.03 |        4.32
  Cache L1-D                         |            |            |            |            
    num cache accesses               |   91373577 |   75636447 |  278147938 |   687662016
    num cache misses                 |    5000951 |    5662744 |     977304 |    22613027
    miss rate                        |      5.47% |      7.49% |      0.35% |       3.29%
    mpki                             |      15.06 |      22.65 |       1.02 |       15.77
  Cache L2                           |            |            |            |            
    num cache accesses               |    5203746 |    7687550 |    1020655 |    28810518
    num cache misses                 |    4937179 |    5677499 |     974713 |       90947
    miss rate                        |     94.88% |     73.85% |     95.50% |       0.32%
    mpki                             |      14.87 |      22.71 |       1.02 |        0.06
  Cache L3                           |            |            |            |            
    num cache accesses               |    5019131 |    7687550 |     989717 |       92923
    num cache misses                 |    4716582 |    5656010 |     947810 |       45373
    miss rate                        |     93.97% |     73.57% |     95.77% |      48.83%
    mpki                             |      14.20 |      22.62 |       0.99 |        0.03
DRAM summary                         |            |            |            |            
  num dram accesses                  |   14510869 |          0 |          0 |           0
  average dram access latency (ns)   |     118.70 |        inf |        inf |         inf
  average dram queueing delay        |       8.69 |       0.00 |       0.00 |        0.00
  average dram bandwidth utilization |     45.00% |      0.00% |      0.00% |       0.00%
Coherency Traffic                    |            |            |            |            
  num loads from dram                |          0 |          0 |          0 |           0
  num loads from dram cache          |          0 |          0 |          0 |           0
  num loads from remote cache        |          0 |          0 |          0 |           0
