                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  570209062 |  989600434 |  249999909 |  657738797
  Cycles                             |  586191601 |  586191720 |  586189997 |  586191736
  IPC                                |       0.97 |       1.69 |       0.43 |       1.12
  Time (ns)                          |  195397201 |  195397240 |  195396666 |  195397246
Branch predictor stats               |            |            |            |           
  num correct                        |   29124581 |  130931913 |    2271023 |   99220945
  num incorrect                      |   22256143 |   13422795 |      15217 |   11095382
  misprediction rate                 |     43.32% |      9.30% |      0.67% |     10.06%
  mpki                               |      39.03 |      13.56 |       0.06 |      16.87
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   45405757 |  148799585 |   22095385 |  105207212
    num misses                       |         52 |        689 |          3 |       3954
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  166537634 |  387830097 |   68115827 |  264140754
    num misses                       |       9158 |     118385 |     121838 |    1409384
    miss rate                        |      0.01% |      0.03% |      0.18% |      0.53%
    mpki                             |       0.02 |       0.12 |       0.49 |       2.14
  L2 TLB                             |            |            |            |           
    num accesses                     |       9210 |     119074 |     121841 |    1413338
    num misses                       |       8269 |       3639 |     121749 |     205335
    miss rate                        |     89.78% |      3.06% |     99.92% |     14.53%
    mpki                             |       0.01 |       0.00 |       0.49 |       0.31
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   45405757 |  148799585 |   22095385 |  105207212
    num cache misses                 |      10493 |    3094297 |     175521 |    1905503
    miss rate                        |      0.02% |      2.08% |      0.79% |      1.81%
    mpki                             |       0.02 |       3.13 |       0.70 |       2.90
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  166537634 |  387830097 |   68115827 |  264140754
    num cache misses                 |     561516 |    4899203 |   12872867 |    2361783
    miss rate                        |      0.34% |      1.26% |     18.90% |      0.89%
    mpki                             |       0.98 |       4.95 |      51.49 |       3.59
  Cache L2                           |            |            |            |           
    num cache accesses               |     586503 |    8032084 |   13048675 |    4337622
    num cache misses                 |     545030 |     505355 |    8520707 |    2326253
    miss rate                        |     92.93% |      6.29% |     65.30% |     53.63%
    mpki                             |       0.96 |       0.51 |      34.08 |       3.54
  Cache L3                           |            |            |            |           
    num cache accesses               |     559699 |     543980 |    8520994 |    2396868
    num cache misses                 |     539728 |     235564 |    7834780 |     671080
    miss rate                        |     96.43% |     43.30% |     91.95% |     28.00%
    mpki                             |       0.95 |       0.24 |      31.34 |       1.02
DRAM summary                         |            |            |            |           
  num dram accesses                  |   15769138 |          0 |          0 |          0
  average dram access latency (ns)   |     140.46 |        inf |        inf |        inf
  average dram queueing delay        |      30.45 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     80.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
