                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5210173062 |  3426693317 |  3511716601 |  4514389928 |   928584816 |  2561779901 |  5022637253 |   249999989
  Cycles                             |  3954331111 |  3954331090 |  3954331514 |  3954331294 |  3954331568 |  3954331200 |  3954331360 |  3954327181
  IPC                                |        1.32 |        0.87 |        0.89 |        1.14 |        0.23 |        0.65 |        1.27 |        0.06
  Time (ns)                          |  1318110371 |  1318110364 |  1318110505 |  1318110432 |  1318110523 |  1318110400 |  1318110454 |  1318109061
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   460811084 |   372865132 |   452470122 |   256868412 |   156660562 |   155726266 |   231291823 |    43244780
  num incorrect                      |    76865994 |    56749526 |   105514820 |    43448818 |    14476009 |    93709305 |     1924419 |    11689069
  misprediction rate                 |      14.30% |      13.21% |      18.91% |      14.47% |       8.46% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.75 |       16.56 |       30.05 |        9.62 |       15.59 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   591360254 |   403324234 |   492470784 |   506559010 |   107686282 |   305779637 |   384251226 |    23761816
    num misses                       |        1803 |          10 |         249 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2179245659 |  1536526698 |  1371226368 |  2122505269 |   323737913 |  1177932079 |  2890194626 |    88558906
    num misses                       |     1152613 |    15610118 |     2470334 |     1369368 |     5583455 |     8097227 |      389410 |    21160247
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.56 |        0.70 |        0.30 |        6.01 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1154416 |    15610128 |     2470583 |     1369424 |     5583497 |     8097237 |      389453 |    21160250
    num misses                       |       36530 |     1384988 |      392747 |      216085 |     1509331 |     6438500 |      111871 |    10898467
    miss rate                        |       3.16% |       8.87% |      15.90% |      15.78% |      27.03% |      79.51% |      28.73% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.63 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   591360254 |   403324234 |   492470784 |   506559010 |   107686282 |   305779637 |   384251226 |    23761816
    num cache misses                 |     7399197 |      148797 |    14429660 |     1028439 |       78346 |      110600 |      261379 |      105618
    miss rate                        |       1.25% |       0.04% |       2.93% |       0.20% |       0.07% |       0.04% |       0.07% |       0.44%
    mpki                             |        1.42 |        0.04 |        4.11 |        0.23 |        0.08 |        0.04 |        0.05 |        0.42
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2179245659 |  1536526698 |  1371226368 |  2122505269 |   323737913 |  1177932079 |  2890194626 |    88558906
    num cache misses                 |    20097690 |    49669188 |    16989164 |    12779472 |    37874602 |    18166189 |    26359575 |    28748381
    miss rate                        |       0.92% |       3.23% |       1.24% |       0.60% |      11.70% |       1.54% |       0.91% |      32.46%
    mpki                             |        3.86 |       14.49 |        4.84 |        2.83 |       40.79 |        7.09 |        5.25 |      114.99
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27619345 |    50286473 |    32442300 |    13830083 |    41809969 |    19738640 |    26666766 |    32411024
    num cache misses                 |     5050528 |    27087919 |     8985655 |     7836963 |    30893324 |    15336118 |    16282850 |    22304233
    miss rate                        |      18.29% |      53.87% |      27.70% |      56.67% |      73.89% |      77.70% |      61.06% |      68.82%
    mpki                             |        0.97 |        7.90 |        2.56 |        1.74 |       33.27 |        5.99 |        3.24 |       89.22
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5187322 |    27621608 |    10029447 |     7865861 |    34753375 |    17184110 |    16334225 |    25907268
    num cache misses                 |     1973889 |     7789606 |     3092205 |     6605208 |    20893166 |     4932432 |    11516061 |    16537119
    miss rate                        |      38.05% |      28.20% |      30.83% |      83.97% |      60.12% |      28.70% |      70.50% |      63.83%
    mpki                             |        0.38 |        2.27 |        0.88 |        1.46 |       22.50 |        1.93 |        2.29 |       66.15
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   109708629 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      171.57 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       61.56 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
