                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5843023706 |  5583011242 |  4369291312 |  5015861010 |   947217873 |  1653819427 |  8356339763 |   249999989
  Cycles                             |  4692421052 |  4692421100 |  4692421071 |  4692421063 |  4692421508 |  4692421200 |  4692421200 |  4692417894
  IPC                                |        1.25 |        1.19 |        0.93 |        1.07 |        0.20 |        0.35 |        1.78 |        0.05
  Time (ns)                          |  1564140351 |  1564140367 |  1564140357 |  1564140355 |  1564140503 |  1564140400 |  1564140400 |  1564139298
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   518430376 |   604960804 |   563006615 |   285445959 |   160065258 |   100512525 |   384804075 |    43244780
  num incorrect                      |    86551967 |    92208855 |   131351862 |    48275717 |    14783228 |    60484310 |     3200547 |    11689069
  misprediction rate                 |      14.31% |      13.23% |      18.92% |      14.47% |       8.45% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.52 |       30.06 |        9.62 |       15.61 |       36.57 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   663649027 |   657371718 |   612656538 |   562873866 |   109846392 |   197335598 |   639289557 |    23761816
    num misses                       |        2006 |          10 |         289 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2443176250 |  2509272205 |  1706109237 |  2358079759 |   329527805 |   760494759 |  4808522255 |    88558906
    num misses                       |     1283610 |    25320758 |     3060844 |     1520336 |     5650430 |     5217281 |      648244 |    21161289
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.71% |       0.69% |       0.01% |      23.90%
    mpki                             |        0.22 |        4.54 |        0.70 |        0.30 |        5.97 |        3.15 |        0.08 |       84.65
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1285616 |    25320768 |     3061133 |     1520392 |     5650472 |     5217291 |      648287 |    21161292
    num misses                       |       40566 |     2244619 |      487723 |      240125 |     1529110 |     4145851 |      186267 |    10898965
    miss rate                        |       3.16% |       8.86% |      15.93% |      15.79% |      27.06% |      79.46% |      28.73% |      51.50%
    mpki                             |        0.01 |        0.40 |        0.11 |        0.05 |        1.61 |        2.51 |        0.02 |       43.60
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   663649027 |   657371718 |   612656538 |   562873866 |   109846392 |   197335598 |   639289557 |    23761816
    num cache misses                 |     9514416 |      538996 |    19161336 |     1862972 |      148095 |      118267 |      576575 |      270162
    miss rate                        |       1.43% |       0.08% |       3.13% |       0.33% |       0.13% |       0.06% |       0.09% |       1.14%
    mpki                             |        1.63 |        0.10 |        4.39 |        0.37 |        0.16 |        0.07 |        0.07 |        1.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2443176250 |  2509272205 |  1706109237 |  2358079759 |   329527805 |   760494759 |  4808522255 |    88558906
    num cache misses                 |    22773623 |    80530930 |    21420048 |    15116819 |    38829407 |    12270152 |    45204109 |    29072467
    miss rate                        |       0.93% |       3.21% |       1.26% |       0.64% |      11.78% |       1.61% |       0.94% |      32.83%
    mpki                             |        3.90 |       14.42 |        4.90 |        3.01 |       40.99 |        7.42 |        5.41 |      116.29
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    32407777 |    81702733 |    41750370 |    17052639 |    45011016 |    14627131 |    45795553 |    33670467
    num cache misses                 |    13534463 |    56886313 |    18849815 |    13350924 |    34793156 |    11790502 |    31642089 |    26021292
    miss rate                        |      41.76% |      69.63% |      45.15% |      78.29% |      77.30% |      80.61% |      69.09% |      77.28%
    mpki                             |        2.32 |       10.19 |        4.31 |        2.66 |       36.73 |        7.13 |        3.79 |      104.09
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    13657510 |    57526800 |    20023394 |    13427761 |    40828133 |    14068094 |    31657275 |    30372925
    num cache misses                 |     2842438 |     4431714 |     3452036 |     9422963 |    28727587 |    10568961 |     6293619 |    24379697
    miss rate                        |      20.81% |       7.70% |      17.24% |      70.18% |      70.36% |      75.13% |      19.88% |      80.27%
    mpki                             |        0.49 |        0.79 |        0.79 |        1.88 |       30.33 |        6.39 |        0.75 |       97.52
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   124100833 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      158.10 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       48.10 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
