                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1456701876 |  2544989863 |  2646484603 |  1884914884 |  1002215891 |   624246590 |  1533452872 |   317156523 |  2443349183 |   642557897 |  2470889473 |   908306069 |  1552700097 |  2840759890 |  1527366472
  Cycles                             |  1768227972 |  1768230421 |  1768230120 |  1768230120 |  1768230205 |  1768230722 |  1768230578 |  1768230123 |  1768230120 |  1768230120 |  1768230365 |  1768230090 |  1768230090 |  1768230120 |  1768230120 |  1768230486
  IPC                                |        0.14 |        0.82 |        1.44 |        1.50 |        1.07 |        0.57 |        0.35 |        0.87 |        0.18 |        1.38 |        0.36 |        1.40 |        0.51 |        0.88 |        1.61 |        0.86
  Time (ns)                          |   589409324 |   589410141 |   589410040 |   589410040 |   589410069 |   589410241 |   589410193 |   589410041 |   589410040 |   589410040 |   589410122 |   589410030 |   589410030 |   589410040 |   589410040 |   589410162
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    76104222 |   226075986 |   121863948 |   108305272 |    60928568 |    33834970 |   234186210 |    53474767 |   107396086 |    39375783 |   198662824 |    20487388 |    30897810 |   189247539 |   230221964
  num incorrect                      |     4720676 |    56480226 |    37717796 |     1012426 |    18318154 |    36663649 |      791289 |    60195482 |     4867104 |     6111063 |     1444226 |    33368751 |      363871 |     4655776 |    32494176 |    25939385
  misprediction rate                 |      12.07% |      42.60% |      14.30% |       0.82% |      14.47% |      37.57% |       2.29% |      20.45% |       8.34% |       5.38% |       3.54% |      14.38% |       1.75% |      13.10% |      14.65% |      10.13%
  mpki                               |       18.88 |       38.77 |       14.82 |        0.38 |        9.72 |       36.58 |        1.27 |       39.25 |       15.35 |        2.50 |        2.25 |       13.50 |        0.40 |        3.00 |       11.44 |       16.98
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    43801034 |   115547627 |   289022583 |   202463147 |   212448010 |   119634525 |    62788851 |   199563362 |    37092156 |   233042297 |    61204201 |   361952555 |    81650681 |   148554073 |   344623148 |   244639538
    num misses                       |          84 |          52 |         921 |          43 |          56 |          10 |          47 |          19 |          42 |           8 |          22 |          65 |           4 |          82 |          18 |        9104
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   116504258 |   425358450 |  1064048171 |  1522874363 |   883624538 |   460736767 |   218146442 |   516089728 |   111666888 |   744720233 |   214682527 |  1184568986 |   358666269 |   787312012 |  1197668948 |   615644961
    num misses                       |     4542151 |       25314 |      554103 |      204670 |      570776 |     3171498 |      339717 |     2289998 |     1976945 |      237207 |     1726448 |     6610596 |      184196 |     1789197 |     8503601 |     3464135
    miss rate                        |       3.90% |       0.01% |       0.05% |       0.01% |       0.06% |       0.69% |       0.16% |       0.44% |       1.77% |       0.03% |       0.80% |       0.56% |       0.05% |       0.23% |       0.71% |       0.56%
    mpki                             |       18.17 |        0.02 |        0.22 |        0.08 |        0.30 |        3.16 |        0.54 |        1.49 |        6.23 |        0.10 |        2.69 |        2.68 |        0.20 |        1.15 |        2.99 |        2.27
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     4542235 |       25366 |      555024 |      204713 |      570832 |     3171508 |      339764 |     2290017 |     1976987 |      237215 |     1726470 |     6610661 |      184200 |     1789279 |     8503619 |     3473239
