                                   | Core 0    
  Instructions                     |  249999868
  Cycles                           |  237477672
  IPC                              |       1.05
  Time (ns)                        |   79159224
Branch predictor stats             |           
  num correct                      |   15498693
  num incorrect                    |     530274
  misprediction rate               |      3.31%
  mpki                             |       2.12
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   23732269
    num misses                     |         22
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   82805000
    num misses                     |     659880
    miss rate                      |      0.80%
    mpki                           |       2.64
  L2 TLB                           |           
    num accesses                   |     659902
    num misses                     |      65413
    miss rate                      |      9.91%
    mpki                           |       0.26
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   23732269
    num cache misses               |     138822
    miss rate                      |      0.58%
    mpki                           |       0.56
  Cache L1-D                       |           
    num cache accesses             |   82805000
    num cache misses               |    4671826
    miss rate                      |      5.64%
    mpki                           |      18.69
  Cache L2                         |           
    num cache accesses             |    5150509
    num cache misses               |    2159175
    miss rate                      |     41.92%
    mpki                           |       8.64
  Cache L3                         |           
    num cache accesses             |    2499366
    num cache misses               |    1189137
    miss rate                      |     47.58%
    mpki                           |       4.76
DRAM summary                       |           
  num dram accesses                |    1713803
  average dram access latency (ns) |      50.17
  average dram queueing delay      |       0.16
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
