                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   845205330 |  1921178696 |  1542221396 |   931469839 |   725846661 |  1206369073 |  1745382232
  Cycles                             |  1089749651 |  1089750835 |  1089750810 |  1089751108 |  1089750810 |  1089750819 |  1089751151 |  1089750811
  IPC                                |        0.23 |        0.78 |        1.76 |        1.42 |        0.85 |        0.67 |        1.11 |        1.60
  Time (ns)                          |   363249884 |   363250278 |   363250270 |   363250369 |   363250270 |   363250273 |   363250384 |   363250270
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19166521 |   109952013 |    67751690 |     1216168 |    44111093 |   181974235 |   232527393
  num incorrect                      |     2521753 |      339760 |    18647005 |     3853638 |       20610 |    26547365 |    20424144 |    23524982
  misprediction rate                 |       5.85% |       1.74% |      14.50% |       5.38% |       1.67% |      37.57% |      10.09% |       9.19%
  mpki                               |       10.09 |        0.40 |        9.71 |        2.50 |        0.02 |       36.57 |       16.93 |       13.48
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    76295684 |   216110745 |   147154645 |   106688242 |    86593924 |   193102818 |   261582709
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7273 |        1166
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   332455069 |   901532149 |   470196379 |   696812409 |   333715343 |   485647583 |   680830833
    num misses                       |       88470 |      168919 |      580512 |      147189 |    25224255 |     2287970 |     2707625 |      209463
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.56% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.08 |        3.15 |        2.24 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      168923 |      580568 |      147197 |    25224261 |     2287980 |     2714898 |      210629
    num misses                       |       88474 |       93207 |       91497 |        3868 |    18063288 |     1818746 |      388441 |        6275
    miss rate                        |     100.00% |      55.18% |      15.76% |       2.63% |      71.61% |      79.49% |      14.31% |       2.98%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.39 |        2.51 |        0.32 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    76295684 |   216110745 |   147154645 |   106688242 |    86593924 |   193102818 |   261582709
    num cache misses                 |        7541 |      105311 |      626111 |       43062 |      491437 |       47717 |     3683974 |     5443339
    miss rate                        |       0.02% |       0.14% |       0.29% |       0.03% |       0.46% |       0.06% |       1.91% |       2.08%
    mpki                             |        0.03 |        0.12 |        0.33 |        0.03 |        0.53 |        0.07 |        3.05 |        3.12
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   332455069 |   901532149 |   470196379 |   696812409 |   333715343 |   485647583 |   680830833
    num cache misses                 |     5663898 |     8376518 |     5521490 |    12632174 |     7682874 |     5157826 |     4548110 |     9294376
    miss rate                        |       7.49% |       2.52% |       0.61% |       2.69% |       1.10% |       1.55% |       0.94% |       1.37%
    mpki                             |       22.66 |        9.91 |        2.87 |        8.19 |        8.25 |        7.11 |        3.77 |        5.33
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7686522 |     8498640 |     6148531 |    12767233 |     8182922 |     5672965 |     8374514 |    14824262
    num cache misses                 |     5671439 |     6132308 |     4314971 |      671804 |     5759585 |     4843775 |     4412944 |      971685
    miss rate                        |      73.78% |      72.16% |      70.18% |       5.26% |      70.39% |      85.38% |      52.69% |       6.55%
    mpki                             |       22.69 |        7.26 |        2.25 |        0.44 |        6.18 |        6.67 |        3.66 |        0.56
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7686522 |     6154853 |     4316010 |      765822 |     5768323 |     5376238 |     4555926 |     1058967
    num cache misses                 |     5645224 |     5909016 |      193268 |      540154 |     5063911 |     1469752 |     1294954 |      689863
    miss rate                        |      73.44% |      96.01% |       4.48% |      70.53% |      87.79% |      27.34% |      28.42% |      65.14%
    mpki                             |       22.58 |        6.99 |        0.10 |        0.35 |        5.44 |        2.02 |        1.07 |        0.40
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27559128 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      146.18 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       36.17 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
