                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999883 |  349164153 |  251572175 |  352931788
  Cycles                             |  238638889 |  238640411 |  238640410 |  238640429
  IPC                                |       1.05 |       1.46 |       1.05 |       1.48
  Time (ns)                          |   79546296 |   79546804 |   79546803 |   79546810
Branch predictor stats               |            |            |            |           
  num correct                        |   13678195 |   31572765 |    4821510 |   28418610
  num incorrect                      |    9414386 |    5360794 |     734226 |    4761156
  misprediction rate                 |     40.77% |     14.51% |     13.22% |     14.35%
  mpki                               |      37.66 |      15.35 |       2.92 |      13.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20500819 |   39801326 |   24002949 |   51723904
    num misses                       |         52 |        206 |         62 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   73920987 |  146098676 |  127734445 |  169210693
    num misses                       |       4511 |      74945 |     285494 |     948368
    miss rate                        |      0.01% |      0.05% |      0.22% |      0.56%
    mpki                             |       0.02 |       0.21 |       1.13 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |       4563 |      75151 |     285556 |     948433
    num misses                       |       4160 |       2478 |       4140 |       6043
    miss rate                        |     91.17% |      3.30% |      1.45% |      0.64%
    mpki                             |       0.02 |       0.01 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20500819 |   39801326 |   24002949 |   51723904
    num cache misses                 |       1411 |     485187 |       3916 |    1503616
    miss rate                        |      0.01% |      1.22% |      0.02% |      2.91%
    mpki                             |       0.01 |       1.39 |       0.02 |       4.26
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   73920987 |  146098676 |  127734445 |  169210693
    num cache misses                 |     266637 |    1088320 |    1972231 |    5638223
    miss rate                        |      0.36% |      0.74% |      1.54% |      3.33%
    mpki                             |       1.07 |       3.12 |       7.84 |      15.98
  Cache L2                           |            |            |            |           
    num cache accesses               |     269909 |    1576122 |    1994329 |    7142739
    num cache misses                 |     258449 |      80069 |     277369 |      23259
    miss rate                        |     95.75% |      5.08% |     13.91% |      0.33%
    mpki                             |       1.03 |       0.23 |       1.10 |       0.07
  Cache L3                           |            |            |            |           
    num cache accesses               |     260410 |      82794 |     295895 |      24390
    num cache misses                 |     258074 |      42914 |     155984 |      22779
    miss rate                        |     99.10% |     51.83% |     52.72% |     93.39%
    mpki                             |       1.03 |       0.12 |       0.62 |       0.06
DRAM summary                         |            |            |            |           
  num dram accesses                  |     725019 |          0 |          0 |          0
  average dram access latency (ns)   |     113.01 |        inf |        inf |        inf
  average dram queueing delay        |       3.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
