                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3100857147 |   812056118 |  6377693107 |  3408650672 |  4225000554 |   529050260 |  2486995729 |   249999989
  Cycles                             |  3457468562 |  3457468566 |  3457468579 |  3457468598 |  3457468525 |  3457469384 |  3457468528 |  3457465551
  IPC                                |        0.90 |        0.23 |        1.84 |        0.99 |        1.22 |        0.15 |        0.72 |        0.07
  Time (ns)                          |  1152489521 |  1152489522 |  1152489527 |  1152489533 |  1152489509 |  1152489795 |  1152489510 |  1152488517
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   473960302 |   111742101 |  1177007060 |   181808983 |   637221255 |   123974542 |   378823915 |    43244780
  num incorrect                      |   121599396 |    15313180 |    80294306 |   130134697 |    71598363 |    13762488 |    81214450 |    11689069
  misprediction rate                 |      20.42% |      12.05% |       6.39% |      41.72% |      10.10% |       9.99% |      17.65% |      21.28%
  mpki                               |       39.21 |       18.86 |       12.59 |       38.18 |       16.95 |       26.01 |       32.66 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   403461455 |   142296079 |  1045782690 |   276458177 |   676450184 |    44700815 |   343177907 |    23761816
    num misses                       |          19 |         100 |          39 |          52 |       24717 |       36558 |         475 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1043663616 |   378469973 |  2078482680 |  1003216459 |  1701574532 |   183296849 |   964954504 |    88558906
    num misses                       |     4622354 |    14740421 |          23 |       58962 |     9503814 |     2811864 |     5128684 |    21159932
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.56% |       1.53% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.15 |        0.00 |        0.02 |        2.25 |        5.31 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4622373 |    14740521 |          62 |       59014 |     9528531 |     2848422 |     5129159 |    21159935
    num misses                       |      967589 |     4422761 |          62 |       52576 |     1354646 |     2409092 |      506229 |    10898276
    miss rate                        |      20.93% |      30.00% |     100.00% |      89.09% |      14.22% |      84.58% |       9.87% |      51.50%
    mpki                             |        0.31 |        5.45 |        0.00 |        0.02 |        0.32 |        4.55 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   403461455 |   142296079 |  1045782690 |   276458177 |   676450184 |    44700815 |   343177907 |    23761816
    num cache misses                 |     2459015 |     3217256 |    10204477 |      112726 |    12860241 |      854904 |    19916963 |      196132
    miss rate                        |       0.61% |       2.26% |       0.98% |       0.04% |       1.90% |       1.91% |       5.80% |       0.83%
    mpki                             |        0.79 |        3.96 |        1.60 |        0.03 |        3.04 |        1.62 |        8.01 |        0.78
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1043663616 |   378469973 |  2078482680 |  1003216459 |  1701574532 |   183296849 |   964954504 |    88558906
    num cache misses                 |     4632488 |    21741131 |      190454 |     3670027 |    15896221 |    15775699 |    22670902 |    28784216
    miss rate                        |       0.44% |       5.74% |       0.01% |       0.37% |       0.93% |       8.61% |       2.35% |      32.50%
    mpki                             |        1.49 |       26.77 |        0.03 |        1.08 |        3.76 |       29.82 |        9.12 |      115.14
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8025328 |    29670192 |    10428332 |     3951095 |    29133452 |    16669971 |    43506763 |    32578209
    num cache misses                 |     3632391 |    21475748 |      668241 |     3665624 |    15356276 |    15942208 |    22154368 |    24478268
    miss rate                        |      45.26% |      72.38% |       6.41% |      92.77% |      52.71% |      95.63% |      50.92% |      75.14%
    mpki                             |        1.17 |       26.45 |        0.10 |        1.08 |        3.63 |       30.13 |        8.91 |       97.91
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4585622 |    26195503 |      701642 |     3836560 |    15734746 |    15982689 |    23074382 |    28101655
    num cache misses                 |     2129872 |    15829846 |      653731 |     3638877 |     3536345 |    14665232 |     4823697 |    18052220
    miss rate                        |      46.45% |      60.43% |      93.17% |      94.85% |      22.47% |      91.76% |      20.90% |      64.24%
    mpki                             |        0.69 |       19.49 |        0.10 |        1.07 |        0.84 |       27.72 |        1.94 |       72.21
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    80340119 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      127.70 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       17.69 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      69.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
