                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  6304365357 |  3500908663 |  1155784360 |   433674274 |  1147526387 |  6456002640 |  1935607844 |  3952880284 |  1717796378 |   249999981 |  5710960143 |   684334379 |  6955478109 |  8329114203 |   871906527 |  1750001785
  Cycles                             |  5292785262 |  5292785381 |  5292786770 |  5292785721 |  5292785594 |  5292786662 |  5292786099 |  5292785289 |  5292785563 |  5292781364 |  5292785185 |  5292786909 |  5292786221 |  5292785209 |  5292786211 |  5292785443
  IPC                                |        1.19 |        0.66 |        0.22 |        0.08 |        0.22 |        1.22 |        0.37 |        0.75 |        0.32 |        0.05 |        1.08 |        0.13 |        1.31 |        1.57 |        0.16 |        0.33
  Time (ns)                          |  1764261754 |  1764261794 |  1764262257 |  1764261907 |  1764261865 |  1764262221 |  1764262033 |  1764261763 |  1764261854 |  1764260455 |  1764261728 |  1764262303 |  1764262074 |  1764261736 |  1764262070 |  1764261814
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   682949938 |   191518063 |    70233795 |    59627180 |    61542844 |   430272731 |   248578475 |   317853343 |    39469237 |    58565837 |   252019887 |    12633245 |   320298402 |  1537142620 |     7903666 |   267161230
  num incorrect                      |   104066748 |   131845269 |    42264562 |     8211360 |     1439699 |    73796766 |    58313390 |    53387448 |      703564 |     6500447 |    14303375 |    17616741 |     2664104 |   104862253 |       52918 |    56862494
  misprediction rate                 |      13.22% |      40.77% |      37.57% |      12.10% |       2.29% |      14.64% |      19.00% |      14.38% |       1.75% |       9.99% |       5.37% |      58.24% |       0.82% |       6.39% |       0.67% |      17.55%
  mpki                               |       16.51 |       37.66 |       36.57 |       18.93 |        1.25 |       11.43 |       30.13 |       13.51 |        0.41 |       26.00 |        2.50 |       25.74 |        0.38 |       12.59 |        0.06 |       32.49
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   742364804 |   287068241 |   137882288 |    75954759 |   114827598 |   783350685 |   271497836 |   579053807 |   153671753 |    21135842 |   544032163 |    74012992 |   532120874 |  1365767033 |    77059449 |   240912089
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         182 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         363
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2833679327 |  1035135831 |   531539659 |   202077702 |   400404842 |  2722018844 |   758295007 |  1895091477 |   675454589 |    86633855 |  1736846629 |   248955336 |  4002419422 |  2714447568 |   237331574 |   678523243
    num misses                       |    28622661 |       63134 |     3641358 |     7864085 |      610000 |    19299984 |     1321125 |    10578932 |      358520 |     1331684 |      556387 |     1723342 |      539816 |          23 |      423526 |     3601569
    miss rate                        |       1.01% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.17% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.54 |        0.02 |        3.15 |       18.13 |        0.53 |        2.99 |        0.68 |        2.68 |        0.21 |        5.33 |        0.10 |        2.52 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    28622671 |       63186 |     3641368 |     7864177 |      610047 |    19300002 |     1321307 |    10578997 |      358524 |     1349125 |      556395 |     1723356 |      539859 |          62 |      423529 |     3601932
    num misses                       |     2533046 |       56478 |     2892776 |     2346768 |      190023 |      147487 |      213657 |       67079 |      187984 |     1140473 |       13863 |     1723337 |      154870 |          62 |      423210 |      354865
    miss rate                        |       8.85% |      89.38% |      79.44% |      29.84% |      31.15% |       0.76% |      16.17% |       0.63% |      52.43% |      84.53% |       2.49% |     100.00% |      28.69% |     100.00% |      99.92% |       9.85%
    mpki                             |        0.40 |        0.02 |        2.50 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.52 |        0.02 |        0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   742364804 |   287068241 |   137882288 |    75954759 |   114827598 |   783350685 |   271497836 |   579053807 |   153671753 |    21135842 |   544032163 |    74012992 |   532120874 |  1365767033 |    77059449 |   240912089
    num cache misses                 |      131038 |      114474 |       40771 |      977759 |       44590 |     6873780 |     8063437 |    17483136 |       61863 |      348401 |       64666 |       16454 |      256890 |    13312355 |      129276 |    13709676
    miss rate                        |       0.02% |       0.04% |       0.03% |       1.29% |       0.04% |       0.88% |       2.97% |       3.02% |       0.04% |       1.65% |       0.01% |       0.02% |       0.05% |       0.97% |       0.17% |       5.69%
    mpki                             |        0.02 |        0.03 |        0.04 |        2.25 |        0.04 |        1.06 |        4.17 |        4.42 |        0.04 |        1.39 |        0.01 |        0.02 |        0.04 |        1.60 |        0.15 |        7.83
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2833679327 |  1035135831 |   531539659 |   202077702 |   400404842 |  2722018844 |   758295007 |  1895091477 |   675454589 |    86633855 |  1736846629 |   248955336 |  4002419422 |  2714447568 |   237331574 |   678523243
    num cache misses                 |    90583050 |     3979232 |     8290080 |    11267128 |    14126474 |    13105308 |     9377643 |    62785342 |    17432981 |     7414324 |    46278724 |    19016028 |    36089079 |      242570 |    44684652 |    16017906
    miss rate                        |       3.20% |       0.38% |       1.56% |       5.58% |       3.53% |       0.48% |       1.24% |       3.31% |       2.58% |       8.56% |       2.66% |       7.64% |       0.90% |       0.01% |      18.83% |       2.36%
    mpki                             |       14.37 |        1.14 |        7.17 |       25.98 |       12.31 |        2.03 |        4.84 |       15.88 |       10.15 |       29.66 |        8.10 |       27.79 |        5.19 |        0.03 |       51.25 |        9.15
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    91072026 |     4298496 |     9685803 |    14810683 |    16251405 |    20189636 |    18234506 |    80384327 |    17524241 |     7782560 |    46615154 |    21387505 |    36363185 |    13596652 |    44814960 |    30543709
    num cache misses                 |    35525946 |     3961771 |     6413362 |     9452809 |    10425998 |     1778702 |     4761736 |     2573608 |    11976835 |     7350147 |     1789585 |    19032335 |    19586013 |      851001 |    27223765 |    11816764
    miss rate                        |      39.01% |      92.17% |      66.21% |      63.82% |      64.15% |       8.81% |      26.11% |       3.20% |      68.34% |      94.44% |       3.84% |      88.99% |      53.86% |       6.26% |      60.75% |      38.69%
    mpki                             |        5.64 |        1.13 |        5.55 |       21.80 |        9.09 |        0.28 |        2.46 |        0.65 |        6.97 |       29.40 |        0.31 |       27.81 |        2.82 |        0.10 |       31.22 |        6.75
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    35893452 |     4170933 |     8034019 |    12029538 |    12598291 |     1995555 |     5579554 |     2709028 |    12017165 |     7370916 |     2073129 |    21387358 |    19605184 |      892728 |    27224797 |    12636529
    num cache misses                 |     1741979 |     3957841 |     5016704 |     8607010 |    10303984 |     1771933 |     4456297 |     2549296 |    11902388 |     7213937 |     1785991 |    19018214 |     4023867 |      847346 |    27010827 |     4650823
    miss rate                        |       4.85% |      94.89% |      62.44% |      71.55% |      81.79% |      88.79% |      79.87% |      94.10% |      99.04% |      97.87% |      86.15% |      88.92% |      20.52% |      94.92% |      99.21% |      36.80%
    mpki                             |        0.28 |        1.13 |        4.34 |       19.85 |        8.98 |        0.27 |        2.30 |        0.64 |        6.93 |       28.86 |        0.31 |       27.79 |        0.58 |        0.10 |       30.98 |        2.66
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   168974009 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      410.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      300.18 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
