                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   377068262 |  2351921917 |   273633953 |   382636148 |   249999973 |  1308032020 |   656156669 |   259458069 |  4461870548 |   620975036 |  1530291873 |   493296359 |  4520799449 |  1352765298 |  2406979976 |  4757810423
  Cycles                             |  3634053104 |  3634052523 |  3634052599 |  3634053092 |  3634051589 |  3634053568 |  3634054150 |  3634053036 |  3634052403 |  3634052403 |  3634053994 |  3634053898 |  3634052411 |  3634054196 |  3634052408 |  3634054174
  IPC                                |        0.10 |        0.65 |        0.08 |        0.11 |        0.07 |        0.36 |        0.18 |        0.07 |        1.23 |        0.17 |        0.42 |        0.14 |        1.24 |        0.37 |        0.66 |        1.31
  Time (ns)                          |  1211351035 |  1211350841 |  1211350867 |  1211351031 |  1211350530 |  1211351190 |  1211351384 |  1211351012 |  1211350801 |  1211350801 |  1211351332 |  1211351300 |  1211350804 |  1211351399 |  1211350803 |  1211351392
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    29879564 |   434049244 |    46757213 |     7197973 |    40600608 |    79503116 |    40148023 |    35709322 |   196845659 |    18935085 |   164919448 |     4447639 |   363513529 |     1760422 |   137749654 |   635028991
  num incorrect                      |     2448721 |    29610944 |     4213819 |    10022173 |     2521753 |    47840930 |     1513640 |     4896801 |    11171980 |     9092612 |    25017070 |       29724 |    61077998 |       29834 |    23310458 |    63934081
  misprediction rate                 |       7.57% |       6.39% |       8.27% |      58.20% |       5.85% |      37.57% |       3.63% |      12.06% |       5.37% |      32.44% |      13.17% |       0.66% |      14.39% |       1.67% |      14.47% |       9.15%
  mpki                               |        6.49 |       12.59 |       15.40 |       26.19 |       10.09 |       36.57 |        2.31 |       18.87 |        2.50 |       14.64 |       16.35 |        0.06 |       13.51 |        0.02 |        9.68 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31849566 |   385658106 |    31881579 |    41970350 |    41868591 |   156112880 |    62499958 |    45456338 |   425090220 |    48214647 |   179843371 |    43596333 |   662219969 |   154959170 |   270773098 |   712270301
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        3107
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   103808072 |   766493410 |    94335978 |   140421260 |    75636447 |   601567327 |   219798393 |   120891278 |  1357172024 |   280329057 |   687722689 |   133944927 |  2167463843 |  1011916751 |  1129624067 |  1853280513
    num misses                       |      508625 |          23 |     1570293 |      999511 |       88470 |     4130759 |     1752245 |     4715504 |      434713 |      285273 |     7227051 |      237604 |    12089220 |    36529668 |      728430 |      577868
    miss rate                        |       0.49% |       0.00% |       1.66% |       0.71% |       0.12% |       0.69% |       0.80% |       3.90% |       0.03% |       0.10% |       1.05% |       0.18% |       0.56% |       3.61% |       0.06% |       0.03%
    mpki                             |        1.35 |        0.00 |        5.74 |        2.61 |        0.35 |        3.16 |        2.67 |       18.17 |        0.10 |        0.46 |        4.72 |        0.48 |        2.67 |       27.00 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      508667 |          62 |     1570335 |      999525 |       88474 |     4130769 |     1752267 |     4715588 |      434721 |      285276 |     7227061 |      237607 |    12089285 |    36529674 |      728486 |      580975
    num misses                       |      160289 |          62 |      431206 |      999514 |       88474 |     3284261 |      160346 |     1417256 |       10875 |      189638 |      640450 |      237424 |       77126 |    26076603 |      114857 |       16980
    miss rate                        |      31.51% |     100.00% |      27.46% |     100.00% |     100.00% |      79.51% |       9.15% |      30.05% |       2.50% |      66.48% |       8.86% |      99.92% |       0.64% |      71.38% |      15.77% |       2.92%
    mpki                             |        0.43 |        0.00 |        1.58 |        2.61 |        0.35 |        2.51 |        0.24 |        5.46 |        0.00 |        0.31 |        0.42 |        0.48 |        0.02 |       19.28 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31849566 |   385658106 |    31881579 |    41970350 |    41868591 |   156112880 |    62499958 |    45456338 |   425090220 |    48214647 |   179843371 |    43596333 |   662219969 |   154959170 |   270773098 |   712270301
    num cache misses                 |       60528 |     4994336 |       35952 |       33687 |        7090 |       87279 |      412377 |      993250 |       72421 |       72442 |      132195 |      338402 |    21933933 |      655029 |      785417 |    14645305
    miss rate                        |       0.19% |       1.30% |       0.11% |       0.08% |       0.02% |       0.06% |       0.66% |       2.19% |       0.02% |       0.15% |       0.07% |       0.78% |       3.31% |       0.42% |       0.29% |       2.06%
    mpki                             |        0.16 |        2.12 |        0.13 |        0.09 |        0.03 |        0.07 |        0.63 |        3.83 |        0.02 |        0.12 |        0.09 |        0.69 |        4.85 |        0.48 |        0.33 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   103808072 |   766493410 |    94335978 |   140421260 |    75636447 |   601567327 |   219798393 |   120891278 |  1357172024 |   280329057 |   687722689 |   133944927 |  2167463843 |  1011916751 |  1129624067 |  1853280513
    num cache misses                 |     5565555 |      495650 |    11231384 |    10769879 |     5663731 |     9314116 |    12451770 |     6924985 |    35981572 |    13824753 |    22122962 |    25104864 |    72959720 |    11135797 |     6930915 |    25753166
    miss rate                        |       5.36% |       0.06% |      11.91% |       7.67% |       7.49% |       1.55% |       5.67% |       5.73% |       2.65% |       4.93% |       3.22% |      18.74% |       3.37% |       1.10% |       0.61% |       1.39%
    mpki                             |       14.76 |        0.21 |       41.05 |       28.15 |       22.65 |        7.12 |       18.98 |       26.69 |        8.06 |       22.26 |       14.46 |       50.89 |       16.14 |        8.23 |        2.88 |        5.41
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5674587 |     5574306 |    12519554 |    12213337 |     7690500 |    10174677 |    13758997 |     9331788 |    36185142 |    14692068 |    22492063 |    25443271 |    94913802 |    11791436 |     7724761 |    40580661
    num cache misses                 |     5210696 |     2011956 |     9954498 |    10803566 |     5670821 |     8757274 |     6003539 |     6794868 |     1180244 |    12288158 |    15575646 |    16551488 |    14667573 |     8262991 |     5436324 |     2326131
    miss rate                        |      91.83% |      36.09% |      79.51% |      88.46% |      73.74% |      86.07% |      43.63% |      72.81% |       3.26% |      83.64% |      69.25% |      65.05% |      15.45% |      70.08% |      70.38% |       5.73%
    mpki                             |       13.82 |        0.86 |       36.38 |       28.23 |       22.68 |        6.69 |        9.15 |       26.19 |        0.26 |       19.79 |       10.18 |       33.55 |        3.24 |        6.11 |        2.26 |        0.49
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     5259326 |     2096278 |    11207203 |    12213337 |     7690500 |     9639356 |     6902662 |     8210654 |     1315086 |    13083031 |    15826483 |    16551493 |    14692037 |     8263792 |     5445668 |     2508519
    num cache misses                 |     4588656 |     1778355 |     6869587 |    10768231 |     5660165 |     2547519 |     3450758 |     4747529 |      761270 |    12136048 |     3845958 |    15205699 |      459605 |     7129235 |     3269927 |     1106553
    miss rate                        |      87.25% |      84.83% |      61.30% |      88.17% |      73.60% |      26.43% |      49.99% |      57.82% |      57.89% |      92.76% |      24.30% |      91.87% |       3.13% |      86.27% |      60.05% |      44.11%
    mpki                             |       12.17 |        0.76 |       25.11 |       28.14 |       22.64 |        1.95 |        5.26 |       18.30 |        0.17 |       19.54 |        2.51 |       30.82 |        0.10 |        5.27 |        1.36 |        0.23
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   118092625 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      489.03 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      379.02 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      97.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
