                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  430920149 |  887657111 |  700828589 |  249999984
  Cycles                             |  520670152 |  520669955 |  520670011 |  520667467
  IPC                                |       0.83 |       1.70 |       1.35 |       0.48
  Time (ns)                          |  173556717 |  173556652 |  173556670 |  173555822
Branch predictor stats               |            |            |            |           
  num correct                        |   65208632 |   40866277 |   40186008 |   15199251
  num incorrect                      |    7254505 |     338117 |    6863369 |    9146162
  misprediction rate                 |     10.01% |      0.82% |     14.59% |     37.57%
  mpki                               |      16.83 |       0.38 |       9.79 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   68759898 |   67901323 |   78906774 |   29844534
    num misses                       |       2510 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  172085477 |  510793894 |  328526905 |  114926447
    num misses                       |     856209 |      68207 |     210143 |     791197
    miss rate                        |      0.50% |      0.01% |      0.06% |      0.69%
    mpki                             |       1.99 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     858719 |      68250 |     210199 |     791207
    num misses                       |     126363 |      20732 |      33080 |     629351
    miss rate                        |     14.72% |     30.38% |     15.74% |     79.54%
    mpki                             |       0.29 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   68759898 |   67901323 |   78906774 |   29844534
    num cache misses                 |    1205646 |      41411 |     165304 |      12055
    miss rate                        |      1.75% |      0.06% |      0.21% |      0.04%
    mpki                             |       2.80 |       0.05 |       0.24 |       0.05
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  172085477 |  510793894 |  328526905 |  114926447
    num cache misses                 |    1528808 |    4645265 |    2022775 |    1808326
    miss rate                        |      0.89% |      0.91% |      0.62% |      1.57%
    mpki                             |       3.55 |       5.23 |       2.89 |       7.23
  Cache L2                           |            |            |            |           
    num cache accesses               |    2854177 |    4693558 |    2197061 |    2115296
    num cache misses                 |    1157898 |    2622290 |    1283163 |    1462966
    miss rate                        |     40.57% |     55.87% |     58.40% |     69.16%
    mpki                             |       2.69 |       2.95 |       1.83 |       5.85
  Cache L3                           |            |            |            |           
    num cache accesses               |    1278828 |    2630276 |    1299112 |    1791170
    num cache misses                 |    1112117 |    1051440 |     831242 |    1206136
    miss rate                        |     86.96% |     39.97% |     63.99% |     67.34%
    mpki                             |       2.58 |       1.18 |       1.19 |       4.82
DRAM summary                         |            |            |            |           
  num dram accesses                  |    6134554 |          0 |          0 |          0
  average dram access latency (ns)   |     114.61 |        inf |        inf |        inf
  average dram queueing delay        |       4.60 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     35.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
