                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   620328195 |  1477972010 |   611521211 |   921012292 |  1694902829 |  1915407936 |   368487842 |  1197392566 |  1990614514 |  3054871066 |   577787435 |  3383003179 |   249999886 |  2095439236 |  1475293123 |  1202506253
  Cycles                             |  2966715355 |  2966714100 |  2966715072 |  2966715164 |  2966714697 |  2966714100 |  2966715591 |  2966714118 |  2966715887 |  2966714112 |  2966714361 |  2966714100 |  2966710991 |  2966714111 |  2966714180 |  2966714102
  IPC                                |        0.21 |        0.50 |        0.21 |        0.31 |        0.57 |        0.65 |        0.12 |        0.40 |        0.67 |        1.03 |        0.19 |        1.14 |        0.08 |        0.71 |        0.50 |        0.41
  Time (ns)                          |   988905118 |   988904700 |   988905024 |   988905055 |   988904899 |   988904700 |   988905197 |   988904706 |   988905296 |   988904704 |   988904787 |   988904700 |   988903664 |   988904704 |   988904727 |   988904701
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33558809 |   190220649 |    37568546 |    20845946 |   255782703 |    88196167 |     7039920 |     1554845 |   108132946 |   271183616 |    18255335 |   272094685 |    34399075 |   119673781 |    26819868 |   132303732
  num incorrect                      |      784946 |    44448514 |     1251655 |      370492 |    28683662 |      732041 |     9769287 |       26352 |    75313410 |    45257716 |     8683699 |    45686778 |     4720676 |    20246055 |     3990859 |    20141232
  misprediction rate                 |       2.29% |      18.94% |       3.22% |       1.75% |      10.08% |       0.82% |      58.12% |       1.67% |      41.05% |      14.30% |      32.23% |      14.38% |      12.07% |      14.47% |      12.95% |      13.21%
  mpki                               |        1.27 |       30.07 |        2.05 |        0.40 |       16.92 |        0.38 |       26.51 |        0.02 |       37.83 |       14.81 |       15.03 |       13.50 |       18.88 |        9.66 |        2.71 |       16.75
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    62413389 |   207285560 |    58247501 |    82718860 |   271247370 |   146531864 |    40737544 |   137171016 |   162390099 |   346945526 |    44983699 |   495603661 |    43801034 |   236031857 |   140380322 |   141304004
    num misses                       |          47 |         161 |          22 |           4 |        9926 |          43 |          14 |           6 |          52 |        1091 |           3 |          65 |          84 |          56 |          78 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   216756295 |   577841598 |   203017886 |   363401025 |   681620528 |  1102189125 |   136325033 |   895658822 |   587430008 |  1277309910 |   257232941 |  1621991838 |   116504258 |   984045234 |   753091961 |   533715143
    num misses                       |      339368 |     1026179 |     1714529 |      187853 |     3736278 |      148253 |      979500 |    32242483 |       35706 |      668146 |      263170 |     9055682 |     4542733 |      638106 |     1675546 |     5613580
    miss rate                        |       0.16% |       0.18% |       0.84% |       0.05% |       0.55% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.05%
    mpki                             |        0.55 |        0.69 |        2.80 |        0.20 |        2.20 |        0.08 |        2.66 |       26.93 |        0.02 |        0.22 |        0.46 |        2.68 |       18.17 |        0.30 |        1.14 |        4.67
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      339415 |     1026340 |     1714551 |      187857 |     3746204 |      148296 |      979514 |    32242489 |       35758 |      669237 |      263173 |     9055747 |     4542817 |      638162 |     1675624 |     5613590
    num misses                       |      105246 |      164187 |      153770 |      101678 |      535925 |       43496 |      979503 |    23030235 |       31960 |       21260 |      176697 |       57453 |     1361705 |      100279 |       22083 |      495041
    miss rate                        |      31.01% |      16.00% |       8.97% |      54.13% |      14.31% |      29.33% |     100.00% |      71.43% |      89.38% |       3.18% |      67.14% |       0.63% |      29.97% |      15.71% |       1.32% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.23 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.01 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62413389 |   207285560 |    58247501 |    82718860 |   271247370 |   146531864 |    40737544 |   137171016 |   162390099 |   346945526 |    44983699 |   495603661 |    43801034 |   236031857 |   140380322 |   141304004
    num cache misses                 |       13191 |     5977039 |       50339 |       12344 |     4528629 |       56559 |        4966 |       80141 |       30807 |     4187997 |        9464 |    14631925 |      460708 |      356504 |       24721 |       14516
    miss rate                        |       0.02% |       2.88% |       0.09% |       0.01% |       1.67% |       0.04% |       0.01% |       0.06% |       0.02% |       1.21% |       0.02% |       2.95% |       1.05% |       0.15% |       0.02% |       0.01%
    mpki                             |        0.02 |        4.04 |        0.08 |        0.01 |        2.67 |        0.03 |        0.01 |        0.07 |        0.02 |        1.37 |        0.02 |        4.33 |        1.84 |        0.17 |        0.02 |        0.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   216756295 |   577841598 |   203017886 |   363401025 |   681620528 |  1102189125 |   136325033 |   895658822 |   587430008 |  1277309910 |   257232941 |  1621991838 |   116504258 |   984045234 |   753091961 |   533715143
    num cache misses                 |     7750319 |     7114731 |    12007545 |     9202194 |     5965658 |     9948908 |    10505865 |     9766457 |     2185679 |    11586880 |    12815921 |    53420808 |     6474508 |     5900101 |    11501098 |    17903412
    miss rate                        |       3.58% |       1.23% |       5.91% |       2.53% |       0.88% |       0.90% |       7.71% |       1.09% |       0.37% |       0.91% |       4.98% |       3.29% |       5.56% |       0.60% |       1.53% |       3.35%
    mpki                             |       12.49 |        4.81 |       19.64 |        9.99 |        3.52 |        5.19 |       28.51 |        8.16 |        1.10 |        3.79 |       22.18 |       15.79 |       25.90 |        2.82 |        7.80 |       14.89
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8850199 |    13576821 |    12912284 |     9224378 |    10755930 |    10031968 |    11920690 |     9851442 |     2271272 |    15847952 |    13621481 |    68078563 |     8282808 |     6271606 |    12018361 |    18130012
    num cache misses                 |     5672320 |     1978285 |     3385937 |     6424839 |     2319776 |     5109621 |    10510742 |     6508154 |     2118219 |     1334071 |    11320038 |      623896 |     4937701 |     3003624 |     1987885 |     5361985
    miss rate                        |      64.09% |      14.57% |      26.22% |      69.65% |      21.57% |      50.93% |      88.17% |      66.06% |      93.26% |       8.42% |      83.10% |       0.92% |      59.61% |      47.89% |      16.54% |      29.58%
    mpki                             |        9.14 |        1.34 |        5.54 |        6.98 |        1.37 |        2.67 |       28.52 |        5.44 |        1.06 |        0.44 |       19.59 |        0.18 |       19.75 |        1.43 |        1.35 |        4.46
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6796600 |     2483815 |     4248456 |     6438219 |     2586380 |     5147655 |    11920601 |     6527618 |     2174232 |     1424128 |    12116134 |      654564 |     6293886 |     3105492 |     2506745 |     5677334
    num cache misses                 |     5589605 |     1918196 |     3303772 |     6412276 |     2285159 |     4335044 |    10506943 |     6277482 |     2117336 |     1311004 |    11308318 |      623535 |     4513465 |     2903763 |     1903540 |     3865701
    miss rate                        |      82.24% |      77.23% |      77.76% |      99.60% |      88.35% |      84.21% |      88.14% |      96.17% |      97.38% |      92.06% |      93.33% |      95.26% |      71.71% |      93.50% |      75.94% |      68.09%
    mpki                             |        9.01 |        1.30 |        5.40 |        6.96 |        1.35 |        2.26 |       28.51 |        5.24 |        1.06 |        0.43 |       19.57 |        0.18 |       18.05 |        1.39 |        1.29 |        3.21
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    95325767 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      429.36 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      319.35 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
