                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  5126009733 |  3514450481 |  1166762597 |   435846375 |  1152226201 |  6476582401 |  1959497758 |  3997700302 |  1722286393 |   249999981 |  5739341402 |   686325962 |  8364663469 |  8332188835 |   875192876 |  1723835511
  Cycles                             |  5286556800 |  5286556803 |  5286556800 |  5286557282 |  5286558140 |  5286556812 |  5286557844 |  5286556800 |  5286558438 |  5286552677 |  5286557882 |  5286557913 |  5286557895 |  5286556999 |  5286556800 |  5286559556
  IPC                                |        0.97 |        0.66 |        0.22 |        0.08 |        0.22 |        1.23 |        0.37 |        0.76 |        0.33 |        0.05 |        1.09 |        0.13 |        1.58 |        1.58 |        0.17 |        0.33
  Time (ns)                          |  1762185600 |  1762185601 |  1762185600 |  1762185761 |  1762186047 |  1762185604 |  1762185948 |  1762185600 |  1762186146 |  1762184226 |  1762185961 |  1762185971 |  1762185965 |  1762185666 |  1762185600 |  1762186519
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   555806320 |   191855880 |    70902662 |    59929366 |    61725469 |   431480601 |   251990854 |   321452953 |    39595919 |    58565837 |   253480010 |    12655524 |   385194905 |  1537710074 |     7933065 |   261536611
  num incorrect                      |    84707119 |   132509345 |    42666672 |     8252839 |     1444005 |    74041717 |    58969814 |    54006570 |      705903 |     6500447 |    14383287 |    17652385 |     3204141 |   104901007 |       53114 |    56810506
  misprediction rate                 |      13.22% |      40.85% |      37.57% |      12.10% |       2.29% |      14.65% |      18.96% |      14.38% |       1.75% |       9.99% |       5.37% |      58.24% |       0.82% |       6.39% |       0.67% |      17.85%
  mpki                               |       16.52 |       37.70 |       36.57 |       18.94 |        1.25 |       11.43 |       30.09 |       13.51 |        0.41 |       26.00 |        2.51 |       25.72 |        0.38 |       12.59 |        0.06 |       32.96
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   603511436 |   287914850 |   139193149 |    76340024 |   115227600 |   785864681 |   274836186 |   585590219 |   154048920 |    21135842 |   546553960 |    74186760 |   639932793 |  1366271297 |    77349871 |   238857752
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         183 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         357
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2303419228 |  1038740531 |   536555170 |   203083771 |   402250832 |  2730812202 |   766689970 |  1916705889 |   677125769 |    86633855 |  1744673044 |   249530101 |  4813303530 |  2715449966 |   238220751 |   669563886
    num misses                       |    23187991 |       63158 |     3675710 |     7905208 |      610700 |    19377986 |     1351341 |    10688036 |      359880 |     1331685 |      559784 |     1725726 |      649528 |          23 |      425089 |     3565195
    miss rate                        |       1.01% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
