                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   862251308 |  1398692059 |  1707940343 |   973455461 |   758979729 |  1209759065 |  1884508890
  Cycles                             |  1129795274 |  1129796426 |  1129796645 |  1129796315 |  1129796315 |  1129796323 |  1129796534 |  1129796512
  IPC                                |        0.22 |        0.76 |        1.24 |        1.51 |        0.86 |        0.67 |        1.07 |        1.67
  Time (ns)                          |   376598425 |   376598809 |   376598882 |   376598772 |   376598772 |   376598774 |   376598845 |   376598837
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19289081 |    80144137 |    75223567 |     1271526 |    46139180 |   182457712 |   249072990
  num incorrect                      |     2521753 |      341802 |    13570853 |     4265827 |       21550 |    27764762 |    20489815 |    25323778
  misprediction rate                 |       5.85% |       1.74% |      14.48% |       5.37% |       1.67% |      37.57% |      10.10% |       9.23%
  mpki                               |       10.09 |        0.40 |        9.70 |        2.50 |        0.02 |       36.58 |       16.94 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77768427 |   157456126 |   162875513 |   111495608 |    90592681 |   193667834 |   283692185
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7288 |        1311
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   340917777 |   656454979 |   520004829 |   728226407 |   348937016 |   487237656 |   739322752
    num misses                       |       88470 |      171531 |      420377 |      165751 |    26327088 |     2401289 |     2739543 |      234476
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.56% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.04 |        3.16 |        2.26 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      171535 |      420433 |      165759 |    26327094 |     2401299 |     2746831 |      235787
    num misses                       |       88474 |       95780 |       66406 |        4285 |    18842351 |     1909014 |      394436 |        7014
    miss rate                        |     100.00% |      55.84% |      15.79% |       2.59% |      71.57% |      79.50% |      14.36% |       2.97%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.36 |        2.52 |        0.33 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77768427 |   157456126 |   162875513 |   111495608 |    90592681 |   193667834 |   283692185
    num cache misses                 |        7090 |      100230 |      453931 |       30765 |      469314 |       49678 |     3721504 |     5836717
    miss rate                        |       0.02% |       0.13% |       0.29% |       0.02% |       0.42% |       0.05% |       1.92% |       2.06%
    mpki                             |        0.03 |        0.12 |        0.32 |        0.02 |        0.48 |        0.07 |        3.08 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   340917777 |   656454979 |   520004829 |   728226407 |   348937016 |   487237656 |   739322752
    num cache misses                 |     5663673 |     8514074 |     4015272 |    13816646 |     8023615 |     5388409 |     4597978 |     9562893
    miss rate                        |       7.49% |       2.50% |       0.61% |       2.66% |       1.10% |       1.54% |       0.94% |       1.29%
    mpki                             |       22.65 |        9.87 |        2.87 |        8.09 |        8.24 |        7.10 |        3.80 |        5.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690457 |     8614904 |     4474387 |    13906317 |     8493312 |     5882525 |     8474798 |    15469768
    num cache misses                 |     5670763 |     6231647 |     3145487 |      502498 |     5941051 |     5062062 |     4464522 |      934081
    miss rate                        |      73.74% |      72.34% |      70.30% |       3.61% |      69.95% |      86.05% |      52.68% |       6.04%
    mpki                             |       22.68 |        7.23 |        2.25 |        0.29 |        6.10 |        6.67 |        3.69 |        0.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690457 |     6233120 |     3151150 |      563597 |     5941548 |     5571724 |     4620452 |     1004448
    num cache misses                 |     5660106 |     6007187 |     1838002 |      350665 |     5067616 |     1451033 |     1378982 |      502937
    miss rate                        |      73.60% |      96.38% |      58.33% |      62.22% |      85.29% |      26.04% |      29.85% |      50.07%
    mpki                             |       22.64 |        6.97 |        1.31 |        0.21 |        5.21 |        1.91 |        1.14 |        0.27
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29786279 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.45 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.44 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
