                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   730127472 |   342276692 |   415567856 |   249999875
  Cycles                             |  1140717900 |  1140717647 |  1140718262 |  1140715219
  IPC                                |        0.64 |        0.30 |        0.36 |        0.22
  Time (ns)                          |   380239300 |   380239216 |   380239421 |   380238406
Branch predictor stats               |             |             |             |            
  num correct                        |      950251 |     6748685 |    25223166 |    38165828
  num incorrect                      |       16104 |     9303311 |      986856 |     8123236
  misprediction rate                 |       1.67% |      57.96% |       3.77% |      17.55%
  mpki                               |        0.02 |       27.18 |        2.37 |       32.49
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    83635766 |    38465912 |    39655230 |    34415971
    num misses                       |           6 |          14 |          22 |         133
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   546162386 |   128636431 |   140804329 |    96931746
    num misses                       |    19685919 |      919092 |     1137127 |      514411
    miss rate                        |       3.60% |       0.71% |       0.81% |       0.53%
    mpki                             |       26.96 |        2.69 |        2.74 |        2.06
  L2 TLB                             |             |             |             |            
    num accesses                     |    19685925 |      919106 |     1137149 |      514544
    num misses                       |    14070706 |      919095 |       98506 |       50816
    miss rate                        |      71.48% |     100.00% |       8.66% |       9.88%
    mpki                             |       19.27 |        2.69 |        0.24 |        0.20
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    83635766 |    38465912 |    39655230 |    34415971
    num cache misses                 |      495021 |       19752 |      264935 |     2551619
    miss rate                        |       0.59% |       0.05% |       0.67% |       7.41%
    mpki                             |        0.68 |        0.06 |        0.64 |       10.21
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   546162386 |   128636431 |   140804329 |    96931746
    num cache misses                 |     6049880 |    10022796 |     8180665 |     2672648
    miss rate                        |       1.11% |       7.79% |       5.81% |       2.76%
    mpki                             |        8.29 |       29.28 |       19.69 |       10.69
  Cache L2                           |             |             |             |            
    num cache accesses               |     6602415 |    11453757 |     9222837 |     5475534
    num cache misses                 |     5042908 |    10042468 |     3808173 |     3582206
    miss rate                        |      76.38% |      87.68% |      41.29% |      65.42%
    mpki                             |        6.91 |       29.34 |        9.16 |       14.33
  Cache L3                           |             |             |             |            
    num cache accesses               |     5100502 |    11453677 |     4649243 |     3835592
    num cache misses                 |     4929305 |    10030052 |     3688047 |     3571048
    miss rate                        |      96.64% |      87.57% |      79.33% |      93.10%
    mpki                             |        6.75 |       29.30 |        8.87 |       14.28
DRAM summary                         |             |             |             |            
  num dram accesses                  |    30938079 |           0 |           0 |           0
  average dram access latency (ns)   |      176.62 |         inf |         inf |         inf
  average dram queueing delay        |       66.61 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
