                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1984931200 |   970439478 |  1092802162 |   371727560 |  1601125829 |   249999973 |  1385596499 |   509992272
  Cycles                             |  1112486700 |  1112486701 |  1112486666 |  1112486774 |  1112486702 |  1112482927 |  1112486700 |  1112486708
  IPC                                |        1.78 |        0.87 |        0.98 |        0.33 |        1.44 |        0.22 |        1.25 |        0.46
  Time (ns)                          |   370828900 |   370828901 |   370828889 |   370828925 |   370828901 |   370827643 |   370828900 |   370828903
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   113119442 |   148455034 |    21923127 |     7075953 |   142490958 |    40600608 |   111486115 |    31000347
  num incorrect                      |    19171298 |    38028894 |     3264523 |     9826941 |    23865989 |     2521753 |    18702939 |    18654439
  misprediction rate                 |      14.49% |      20.39% |      12.96% |      58.14% |      14.35% |       5.85% |      14.37% |      37.57%
  mpki                               |        9.66 |       39.19 |        2.99 |       26.44 |       14.91 |       10.09 |       13.50 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   222887768 |   126210277 |   104492471 |    41018594 |   181971949 |    41868591 |   203024278 |    60866720
    num misses                       |          56 |          19 |          74 |          14 |         616 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   932765339 |   326513806 |   551146177 |   137273144 |   669598265 |    75636447 |   664330872 |   234483617
    num misses                       |      600267 |     1442663 |     1291366 |      986451 |      351695 |       88470 |     3715964 |     1613299
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.65 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      600323 |     1442682 |     1291440 |      986465 |      352311 |       88474 |     3716029 |     1613309
    num misses                       |       94628 |      302197 |       17815 |      986454 |       11190 |       88474 |       23387 |     1282388
    miss rate                        |      15.76% |      20.95% |       1.38% |     100.00% |       3.18% |     100.00% |       0.63% |      79.49%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.65 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   222887768 |   126210277 |   104492471 |    41018594 |   181971949 |    41868591 |   203024278 |    60866720
    num cache misses                 |      355197 |      549996 |       19317 |        9620 |     2201028 |        2810 |     6060544 |       21858
    miss rate                        |       0.16% |       0.44% |       0.02% |       0.02% |       1.21% |       0.01% |       2.99% |       0.04%
    mpki                             |        0.18 |        0.57 |        0.02 |        0.03 |        1.37 |        0.01 |        4.37 |        0.04
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   932765339 |   326513806 |   551146177 |   137273144 |   669598265 |    75636447 |   664330872 |   234483617
    num cache misses                 |     5565388 |     1317413 |     8717252 |    10566283 |     5887733 |     5661037 |    21965409 |     3651252
    miss rate                        |       0.60% |       0.40% |       1.58% |       7.70% |       0.88% |       7.48% |       3.31% |       1.56%
    mpki                             |        2.80 |        1.36 |        7.98 |       28.42 |        3.68 |       22.64 |       15.85 |        7.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5921463 |     2164616 |     8892577 |    11984621 |     8104552 |     7665766 |    28048627 |     4255231
    num cache misses                 |     2980744 |      706665 |     1309394 |    10575815 |      503686 |     5663847 |      557368 |     2788737
    miss rate                        |      50.34% |      32.65% |      14.72% |      88.24% |       6.21% |      73.88% |       1.99% |      65.54%
    mpki                             |        1.50 |        0.73 |        1.20 |       28.45 |        0.31 |       22.66 |        0.40 |        5.47
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2982809 |     1011263 |     1466431 |    11984533 |      523017 |     7665766 |      584028 |     3471738
    num cache misses                 |      148641 |      686013 |      743098 |    10559385 |      288278 |     5593430 |      542585 |     2110333
    miss rate                        |       4.98% |      67.84% |      50.67% |      88.11% |      55.12% |      72.97% |      92.90% |      60.79%
    mpki                             |        0.07 |        0.71 |        0.68 |       28.41 |        0.18 |       22.37 |        0.39 |        4.14
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29034844 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      148.64 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       38.63 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      78.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
