                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1695405672 |  1421587310 |  5047161879 |  1544230682 |   520070134 |   678507515 |   967654843 |   271834312 |   973904648 |   662436962 |   812124058 |  1027751086 |   666526924 |  1379604763 |   812617155
  Cycles                             |  2657361272 |  2657365527 |  2657365565 |  2657365500 |  2657365981 |  2657365517 |  2657365989 |  2657365883 |  2657365760 |  2657365700 |  2657365500 |  2657365504 |  2657365917 |  2657365952 |  2657365803 |  2657365506
  IPC                                |        0.09 |        0.64 |        0.53 |        1.90 |        0.58 |        0.20 |        0.26 |        0.36 |        0.10 |        0.37 |        0.25 |        0.31 |        0.39 |        0.25 |        0.52 |        0.31
  Time (ns)                          |   885787091 |   885788509 |   885788522 |   885788500 |   885788661 |   885788506 |   885788663 |   885788628 |   885788587 |   885788567 |   885788500 |   885788502 |   885788639 |   885788651 |   885788601 |   885788502
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    87580018 |   125497215 |   232421909 |    87359967 |    31607726 |    36251506 |   148040157 |    46524555 |    42976129 |    40532053 |    65356074 |    23576702 |    12860030 |    92058745 |   122236514
  num incorrect                      |     4720676 |    65893746 |    20970786 |     1933583 |    14802179 |    19020200 |      848107 |    37915302 |     4153068 |     2427935 |     1516016 |    10990249 |      420023 |     1867755 |    15760716 |    13820576
  misprediction rate                 |      12.07% |      42.93% |      14.32% |       0.83% |      14.49% |      37.57% |       2.29% |      20.39% |       8.20% |       5.35% |       3.61% |      14.40% |       1.75% |      12.68% |      14.62% |      10.16%
  mpki                               |       18.88 |       38.87 |       14.75 |        0.38 |        9.59 |       36.57 |        1.25 |       39.18 |       15.28 |        2.49 |        2.29 |       13.53 |        0.41 |        2.80 |       11.42 |       17.01
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
