                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  279048447 |  414253169 |  452249961
  Cycles                             |  273396858 |  273399419 |  273399369 |  273399338
  IPC                                |       0.91 |       1.02 |       1.52 |       1.65
  Time (ns)                          |   91132286 |   91133140 |   91133123 |   91133113
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14419146 |   17584768 |   56849655
  num incorrect                      |    9793313 |   10823594 |    1015051 |    6340039
  misprediction rate                 |     20.40% |     42.88% |      5.46% |     10.03%
  mpki                               |      39.17 |      38.79 |       2.45 |      14.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   22331524 |   40009521 |   69898323
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   81659474 |  128662047 |  183079962
    num misses                       |     372529 |       4648 |      36794 |      54647
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372548 |       4700 |      36802 |      55005
    num misses                       |      78122 |       4244 |       1107 |       1799
    miss rate                        |     20.97% |     90.30% |      3.01% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   22331524 |   40009521 |   69898323
    num cache misses                 |     147423 |       7782 |       5216 |    1479324
    miss rate                        |      0.45% |      0.03% |      0.01% |      2.12%
    mpki                             |       0.59 |       0.03 |       0.01 |       3.27
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   81659474 |  128662047 |  183079962
    num cache misses                 |     342073 |     283901 |    3499224 |    1443989
    miss rate                        |      0.41% |      0.35% |      2.72% |      0.79%
    mpki                             |       1.37 |       1.02 |       8.45 |       3.19
  Cache L2                           |            |            |            |           
    num cache accesses               |     565811 |     302524 |    3522717 |    2939761
    num cache misses                 |     193565 |     279320 |     113796 |     178773
    miss rate                        |     34.21% |     92.33% |      3.23% |      6.08%
    mpki                             |       0.77 |       1.00 |       0.27 |       0.40
  Cache L3                           |            |            |            |           
    num cache accesses               |     271587 |     290449 |     132681 |     195351
    num cache misses                 |     176021 |     279319 |     109790 |     168448
    miss rate                        |     64.81% |     96.17% |     82.75% |     86.23%
    mpki                             |       0.70 |       1.00 |       0.27 |       0.37
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1138974 |          0 |          0 |          0
  average dram access latency (ns)   |     112.11 |        inf |        inf |        inf
  average dram queueing delay        |       2.10 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     12.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
