                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1451371769 |   249999989 |   876856077 |   758572780
  Cycles                             |  4586275967 |  4586272085 |  4586275836 |  4586275735
  IPC                                |        0.32 |        0.05 |        0.19 |        0.17
  Time (ns)                          |  1528758656 |  1528757362 |  1528758612 |  1528758579
Branch predictor stats               |             |             |             |            
  num correct                        |   115093860 |    43244780 |   148780030 |   104406439
  num incorrect                      |     9429159 |    11689069 |    13669881 |    14318617
  misprediction rate                 |       7.57% |      21.28% |       8.41% |      12.06%
  mpki                               |        6.50 |       46.76 |       15.59 |       18.88
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   121330101 |    23761816 |   101750245 |   132906183
    num misses                       |          42 |           3 |          42 |         100
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   399559664 |    88558906 |   303495515 |   353476129
    num misses                       |     1963639 |    21161108 |     5119917 |    13772862
    miss rate                        |       0.49% |      23.89% |       1.69% |       3.90%
    mpki                             |        1.35 |       84.64 |        5.84 |       18.16
  L2 TLB                             |             |             |             |            
    num accesses                     |     1963681 |    21161111 |     5119959 |    13772962
    num misses                       |      611788 |    10899009 |     1398111 |     4135925
    miss rate                        |      31.16% |      51.50% |      27.31% |      30.03%
    mpki                             |        0.42 |       43.60 |        1.59 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   121330101 |    23761816 |   101750245 |   132906183
    num cache misses                 |      270490 |      193905 |      109530 |     3123438
    miss rate                        |       0.22% |       0.82% |       0.11% |       2.35%
    mpki                             |        0.19 |        0.78 |        0.12 |        4.12
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   399559664 |    88558906 |   303495515 |   353476129
    num cache misses                 |    21544911 |    29006055 |    35979828 |    20597186
    miss rate                        |       5.39% |      32.75% |      11.86% |       5.83%
    mpki                             |       14.84 |      116.02 |       41.03 |       27.15
  Cache L2                           |             |             |             |            
    num cache accesses               |    22111908 |    33676648 |    42865314 |    29460255
    num cache misses                 |    19840601 |    25034671 |    31111854 |    20495697
    miss rate                        |      89.73% |      74.34% |      72.58% |      69.57%
    mpki                             |       13.67 |      100.14 |       35.48 |       27.02
  Cache L3                           |             |             |             |            
    num cache accesses               |    20138364 |    29551316 |    37890518 |    26248038
    num cache misses                 |    19826718 |    24897132 |    30767783 |    20229971
    miss rate                        |      98.45% |      84.25% |      81.20% |      77.07%
    mpki                             |       13.66 |       99.59 |       35.09 |       26.67
DRAM summary                         |             |             |             |            
  num dram accesses                  |   121897576 |           0 |           0 |           0
  average dram access latency (ns)   |      143.48 |         inf |         inf |         inf
  average dram queueing delay        |       33.47 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
