                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  6261217543 |  1654421200 |   249999989 |  2137723716 |   873479696 |  6395696239 |  5688446269 |  10913043557
  Cycles                             |  6700516962 |  6700517189 |  6700514954 |  6700516961 |  6700517397 |  6700517091 |  6700516980 |   6700516972
  IPC                                |        0.93 |        0.25 |        0.04 |        0.32 |        0.13 |        0.95 |        0.85 |         1.63
  Time (ns)                          |  2233505654 |  2233505730 |  2233504985 |  2233505654 |  2233505799 |  2233505697 |  2233505660 |   2233505657
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   356530910 |    15007660 |    43244780 |   114457885 |   120058306 |   294520230 |   858157208 |    727354055
  num incorrect                      |    60299877 |      100506 |    11689069 |     2677709 |    16500324 |     2449552 |    96377801 |    124756388
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.82% |      10.10% |       14.64%
  mpki                               |        9.63 |        0.06 |       46.76 |        1.25 |       18.89 |        0.38 |       16.94 |        11.43
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   702792671 |   146219061 |    23761816 |   213557993 |   153034699 |   489296855 |   910567784 |   1324140323
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       32975 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2943116907 |   450477191 |    88558906 |   743139408 |   407004472 |  3680292852 |  2289467809 |   4601395813
    num misses                       |     1900292 |      804503 |    21159712 |     1140484 |    15840238 |      495579 |    12662325 |     32668739
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.55% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.53 |       18.13 |        0.08 |        2.23 |         2.99
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1900348 |      804506 |    21159715 |     1140531 |    15840343 |      495622 |    12695300 |     32668757
    num misses                       |      299653 |      803900 |    10898345 |      352084 |     4747651 |      142707 |     1807129 |       249353
    miss rate                        |      15.77% |      99.92% |      51.51% |      30.87% |      29.97% |      28.79% |      14.23% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   702792671 |   146219061 |    23761816 |   213557993 |   153034699 |   489296855 |   910567784 |   1324140323
    num cache misses                 |     2047730 |     1136113 |      189861 |      211578 |     3335680 |      441398 |    17113150 |     11578468
    miss rate                        |       0.29% |       0.78% |       0.80% |       0.10% |       2.18% |       0.09% |       1.88% |        0.87%
    mpki                             |        0.33 |        0.69 |        0.76 |        0.10 |        3.82 |        0.07 |        3.01 |         1.06
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2943116907 |   450477191 |    88558906 |   743139408 |   407004472 |  3680292852 |  2289467809 |   4601395813
    num cache misses                 |    18060593 |    84992593 |    28755024 |    26261244 |    23214687 |    34601713 |    21186996 |     21984125
    miss rate                        |       0.61% |      18.87% |      32.47% |       3.53% |       5.70% |       0.94% |       0.93% |        0.48%
    mpki                             |        2.88 |       51.37 |      115.02 |       12.28 |       26.58 |        5.41 |        3.72 |         2.01
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    20125795 |    86128720 |    32604842 |    30349758 |    31196426 |    35088338 |    38972955 |     33737753
    num cache misses                 |    14135568 |    55972621 |    24331794 |    21374121 |    22796246 |    24219176 |    20509641 |      3821816
    miss rate                        |      70.24% |      64.99% |      74.63% |      70.43% |      73.07% |      69.02% |      52.63% |       11.33%
    mpki                             |        2.26 |       33.83 |       97.33 |       10.00 |       26.10 |        3.79 |        3.61 |         0.35
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    14155164 |    55972635 |    28016903 |    25306931 |    27450209 |    24267527 |    21184887 |      4001498
    num cache misses                 |     8721724 |    51235988 |    17270245 |    18850809 |    15826419 |    15091894 |     6090568 |      1190384
    miss rate                        |      61.62% |      91.54% |      61.64% |      74.49% |      57.66% |      62.19% |      28.75% |       29.75%
    mpki                             |        1.39 |       30.97 |       69.08 |        8.82 |       18.12 |        2.36 |        1.07 |         0.11
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   211493897 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      263.14 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      153.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
