                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2261409272 |  3529641312 |  1779808171 |   434438169 |  1115294734 |  7978470704 |  3265389359 |  6184800395 |  1710065666 |   249999981 |  6321466014 |   652900170 |  3834764720 |  9162979961 |  1134546514 |  1834649952
  Cycles                             |  5206178490 |  5206178502 |  5206178509 |  5206179008 |  5206178865 |  5206178490 |  5206178490 |  5206178490 |  5206178934 |  5206175662 |  5206178490 |  5206178580 |  5206178490 |  5206178490 |  5206178630 |  5206178500
  IPC                                |        0.43 |        0.68 |        0.34 |        0.08 |        0.21 |        1.53 |        0.63 |        1.19 |        0.33 |        0.05 |        1.21 |        0.13 |        0.74 |        1.76 |        0.22 |        0.35
  Time (ns)                          |  1735392830 |  1735392834 |  1735392837 |  1735393003 |  1735392955 |  1735392830 |  1735392830 |  1735392830 |  1735392978 |  1735391888 |  1735392830 |  1735392860 |  1735392830 |  1735392830 |  1735392877 |  1735392834
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   244774136 |   192251177 |   108194042 |    59727253 |    59673202 |   531539481 |   420714679 |   497379472 |    39251766 |    58565837 |   278589529 |    12281632 |   176593607 |  1691032683 |    10287819 |   279350193
  num incorrect                      |    37238376 |   133238958 |    65105081 |     8225333 |     1396184 |    91219147 |    98136005 |    83542087 |      699548 |     6500447 |    15822789 |    17054159 |     1469171 |   115360311 |       68888 |    59959624
  misprediction rate                 |      13.20% |      40.93% |      37.57% |      12.10% |       2.29% |      14.65% |      18.91% |      14.38% |       1.75% |       9.99% |       5.37% |      58.13% |       0.83% |       6.39% |       0.67% |      17.67%
  mpki                               |       16.47 |       37.75 |       36.58 |       18.93 |        1.25 |       11.43 |       30.05 |       13.51 |        0.41 |       26.00 |        2.50 |       26.12 |        0.38 |       12.59 |        0.06 |       32.68
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   266206069 |   288879213 |   212439255 |    76090522 |   111387645 |   968123910 |   457916737 |   906025258 |   153021411 |    21135842 |   602445063 |    71270408 |   293380912 |  1502499127 |   100271907 |   253124529
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         238 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         368
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1017038671 |  1042790305 |   818310365 |   202438569 |   388194631 |  3364204002 |  1275070305 |  2965278029 |   672573300 |    86633855 |  1923946330 |   239883719 |  2206632103 |  2986201013 |   308868195 |   711993527
    num misses                       |    10158587 |       63265 |     5629930 |     7879516 |      604495 |    23885727 |     2295183 |    16547149 |      356582 |     1331692 |      611620 |     1685709 |      297370 |          23 |      551380 |     3782160
    miss rate                        |       1.00% |       0.01% |       0.69% |       3.89% |       0.16% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
