                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  787398430 |  367083486 |  642205403 |  798790352 |  266066049 |  249999888 |  431590171 |  503711105
  Cycles                             |  494191647 |  494191638 |  494191657 |  494191638 |  494191642 |  494190666 |  494191638 |  494191638
  IPC                                |       1.59 |       0.74 |       1.30 |       1.62 |       0.54 |       0.51 |       0.87 |       1.02
  Time (ns)                          |  164730549 |  164730546 |  164730553 |  164730546 |  164730548 |  164730222 |  164730546 |  164730546
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |  103975814 |    7788610 |   51715789 |   52951285 |   14783137 |   19818647 |     564792 |   75931980
  num incorrect                      |   10489541 |     136591 |    8660754 |    9132642 |     345172 |    1620730 |       9572 |    8556773
  misprediction rate                 |      9.16% |      1.72% |     14.34% |     14.71% |      2.28% |      7.56% |      1.67% |     10.13%
  mpki                               |      13.32 |       0.37 |      13.49 |      11.43 |       1.30 |       6.48 |       0.02 |      16.99
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  117910709 |   33505604 |   94138788 |   96815846 |   26898206 |   20925725 |   49429540 |   80670343
    num misses                       |        645 |          4 |         65 |         18 |         47 |         42 |          6 |       3063
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  308767584 |  146893656 |  307911357 |  336492470 |   92306787 |   68803935 |  322876070 |  203088522
    num misses                       |     113524 |      67254 |    1729342 |    2375969 |     152666 |     336415 |   11744526 |    1152003
    miss rate                        |      0.04% |      0.05% |      0.56% |      0.71% |      0.17% |      0.49% |      3.64% |      0.57%
    mpki                             |       0.14 |       0.18 |       2.69 |       2.97 |       0.57 |       1.35 |      27.21 |       2.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     114169 |      67258 |    1729407 |    2375987 |     152713 |     336457 |   11744532 |    1155066
    num misses                       |       3329 |      41967 |      10683 |      18338 |      46741 |     104712 |    8455793 |     165484
    miss rate                        |      2.92% |     62.40% |      0.62% |      0.77% |     30.61% |     31.12% |     72.00% |     14.33%
    mpki                             |       0.00 |       0.11 |       0.02 |       0.02 |       0.18 |       0.42 |      19.59 |       0.33
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |  117910709 |   33505604 |   94138788 |   96815846 |   26898206 |   20925725 |   49429540 |   80670343
    num cache misses                 |    2388649 |      36856 |    3180526 |     882782 |      25571 |      40103 |     209374 |    1577236
    miss rate                        |      2.03% |      0.11% |      3.38% |      0.91% |      0.10% |      0.19% |      0.42% |      1.96%
    mpki                             |       3.03 |       0.10 |       4.95 |       1.11 |       0.10 |       0.16 |       0.49 |       3.13
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  308767584 |  146893656 |  307911357 |  336492470 |   92306787 |   68803935 |  322876070 |  203088522
    num cache misses                 |    4130712 |    3462610 |   10434058 |    1638186 |    3349108 |    3683718 |    3560710 |    1953909
    miss rate                        |      1.34% |      2.36% |      3.39% |      0.49% |      3.63% |      5.35% |      1.10% |      0.96%
    mpki                             |       5.25 |       9.43 |      16.25 |       2.05 |      12.59 |      14.73 |       8.25 |       3.88
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    6552273 |    3499678 |   13626906 |    2542205 |    3820714 |    3744831 |    3770254 |    3602307
    num cache misses                 |     455191 |    2704794 |    2235763 |     375983 |    2774958 |    3453841 |    2649231 |    1917552
    miss rate                        |      6.95% |     77.29% |     16.41% |     14.79% |     72.63% |     92.23% |     70.27% |     53.23%
    mpki                             |       0.58 |       7.37 |       3.48 |       0.47 |      10.43 |      13.82 |       6.14 |       3.81
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     488242 |    2705292 |    2249788 |     397741 |    3227643 |    3474923 |    2649439 |    1988998
    num cache misses                 |     294240 |    2610642 |     188180 |     172428 |    2414190 |    1692546 |    2177996 |     639497
    miss rate                        |     60.27% |     96.50% |      8.36% |     43.35% |     74.80% |     48.71% |     82.21% |     32.15%
    mpki                             |       0.37 |       7.11 |       0.29 |       0.22 |       9.07 |       6.77 |       5.05 |       1.27
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   13011960 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     151.81 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      41.80 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     79.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
