                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  448901388 |  401047259 |  249999883 |  310608961
  Cycles                             |  241463894 |  241463606 |  241461088 |  241463826
  IPC                                |       1.86 |       1.66 |       1.04 |       1.29
  Time (ns)                          |   80487965 |   80487869 |   80487030 |   80487942
Branch predictor stats               |            |            |            |           
  num correct                        |   82845721 |   50683570 |   13678195 |   25026782
  num incorrect                      |    5652103 |    5420537 |    9414386 |    4214005
  misprediction rate                 |      6.39% |      9.66% |     40.77% |     14.41%
  mpki                               |      12.59 |      13.52 |      37.66 |      13.57
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   73609666 |   61693743 |   20500819 |   45563514
    num misses                       |         39 |        358 |         52 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  146300001 |  162030910 |   73920987 |  149042170
    num misses                       |         23 |      54591 |       4511 |     833837
    miss rate                        |      0.00% |      0.03% |      0.01% |      0.56%
    mpki                             |       0.00 |       0.14 |       0.02 |       2.68
  L2 TLB                             |            |            |            |           
    num accesses                     |         62 |      54949 |       4563 |     833902
    num misses                       |         62 |       1799 |       4160 |       5398
    miss rate                        |    100.00% |      3.27% |     91.17% |      0.65%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   73609666 |   61693743 |   20500819 |   45563514
    num cache misses                 |     716651 |    1268621 |       4771 |    1336303
    miss rate                        |      0.97% |      2.06% |      0.02% |      2.93%
    mpki                             |       1.60 |       3.16 |       0.02 |       4.30
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  146300001 |  162030910 |   73920987 |  149042170
    num cache misses                 |      12298 |    1442124 |     275351 |    5030928
    miss rate                        |      0.01% |      0.89% |      0.37% |      3.38%
    mpki                             |       0.03 |       3.60 |       1.10 |      16.20
  Cache L2                           |            |            |            |           
    num cache accesses               |     730981 |    2727043 |     287336 |    6374857
    num cache misses                 |      44497 |     174696 |     269454 |     159446
    miss rate                        |      6.09% |      6.41% |     93.78% |      2.50%
    mpki                             |       0.10 |       0.44 |       1.08 |       0.51
  Cache L3                           |            |            |            |           
    num cache accesses               |      46529 |     191250 |     276768 |     168561
    num cache misses                 |      44488 |     154631 |     268817 |     138667
    miss rate                        |     95.61% |     80.85% |     97.13% |     82.27%
    mpki                             |       0.10 |       0.39 |       1.08 |       0.45
DRAM summary                         |            |            |            |           
  num dram accesses                  |     908328 |          0 |          0 |          0
  average dram access latency (ns)   |     112.99 |        inf |        inf |        inf
  average dram queueing delay        |       2.98 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
