                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   620232855 |  1473393067 |   610860154 |   921116345 |  1691676902 |  1910669733 |   368707896 |  1196672023 |  1991874578 |  3032291458 |   578031515 |  3370192121 |   249999886 |  2094593679 |  1467128251 |  1201330546
  Cycles                             |  2970641811 |  2970642297 |  2970642216 |  2970643070 |  2970642721 |  2970642056 |  2970641532 |  2970641927 |  2970642558 |  2970641400 |  2970641452 |  2970641400 |  2970638034 |  2970641400 |  2970641404 |  2970642326
  IPC                                |        0.21 |        0.50 |        0.21 |        0.31 |        0.57 |        0.64 |        0.12 |        0.40 |        0.67 |        1.02 |        0.19 |        1.13 |        0.08 |        0.71 |        0.49 |        0.40
  Time (ns)                          |   990213937 |   990214099 |   990214072 |   990214357 |   990214240 |   990214019 |   990213844 |   990213976 |   990214186 |   990213800 |   990213817 |   990213800 |   990212678 |   990213800 |   990213801 |   990214109
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33552087 |   189578215 |    37532877 |    20848791 |   255276581 |    87975685 |     7042366 |     1552042 |   108306510 |   269116418 |    18259176 |   271052559 |    34399075 |   119617553 |    26802267 |   132277160
  num incorrect                      |      784794 |    44323908 |     1246381 |      370545 |    28634386 |      729845 |     9773199 |       26302 |    75313610 |    44901359 |     8686011 |    45515264 |     4720676 |    20227868 |     3989391 |    20131115
  misprediction rate                 |       2.29% |      18.95% |       3.21% |       1.75% |      10.09% |       0.82% |      58.12% |       1.67% |      41.02% |      14.30% |      32.24% |      14.38% |      12.07% |      14.46% |      12.96% |      13.21%
  mpki                               |        1.27 |       30.08 |        2.04 |        0.40 |       16.93 |        0.38 |       26.51 |        0.02 |       37.81 |       14.81 |       15.03 |       13.51 |       18.88 |        9.66 |        2.72 |       16.76
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    62413161 |   206654821 |    58183928 |    82727687 |   270693231 |   146165744 |    40756618 |   137093872 |   162607079 |   344325980 |    45001960 |   493709460 |    43801034 |   235923601 |   139634577 |   141188399
    num misses                       |          47 |         161 |          22 |           4 |        9883 |          43 |          14 |           6 |          52 |        1085 |           3 |          65 |          84 |          56 |          78 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   216722431 |   576253555 |   202784606 |   363439034 |   680162869 |  1099471619 |   136389587 |   895101225 |   587958736 |  1267741547 |   257363474 |  1615834520 |   116504258 |   983692406 |   748475335 |   533121727
    num misses                       |      339338 |     1019006 |     1714109 |      187904 |     3719983 |      147708 |      980008 |    32193473 |       35755 |      662573 |      263253 |     9018156 |     4542852 |      637939 |     1671478 |     5613577
    miss rate                        |       0.16% |       0.18% |       0.85% |       0.05% |       0.55% |       0.01% |       0.72% |       3.60% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.05%
    mpki                             |        0.55 |        0.69 |        2.81 |        0.20 |        2.20 |        0.08 |        2.66 |       26.90 |        0.02 |        0.22 |        0.46 |        2.68 |       18.17 |        0.30 |        1.14 |        4.67
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      339385 |     1019167 |     1714131 |      187908 |     3729866 |      147751 |      980022 |    32193479 |       35807 |      663658 |      263256 |     9018221 |     4542936 |      637995 |     1671556 |     5613587
    num misses                       |      105233 |      163327 |      153702 |      101697 |      534856 |       43462 |      980011 |    22996572 |       32009 |       21134 |      176768 |       57322 |     1361708 |      100282 |       22063 |      495015
    miss rate                        |      31.01% |      16.03% |       8.97% |      54.12% |      14.34% |      29.42% |     100.00% |      71.43% |      89.39% |       3.18% |      67.15% |       0.64% |      29.97% |      15.72% |       1.32% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.32 |        0.02 |        2.66 |       19.22 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62413161 |   206654821 |    58183928 |    82727687 |   270693231 |   146165744 |    40756618 |   137093872 |   162607079 |   344325980 |    45001960 |   493709460 |    43801034 |   235923601 |   139634577 |   141188399
    num cache misses                 |       13303 |     5960276 |       52211 |       12361 |     4498738 |       56210 |        4971 |       80085 |       30812 |     4150127 |        9463 |    14572279 |      460965 |      356616 |       25427 |       14743
    miss rate                        |       0.02% |       2.88% |       0.09% |       0.01% |       1.66% |       0.04% |       0.01% |       0.06% |       0.02% |       1.21% |       0.02% |       2.95% |       1.05% |       0.15% |       0.02% |       0.01%
    mpki                             |        0.02 |        4.05 |        0.09 |        0.01 |        2.66 |        0.03 |        0.01 |        0.07 |        0.02 |        1.37 |        0.02 |        4.32 |        1.84 |        0.17 |        0.02 |        0.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   216722431 |   576253555 |   202784606 |   363439034 |   680162869 |  1099471619 |   136389587 |   895101225 |   587958736 |  1267741547 |   257363474 |  1615834520 |   116504258 |   983692406 |   748475335 |   533121727
    num cache misses                 |     7749786 |     7081943 |    12005572 |     9203617 |     5944766 |     9924974 |    10510072 |     9758357 |     2189135 |    11557349 |    12822038 |    53239701 |     6476398 |     5900151 |    11455389 |    17902251
    miss rate                        |       3.58% |       1.23% |       5.92% |       2.53% |       0.87% |       0.90% |       7.71% |       1.09% |       0.37% |       0.91% |       4.98% |       3.29% |       5.56% |       0.60% |       1.53% |       3.36%
    mpki                             |       12.49 |        4.81 |       19.65 |        9.99 |        3.51 |        5.19 |       28.51 |        8.15 |        1.10 |        3.81 |       22.18 |       15.80 |       25.91 |        2.82 |        7.81 |       14.90
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8849059 |    13527335 |    12913078 |     9225945 |    10706055 |    10007732 |    11924882 |     9843242 |     2275125 |    15781690 |    13627584 |    67838934 |     8286530 |     6271827 |    11975602 |    18129636
    num cache misses                 |     5674121 |     1986019 |     3398215 |     6427846 |     2322879 |     5099328 |    10514954 |     6505501 |     2121913 |     1351007 |    11325752 |      633859 |     4941717 |     3007048 |     1991783 |     5372004
    miss rate                        |      64.12% |      14.68% |      26.32% |      69.67% |      21.70% |      50.95% |      88.18% |      66.09% |      93.27% |       8.56% |      83.11% |       0.93% |      59.64% |      47.95% |      16.63% |      29.63%
    mpki                             |        9.15 |        1.35 |        5.56 |        6.98 |        1.37 |        2.67 |       28.52 |        5.44 |        1.07 |        0.45 |       19.59 |        0.19 |       19.77 |        1.44 |        1.36 |        4.47
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     6797677 |     2491481 |     4261894 |     6441440 |     2590329 |     5137172 |    11924793 |     6525169 |     2178318 |     1442346 |    12121835 |      665850 |     6299443 |     3109065 |     2514529 |     5687951
    num cache misses                 |     5589925 |     1925653 |     3314328 |     6415293 |     2288550 |     4346619 |    10511162 |     6274514 |     2121038 |     1326752 |    11314055 |      633146 |     4518343 |     2907188 |     1901776 |     3883990
    miss rate                        |      82.23% |      77.29% |      77.77% |      99.59% |      88.35% |      84.61% |      88.15% |      96.16% |      97.37% |      91.99% |      93.34% |      95.09% |      71.73% |      93.51% |      75.63% |      68.28%
    mpki                             |        9.01 |        1.31 |        5.43 |        6.96 |        1.35 |        2.27 |       28.51 |        5.24 |        1.06 |        0.44 |       19.57 |        0.19 |       18.07 |        1.39 |        1.30 |        3.23
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    95457963 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      429.85 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      319.84 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
