                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  577759119 |  952549028 |  249999909 |  449580684
  Cycles                             |  602583997 |  602583922 |  602582309 |  602583930
  IPC                                |       0.96 |       1.58 |       0.41 |       0.75
  Time (ns)                          |  200861332 |  200861307 |  200860770 |  200861310
Branch predictor stats               |            |            |            |           
  num correct                        |   29312830 |  123649867 |    2271023 |   67895902
  num incorrect                      |   22626457 |   13070007 |      15217 |    7572501
  misprediction rate                 |     43.56% |      9.56% |      0.67% |     10.03%
  mpki                               |      39.16 |      13.72 |       0.06 |      16.84
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   45877740 |  144802487 |   22095385 |   71869199
    num misses                       |         52 |        676 |          3 |       2834
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |            |            |            |           
    num accesses                     |  168547210 |  377936582 |   68115827 |  180410659
    num misses                       |       9158 |     114679 |     121838 |     968435
    miss rate                        |      0.01% |      0.03% |      0.18% |      0.54%
    mpki                             |       0.02 |       0.12 |       0.49 |       2.15
  L2 TLB                             |            |            |            |           
    num accesses                     |       9210 |     115355 |     121841 |     971269
    num misses                       |       8269 |       3550 |     121749 |     141998
    miss rate                        |     89.78% |      3.08% |     99.92% |     14.62%
    mpki                             |       0.01 |       0.00 |       0.49 |       0.32
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   45877740 |  144802487 |   22095385 |   71869199
    num cache misses                 |      20541 |    3045077 |      98403 |    1351339
    miss rate                        |      0.04% |      2.10% |      0.45% |      1.88%
    mpki                             |       0.04 |       3.20 |       0.39 |       3.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  168547210 |  377936582 |   68115827 |  180410659
    num cache misses                 |     570420 |    4169709 |   12862516 |    1662523
    miss rate                        |      0.34% |      1.10% |     18.88% |      0.92%
    mpki                             |       0.99 |       4.38 |      51.45 |       3.70
  Cache L2                           |            |            |            |           
    num cache accesses               |     616306 |    7253687 |   12963942 |    3142895
    num cache misses                 |     569848 |     442784 |    7902607 |    1387846
    miss rate                        |     92.46% |      6.10% |     60.96% |     44.16%
    mpki                             |       0.99 |       0.46 |      31.61 |       3.09
  Cache L3                           |            |            |            |           
    num cache accesses               |     595983 |     481983 |    7905630 |    1517955
    num cache misses                 |     569473 |     351943 |    7821661 |    1148210
    miss rate                        |     95.55% |     73.02% |     98.94% |     75.64%
    mpki                             |       0.99 |       0.37 |      31.29 |       2.55
DRAM summary                         |            |            |            |           
  num dram accesses                  |   16481122 |          0 |          0 |          0
  average dram access latency (ns)   |     141.01 |        inf |        inf |        inf
  average dram queueing delay        |      31.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     82.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
